"","Shape_Area_log","y"
"1",-6.90773996628,-5.24494633239021
"2",-6.7411858029802,-5.24494633239021
"3",-6.5746316396804,-5.24494633239021
"4",-6.40807747638061,-5.24494633239021
"5",-6.24152331308081,-5.24494633239021
"6",-6.07496914978101,-5.24494633239021
"7",-5.90841498648121,-5.24494633239021
"8",-5.74186082318141,-5.24494633239021
"9",-5.57530665988162,-5.24494633239021
"10",-5.40875249658182,-5.24494633239021
"11",-5.24219833328202,-5.24494633239021
"12",-5.07564416998222,-5.24494633239021
"13",-4.90909000668242,-5.24494633239021
"14",-4.74253584338263,-5.24494633239021
"15",-4.57598168008283,-5.24494633239021
"16",-4.40942751678303,-5.24494633239021
"17",-4.24287335348323,-5.24494633239021
"18",-4.07631919018343,-5.24494633239021
"19",-3.90976502688364,-5.24494633239021
"20",-3.74321086358384,-5.24494633239021
"21",-3.57665670028404,-5.24494633239021
"22",-3.41010253698424,-5.24494633239021
"23",-3.24354837368444,-5.24494633239021
"24",-3.07699421038465,-5.24494633239021
"25",-2.91044004708485,-5.24494633239021
"26",-2.74388588378505,-5.24494633239021
"27",-2.57733172048525,-5.24494633239021
"28",-2.41077755718545,-5.24494633239021
"29",-2.24422339388566,-5.24494633239021
"30",-2.07766923058586,-5.24494633239021
"31",-1.91111506728606,-5.24494633239021
"32",-1.74456090398626,-5.24494633239021
"33",-1.57800674068646,-5.24494633239021
"34",-1.41145257738667,-5.24494633239021
"35",-1.24489841408687,-5.24494633239021
"36",-1.07834425078707,-5.24494633239021
"37",-0.911790087487272,-5.24494633239021
"38",-0.745235924187474,-5.24494633239021
"39",-0.578681760887677,-5.24494633239021
"40",-0.412127597587879,-5.24494633239021
"41",-0.24557343428808,-5.24494633239021
"42",-0.0790192709882822,-5.24494633239021
"43",0.087534892311516,-5.24494633239021
"44",0.254089055611313,-5.24506866033635
"45",0.420643218911112,-5.24506866033635
"46",0.58719738221091,-5.24522325427788
"47",0.753751545510707,-5.24522325427788
"48",0.920305708810505,-5.24522325427788
"49",1.0868598721103,-5.24522325427788
"50",1.2534140354101,-5.24700842439138
"51",1.4199681987099,-5.24709712700794
"52",1.5865223620097,-5.24709712700794
"53",1.7530765253095,-5.24709712700794
"54",1.91963068860929,-5.24718307932128
"55",2.08618485190909,-5.24718307932128
"56",2.25273901520889,-5.24718307932128
"57",2.41929317850869,-5.24718307932128
"58",2.58584734180849,-5.24718307932128
"59",2.75240150510828,-5.24718307932128
"60",2.91895566840808,-5.24745645292393
"61",3.08550983170788,-5.24763730019694
"62",3.25206399500768,-5.24919719551555
"63",3.41861815830748,-5.2516915292405
"64",3.58517232160727,-5.25316638961132
"65",3.75172648490707,-5.25387404593013
"66",3.91828064820687,-5.24477389259494
"67",4.08483481150667,-5.26115064064051
"68",4.25138897480647,-5.26171319696789
"69",4.41794313810626,-5.26131261770263
"70",4.58449730140606,-5.26121673325629
"71",4.75105146470586,-5.26140797881497
"72",4.91760562800566,-5.25982959611017
"73",5.08415979130546,-5.25971919076525
"74",5.25071395460525,-5.25964716915387
"75",5.41726811790505,-5.25917424614256
"76",5.58382228120485,-5.11580661172487
"77",5.75037644450465,-5.05268077040289
"78",5.91693060780444,-4.94759364580246
"79",6.08348477110424,-4.53311751255188
"80",6.25003893440404,-4.43857488449458
"81",6.41659309770384,-4.41869676692095
"82",6.58314726100364,-4.43334727037691
"83",6.74970142430344,-4.37844479391631
"84",6.91625558760323,-4.2907071900116
"85",7.08280975090303,-3.65649123959712
"86",7.24936391420283,-3.65362011426247
"87",7.41591807750263,-3.51182763485307
"88",7.58247224080243,-3.36862935570682
"89",7.74902640410222,-3.27104029715893
"90",7.91558056740202,-3.33534596371583
"91",8.08213473070182,-2.78452010109343
"92",8.24868889400162,-2.8826548205526
"93",8.41524305730141,-2.86654138576199
"94",8.58179722060121,-2.93928470376562
"95",8.74835138390101,-3.21799340422946
"96",8.91490554720081,-3.28581868322153
"97",9.08145971050061,-3.28581868322153
"98",9.2480138738004,-3.28581868322153
"99",9.4145680371002,-3.28581868322153
"100",9.5811222004,-3.28581868322153
