"","Body_Temperature","y"
"1",305.635714286,-6.38534027568958
"2",305.721717172,-6.38534027568958
"3",305.807720058,-6.38534027568958
"4",305.893722944,-6.38534027568958
"5",305.97972583,-6.38534027568958
"6",306.065728716,-6.38534027568958
"7",306.151731602,-6.38534027568958
"8",306.237734488,-6.38534027568958
"9",306.323737374,-6.38534027568958
"10",306.40974026,-6.38534027568958
"11",306.495743146,-6.38534027568958
"12",306.581746032,-6.38534027568958
"13",306.667748918,-6.38534027568958
"14",306.753751804,-6.38534027568958
"15",306.83975469,-6.38534027568958
"16",306.925757576,-6.38534027568958
"17",307.011760462,-6.38534027568958
"18",307.097763348,-6.38534027568958
"19",307.183766234,-6.38534027568958
"20",307.26976912,-6.38534027568958
"21",307.355772006,-6.38534027568958
"22",307.441774892,-6.38534027568958
"23",307.527777778,-6.38534027568958
"24",307.613780664,-6.38534027568958
"25",307.69978355,-6.38534027568958
"26",307.785786436,-6.38534027568958
"27",307.871789322,-6.38534027568958
"28",307.957792208,-6.38534027568958
"29",308.043795094,-6.38545871912918
"30",308.12979798,-6.38545871912918
"31",308.215800866,-6.38545871912918
"32",308.301803752,-6.38545871912918
"33",308.387806638,-6.38545871912918
"34",308.473809524,-6.38585145611908
"35",308.55981241,-6.38585145611908
"36",308.645815296,-6.38585145611908
"37",308.731818182,-6.38624135235291
"38",308.817821068,-6.38726500600752
"39",308.903823954,-6.38823633392443
"40",308.98982684,-6.38823633392443
"41",309.075829726,-6.38823633392443
"42",309.161832612,-6.38823633392443
"43",309.247835498,-6.38823633392443
"44",309.333838384,-6.38823633392443
"45",309.41984127,-6.38823633392443
"46",309.505844156,-6.38823633392443
"47",309.591847042,-6.38823633392443
"48",309.677849928,-6.38823633392443
"49",309.763852814,-6.38823633392443
"50",309.8498557,-6.38823633392443
"51",309.935858586,-6.38823633392443
"52",310.021861472,-6.38823633392443
"53",310.107864358,-6.38823633392443
"54",310.193867244,-6.38845912169894
"55",310.27987013,-6.38845912169894
"56",310.365873016,-6.38845912169894
"57",310.451875902,-6.38845912169894
"58",310.537878788,-6.38845912169894
"59",310.623881674,-6.38845912169894
"60",310.70988456,-6.38845912169894
"61",310.795887446,-6.38736222101987
"62",310.881890332,-6.38696557676443
"63",310.967893218,-6.38696557676443
"64",311.053896104,-6.38696557676443
"65",311.13989899,-6.38696557676443
"66",311.225901876,-6.38696557676443
"67",311.311904762,-6.38696557676443
"68",311.397907648,-6.38696557676443
"69",311.483910534,-6.38696557676443
"70",311.56991342,-6.38696557676443
"71",311.655916306,-6.38696557676443
"72",311.741919192,-6.38696557676443
"73",311.827922078,-6.38696557676443
"74",311.913924964,-6.38696557676443
"75",311.99992785,-6.38696557676443
"76",312.085930736,-6.38696557676443
"77",312.171933622,-6.38696557676443
"78",312.257936508,-6.38696557676443
"79",312.343939394,-6.38696557676443
"80",312.42994228,-6.38696557676443
"81",312.515945166,-6.38696557676443
"82",312.601948052,-6.38696557676443
"83",312.687950938,-6.38696557676443
"84",312.773953824,-6.38696557676443
"85",312.85995671,-6.38696557676443
"86",312.945959596,-6.38696557676443
"87",313.031962482,-6.38696557676443
"88",313.117965368,-6.38696557676443
"89",313.203968254,-6.38696557676443
"90",313.28997114,-6.38696557676443
"91",313.375974026,-6.38696557676443
"92",313.461976912,-6.38696557676443
"93",313.547979798,-6.38696557676443
"94",313.633982684,-6.38696557676443
"95",313.71998557,-6.38696557676443
"96",313.805988456,-6.38696557676443
"97",313.891991342,-6.38696557676443
"98",313.977994228,-6.38696557676443
"99",314.063997114,-6.38696557676443
"100",314.15,-6.38696557676443
