"","centroidY","y"
"1",-55.9697962755,-4.92758765147372
"2",-54.6250670754101,-4.92758765147372
"3",-53.2803378753202,-4.92758765147372
"4",-51.9356086752303,-4.92758765147372
"5",-50.5908794751404,-4.92758765147372
"6",-49.2461502750505,-4.92758765147372
"7",-47.9014210749606,-4.92758765147372
"8",-46.5566918748707,-4.92758765147372
"9",-45.2119626747808,-4.92758765147372
"10",-43.8672334746909,-4.92758765147372
"11",-42.522504274601,-4.92758765147372
"12",-41.1777750745111,-4.92758765147372
"13",-39.8330458744212,-4.92758765147372
"14",-38.4883166743313,-4.92758765147372
"15",-37.1435874742414,-4.92758765147372
"16",-35.7988582741515,-4.92758765147372
"17",-34.4541290740616,-4.92744134045766
"18",-33.1093998739717,-4.92742106076791
"19",-31.7646706738818,-4.92742106076791
"20",-30.4199414737919,-4.92742106076791
"21",-29.075212273702,-4.92742106076791
"22",-27.7304830736121,-4.92742106076791
"23",-26.3857538735222,-4.92740059901281
"24",-25.0410246734323,-4.92740059901281
"25",-23.6962954733424,-4.91467761072343
"26",-22.3515662732525,-4.90870727091486
"27",-21.0068370731626,-4.91404219941503
"28",-19.6621078730727,-4.91426674150666
"29",-18.3173786729828,-4.91719197769265
"30",-16.9726494728929,-4.92883426735553
"31",-15.627920272803,-4.92874451464878
"32",-14.2831910727131,-4.92936042978914
"33",-12.9384618726232,-4.92936042978914
"34",-11.5937326725333,-4.9302420598293
"35",-10.2490034724434,-4.93022412903153
"36",-8.90427427235354,-4.93073694270994
"37",-7.55954507226364,-4.93073694270994
"38",-6.21481587217374,-4.9304678951072
"39",-4.87008667208384,-4.9305453934942
"40",-3.52535747199394,-4.9305453934942
"41",-2.18062827190404,-4.93045344679304
"42",-0.835899071814147,-4.93043078338978
"43",0.508830128275754,-4.93010605212971
"44",1.85355932836566,-4.93006003835008
"45",3.19828852845555,-4.92953717000628
"46",4.54301772854545,-4.92948392183547
"47",5.88774692863535,-4.92933046421726
"48",7.23247612872525,-4.9291611022129
"49",8.57720532881514,-4.92906700835865
"50",9.92193452890504,-4.92850023426487
"51",11.2666637289949,-4.9280476371307
"52",12.6113929290848,-4.9279424921686
"53",13.9561221291747,-4.92704347672674
"54",15.3008513292646,-4.92481155698757
"55",16.6455805293545,-4.92219677471225
"56",17.9903097294444,-4.92072630453134
"57",19.3350389295343,-4.9188731066814
"58",20.6797681296242,-4.91891922707957
"59",22.0244973297141,-4.91976997097918
"60",23.369226529804,-4.91975523862531
"61",24.7139557298939,-4.91906541695651
"62",26.0586849299838,-4.91863492323404
"63",27.4034141300737,-4.91774767795134
"64",28.7481433301636,-4.91130823512704
"65",30.0928725302535,-4.90760917680719
"66",31.4376017303434,-4.90259193656725
"67",32.7823309304333,-4.90021162394148
"68",34.1270601305232,-4.80526096899034
"69",35.4717893306131,-4.80224680521456
"70",36.816518530703,-4.79830146816915
"71",38.1612477307929,-4.80107813382584
"72",39.5059769308828,-4.81164602589642
"73",40.8507061309727,-4.8177645986334
"74",42.1954353310626,-4.81782842885
"75",43.5401645311525,-4.82684284246101
"76",44.8848937312424,-4.82616315085538
"77",46.2296229313323,-4.85791744782793
"78",47.5743521314222,-4.86984843290167
"79",48.9190813315121,-4.87597508913016
"80",50.263810531602,-4.87485715599515
"81",51.6085397316919,-4.86670262419823
"82",52.9532689317818,-4.81970243482095
"83",54.2979981318717,-4.81769722689922
"84",55.6427273319616,-4.79088149495609
"85",56.9874565320515,-4.78122041308457
"86",58.3321857321414,-4.83358889690405
"87",59.6769149322313,-4.83358889690405
"88",61.0216441323212,-4.83358889690405
"89",62.3663733324111,-4.83360758582504
"90",63.711102532501,-4.83360758582504
"91",65.0558317325909,-4.83360758582504
"92",66.4005609326808,-4.83360758582504
"93",67.7452901327707,-4.83360758582504
"94",69.0900193328606,-4.83360758582504
"95",70.4347485329505,-4.83360758582504
"96",71.7794777330404,-4.83360758582504
"97",73.1242069331303,-4.83360758582504
"98",74.4689361332202,-4.83360758582504
"99",75.8136653333101,-4.83360758582504
"100",77.1583945334,-4.83360758582504
