"","Bio1_mean","y"
"1",-15.611631587,-4.73645617058426
"2",-15.1627998492192,-4.73645617058426
"3",-14.7139681114384,-4.73645617058426
"4",-14.2651363736576,-4.73645617058426
"5",-13.8163046358768,-4.73645617058426
"6",-13.367472898096,-4.73645617058426
"7",-12.9186411603152,-4.73645617058426
"8",-12.4698094225343,-4.73645617058426
"9",-12.0209776847535,-4.73645617058426
"10",-11.5721459469727,-4.73645617058426
"11",-11.1233142091919,-4.73645617058426
"12",-10.6744824714111,-4.73645617058426
"13",-10.2256507336303,-4.73645617058426
"14",-9.7768189958495,-4.73645617058426
"15",-9.32798725806869,-4.73645617058426
"16",-8.87915552028788,-4.73645617058426
"17",-8.43032378250707,-4.73645617058426
"18",-7.98149204472626,-4.73645617058426
"19",-7.53266030694545,-4.73645617058426
"20",-7.08382856916465,-4.73647024893515
"21",-6.63499683138384,-4.73647024893515
"22",-6.18616509360303,-4.73647024893515
"23",-5.73733335582222,-4.73647024893515
"24",-5.28850161804141,-4.73647024893515
"25",-4.83966988026061,-4.73656434101065
"26",-4.3908381424798,-4.73656434101065
"27",-3.94200640469899,-4.73662559446273
"28",-3.49317466691818,-4.73660792572985
"29",-3.04434292913737,-4.73654839302729
"30",-2.59551119135656,-4.73654046168358
"31",-2.14667945357576,-4.73548409097457
"32",-1.69784771579495,-4.73546906172407
"33",-1.24901597801414,-4.73030753831859
"34",-0.800184240233333,-4.73030753831859
"35",-0.351352502452524,-4.73030753831859
"36",0.097479235328283,-4.72858471405997
"37",0.546310973109092,-4.72869683998443
"38",0.995142710889899,-4.73152640306856
"39",1.44397444867071,-4.73444462146519
"40",1.89280618645152,-4.73463943275516
"41",2.34163792423232,-4.73466650903609
"42",2.79046966201313,-4.73618605663424
"43",3.23930139979394,-4.73285390650039
"44",3.68813313757475,-4.72269381055519
"45",4.13696487535556,-4.70447589066974
"46",4.58579661313636,-4.71350485375484
"47",5.03462835091717,-4.71100791401475
"48",5.48346008869798,-4.70739271415085
"49",5.93229182647879,-4.71176531804619
"50",6.3811235642596,-4.71146300321812
"51",6.82995530204041,-4.70743006160521
"52",7.27878703982121,-4.70109416308939
"53",7.72761877760202,-4.6971327901751
"54",8.17645051538283,-4.68895470407048
"55",8.62528225316364,-4.68958253847012
"56",9.07411399094445,-4.68966839534339
"57",9.52294572872525,-4.6896666853996
"58",9.97177746650606,-4.68972132202408
"59",10.4206092042869,-4.68866179659623
"60",10.8694409420677,-4.6869744194274
"61",11.3182726798485,-4.68663975318989
"62",11.7671044176293,-4.68668186511275
"63",12.2159361554101,-4.68717100764255
"64",12.6647678931909,-4.68723093132656
"65",13.1135996309717,-4.68728262387097
"66",13.5624313687525,-4.68781411338689
"67",14.0112631065333,-4.68831674701128
"68",14.4600948443141,-4.68837046466786
"69",14.908926582095,-4.68932449216256
"70",15.3577583198758,-4.69058984947228
"71",15.8065900576566,-4.6908686691192
"72",16.2554217954374,-4.69087983044066
"73",16.7042535332182,-4.69087983044066
"74",17.153085270999,-4.6908382413957
"75",17.6019170087798,-4.69079394773404
"76",18.0507487465606,-4.69077660686112
"77",18.4995804843414,-4.69078425416224
"78",18.9484122221222,-4.69080062159646
"79",19.397243959903,-4.69088049622632
"80",19.8460756976838,-4.69085746495248
"81",20.2949074354647,-4.69075826933168
"82",20.7437391732455,-4.68979225939738
"83",21.1925709110263,-4.68910280402157
"84",21.6414026488071,-4.68916514343526
"85",22.0902343865879,-4.68865903540237
"86",22.5390661243687,-4.68828936555206
"87",22.9878978621495,-4.68749953822604
"88",23.4367295999303,-4.6872469215571
"89",23.8855613377111,-4.6795290615521
"90",24.3343930754919,-4.68131449265701
"91",24.7832248132727,-4.67834534867646
"92",25.2320565510535,-4.67811652063051
"93",25.6808882888343,-4.67564421820629
"94",26.1297200266152,-4.67422251358983
"95",26.578551764396,-4.67411316667998
"96",27.0273835021768,-4.67411316667998
"97",27.4762152399576,-4.67411316667998
"98",27.9250469777384,-4.67411316667998
"99",28.3738787155192,-4.67411316667998
"100",28.8227104533,-4.67411316667998
