"","centroidY","y"
"1",-47.4690383793,-5.40136620248967
"2",-46.4387676544242,-5.40136620248967
"3",-45.4084969295485,-5.40136620248967
"4",-44.3782262046727,-5.40136620248967
"5",-43.347955479797,-5.40136620248967
"6",-42.3176847549212,-5.40136620248967
"7",-41.2874140300455,-5.40136620248967
"8",-40.2571433051697,-5.40136620248967
"9",-39.2268725802939,-5.40136620248967
"10",-38.1966018554182,-5.40136620248967
"11",-37.1663311305424,-5.40136620248967
"12",-36.1360604056667,-5.40136620248967
"13",-35.1057896807909,-5.40136620248967
"14",-34.0755189559152,-5.40136620248967
"15",-33.0452482310394,-5.40136620248967
"16",-32.0149775061636,-5.40136620248967
"17",-30.9847067812879,-5.40136620248967
"18",-29.9544360564121,-5.40136620248967
"19",-28.9241653315364,-5.40136620248967
"20",-27.8938946066606,-5.40136620248967
"21",-26.8636238817849,-5.40136620248967
"22",-25.8333531569091,-5.40136620248967
"23",-24.8030824320333,-5.40136620248967
"24",-23.7728117071576,-5.40136620248967
"25",-22.7425409822818,-5.40136620248967
"26",-21.7122702574061,-5.40137272730799
"27",-20.6819995325303,-5.40137272730799
"28",-19.6517288076545,-5.40137272730799
"29",-18.6214580827788,-5.40137272730799
"30",-17.591187357903,-5.40137272730799
"31",-16.5609166330273,-5.40138337841329
"32",-15.5306459081515,-5.40138337841329
"33",-14.5003751832758,-5.40138337841329
"34",-13.4701044584,-5.40139458698356
"35",-12.4398337335242,-5.40139458698356
"36",-11.4095630086485,-5.40139458698356
"37",-10.3792922837727,-5.40140989459641
"38",-9.34902155889697,-5.40140989459641
"39",-8.31875083402121,-5.40140989459641
"40",-7.28848010914545,-5.4010883515835
"41",-6.2582093842697,-5.39599282451164
"42",-5.22793865939393,-5.39192520687245
"43",-4.19766793451818,-5.38313815076908
"44",-3.16739720964242,-5.38332737027217
"45",-2.13712648476667,-5.38358769273078
"46",-1.10685575989091,-5.38358769273078
"47",-0.0765850350151496,-5.3864994325921
"48",0.953685689860606,-5.39642078517294
"49",1.98395641473637,-5.39751809887616
"50",3.01422713961212,-5.39926399191577
"51",4.04449786448788,-5.39859972593399
"52",5.07476858936364,-5.39978965355158
"53",6.1050393142394,-5.39978965355158
"54",7.13531003911515,-5.39978965355158
"55",8.16558076399091,-5.40003648752219
"56",9.19585148886667,-5.40003648752219
"57",10.2261222137424,-5.40003648752219
"58",11.2563929386182,-5.40003648752219
"59",12.2866636634939,-5.40003648752219
"60",13.3169343883697,-5.40003648752219
"61",14.3472051132455,-5.40003648752219
"62",15.3774758381212,-5.40003648752219
"63",16.407746562997,-5.40003648752219
"64",17.4380172878727,-5.40003648752219
"65",18.4682880127485,-5.40002838845059
"66",19.4985587376243,-5.40002838845059
"67",20.5288294625,-5.40002838845059
"68",21.5591001873758,-5.40002838845059
"69",22.5893709122515,-5.40002838845059
"70",23.6196416371273,-5.40002838845059
"71",24.649912362003,-5.40002838845059
"72",25.6801830868788,-5.40002838845059
"73",26.7104538117545,-5.40002838845059
"74",27.7407245366303,-5.40002838845059
"75",28.7709952615061,-5.40002838845059
"76",29.8012659863818,-5.40002838845059
"77",30.8315367112576,-5.40002838845059
"78",31.8618074361333,-5.40002838845059
"79",32.8920781610091,-5.40002838845059
"80",33.9223488858849,-5.40002838845059
"81",34.9526196107606,-5.40005525090741
"82",35.9828903356364,-5.40005525090741
"83",37.0131610605121,-5.40005525090741
"84",38.0434317853879,-5.40005525090741
"85",39.0737025102636,-5.40005525090741
"86",40.1039732351394,-5.40005525090741
"87",41.1342439600152,-5.4004299425093
"88",42.1645146848909,-5.39503437384573
"89",43.1947854097667,-5.39503437384573
"90",44.2250561346424,-5.39503437384573
"91",45.2553268595182,-5.39542021001319
"92",46.2855975843939,-5.39542021001319
"93",47.3158683092697,-5.39542021001319
"94",48.3461390341455,-5.39597776432749
"95",49.3764097590212,-5.39597776432749
"96",50.406680483897,-5.39597776432749
"97",51.4369512087727,-5.39597776432749
"98",52.4672219336485,-5.39597776432749
"99",53.4974926585243,-5.39597776432749
"100",54.5277633834,-5.39597776432749
