"","maxlong_log","y"
"1",-2.62003932556,-5.73868450200028
"2",-2.54112010929576,-5.73868450200028
"3",-2.46220089303152,-5.73868450200028
"4",-2.38328167676727,-5.73868450200028
"5",-2.30436246050303,-5.73868450200028
"6",-2.22544324423879,-5.73868450200028
"7",-2.14652402797455,-5.73868450200028
"8",-2.0676048117103,-5.73868450200028
"9",-1.98868559544606,-5.73868450200028
"10",-1.90976637918182,-5.73868450200028
"11",-1.83084716291758,-5.73868450200028
"12",-1.75192794665333,-5.73868450200028
"13",-1.67300873038909,-5.73868450200028
"14",-1.59408951412485,-5.73868450200028
"15",-1.51517029786061,-5.73868450200028
"16",-1.43625108159636,-5.73868450200028
"17",-1.35733186533212,-5.73868450200028
"18",-1.27841264906788,-5.73868450200028
"19",-1.19949343280364,-5.73868450200028
"20",-1.12057421653939,-5.73868450200028
"21",-1.04165500027515,-5.73868450200028
"22",-0.962735784010909,-5.73868450200028
"23",-0.883816567746667,-5.73868450200028
"24",-0.804897351482424,-5.73868450200028
"25",-0.725978135218182,-5.73868450200028
"26",-0.64705891895394,-5.73868450200028
"27",-0.568139702689697,-5.73868450200028
"28",-0.489220486425455,-5.73868450200028
"29",-0.410301270161213,-5.73868450200028
"30",-0.33138205389697,-5.73868450200028
"31",-0.252462837632728,-5.73868450200028
"32",-0.173543621368485,-5.73868450200028
"33",-0.0946244051042426,-5.73868450200028
"34",-0.0157051888400002,-5.73868450200028
"35",0.0632140274242423,-5.73868450200028
"36",0.142133243688485,-5.73868450200028
"37",0.221052459952727,-5.73868450200028
"38",0.299971676216969,-5.73868450200028
"39",0.378890892481212,-5.73868450200028
"40",0.457810108745454,-5.73868450200028
"41",0.536729325009697,-5.73868450200028
"42",0.615648541273939,-5.73868450200028
"43",0.694567757538182,-5.73868450200028
"44",0.773486973802424,-5.73868450200028
"45",0.852406190066666,-5.73868450200028
"46",0.931325406330909,-5.73868450200028
"47",1.01024462259515,-5.73868450200028
"48",1.08916383885939,-5.73868450200028
"49",1.16808305512364,-5.73868450200028
"50",1.24700227138788,-5.73868450200028
"51",1.32592148765212,-5.73868450200028
"52",1.40484070391636,-5.73868450200028
"53",1.48375992018061,-5.73868450200028
"54",1.56267913644485,-5.73868450200028
"55",1.64159835270909,-5.73868450200028
"56",1.72051756897333,-5.73868450200028
"57",1.79943678523757,-5.73868450200028
"58",1.87835600150182,-5.73868450200028
"59",1.95727521776606,-5.73868450200028
"60",2.0361944340303,-5.73868450200028
"61",2.11511365029454,-5.73868450200028
"62",2.19403286655879,-5.73868450200028
"63",2.27295208282303,-5.73868450200028
"64",2.35187129908727,-5.73868450200028
"65",2.43079051535151,-5.73868450200028
"66",2.50970973161576,-5.74843536485629
"67",2.58862894788,-5.74943867872992
"68",2.66754816414424,-5.75199999909132
"69",2.74646738040848,-5.75460926294542
"70",2.82538659667273,-5.75460926294542
"71",2.90430581293697,-5.75460926294542
"72",2.98322502920121,-5.75460926294542
"73",3.06214424546545,-5.75460926294542
"74",3.1410634617297,-5.75460926294542
"75",3.21998267799394,-5.75460926294542
"76",3.29890189425818,-5.75460926294542
"77",3.37782111052242,-5.75460926294542
"78",3.45674032678667,-5.75460926294542
"79",3.53565954305091,-5.75460926294542
"80",3.61457875931515,-5.75460926294542
"81",3.69349797557939,-5.75460926294542
"82",3.77241719184364,-5.75460926294542
"83",3.85133640810788,-5.75458673931414
"84",3.93025562437212,-5.75458673931414
"85",4.00917484063636,-5.75458673931414
"86",4.08809405690061,-5.75391020885966
"87",4.16701327316485,-5.75391020885966
"88",4.24593248942909,-5.75391020885966
"89",4.32485170569333,-5.75389836214396
"90",4.40377092195757,-5.75405662060742
"91",4.48269013822182,-5.7555642651768
"92",4.56160935448606,-5.75719282878696
"93",4.6405285707503,-5.75767528040907
"94",4.71944778701454,-5.7579821239167
"95",4.79836700327879,-5.75551748335788
"96",4.87728621954303,-5.75651778149111
"97",4.95620543580727,-5.75601316718419
"98",5.03512465207151,-5.74690249390586
"99",5.11404386833576,-5.73547104339449
"100",5.1929630846,-5.75158090564104
