"","MURIDAE","y"
"1",0,-6.8621866208268
"2",0.0101010101010101,-6.8621866208268
"3",0.0202020202020202,-6.8621866208268
"4",0.0303030303030303,-6.8621866208268
"5",0.0404040404040404,-6.8621866208268
"6",0.0505050505050505,-6.8621866208268
"7",0.0606060606060606,-6.8621866208268
"8",0.0707070707070707,-6.8621866208268
"9",0.0808080808080808,-6.8621866208268
"10",0.0909090909090909,-6.8621866208268
"11",0.101010101010101,-6.8621866208268
"12",0.111111111111111,-6.8621866208268
"13",0.121212121212121,-6.8621866208268
"14",0.131313131313131,-6.8621866208268
"15",0.141414141414141,-6.8621866208268
"16",0.151515151515152,-6.8621866208268
"17",0.161616161616162,-6.8621866208268
"18",0.171717171717172,-6.8621866208268
"19",0.181818181818182,-6.8621866208268
"20",0.191919191919192,-6.8621866208268
"21",0.202020202020202,-6.8621866208268
"22",0.212121212121212,-6.8621866208268
"23",0.222222222222222,-6.8621866208268
"24",0.232323232323232,-6.8621866208268
"25",0.242424242424242,-6.8621866208268
"26",0.252525252525253,-6.8621866208268
"27",0.262626262626263,-6.8621866208268
"28",0.272727272727273,-6.8621866208268
"29",0.282828282828283,-6.8621866208268
"30",0.292929292929293,-6.8621866208268
"31",0.303030303030303,-6.8621866208268
"32",0.313131313131313,-6.8621866208268
"33",0.323232323232323,-6.8621866208268
"34",0.333333333333333,-6.8621866208268
"35",0.343434343434343,-6.8621866208268
"36",0.353535353535354,-6.8621866208268
"37",0.363636363636364,-6.8621866208268
"38",0.373737373737374,-6.8621866208268
"39",0.383838383838384,-6.8621866208268
"40",0.393939393939394,-6.8621866208268
"41",0.404040404040404,-6.8621866208268
"42",0.414141414141414,-6.8621866208268
"43",0.424242424242424,-6.8621866208268
"44",0.434343434343434,-6.8621866208268
"45",0.444444444444444,-6.8621866208268
"46",0.454545454545455,-6.8621866208268
"47",0.464646464646465,-6.8621866208268
"48",0.474747474747475,-6.8621866208268
"49",0.484848484848485,-6.8621866208268
"50",0.494949494949495,-6.8621866208268
"51",0.505050505050505,-6.6707532665859
"52",0.515151515151515,-6.6707532665859
"53",0.525252525252525,-6.6707532665859
"54",0.535353535353535,-6.6707532665859
"55",0.545454545454546,-6.6707532665859
"56",0.555555555555556,-6.6707532665859
"57",0.565656565656566,-6.6707532665859
"58",0.575757575757576,-6.6707532665859
"59",0.585858585858586,-6.6707532665859
"60",0.595959595959596,-6.6707532665859
"61",0.606060606060606,-6.6707532665859
"62",0.616161616161616,-6.6707532665859
"63",0.626262626262626,-6.6707532665859
"64",0.636363636363636,-6.6707532665859
"65",0.646464646464647,-6.6707532665859
"66",0.656565656565657,-6.6707532665859
"67",0.666666666666667,-6.6707532665859
"68",0.676767676767677,-6.6707532665859
"69",0.686868686868687,-6.6707532665859
"70",0.696969696969697,-6.6707532665859
"71",0.707070707070707,-6.6707532665859
"72",0.717171717171717,-6.6707532665859
"73",0.727272727272727,-6.6707532665859
"74",0.737373737373737,-6.6707532665859
"75",0.747474747474748,-6.6707532665859
"76",0.757575757575758,-6.6707532665859
"77",0.767676767676768,-6.6707532665859
"78",0.777777777777778,-6.6707532665859
"79",0.787878787878788,-6.6707532665859
"80",0.797979797979798,-6.6707532665859
"81",0.808080808080808,-6.6707532665859
"82",0.818181818181818,-6.6707532665859
"83",0.828282828282828,-6.6707532665859
"84",0.838383838383838,-6.6707532665859
"85",0.848484848484849,-6.6707532665859
"86",0.858585858585859,-6.6707532665859
"87",0.868686868686869,-6.6707532665859
"88",0.878787878787879,-6.6707532665859
"89",0.888888888888889,-6.6707532665859
"90",0.898989898989899,-6.6707532665859
"91",0.909090909090909,-6.6707532665859
"92",0.919191919191919,-6.6707532665859
"93",0.929292929292929,-6.6707532665859
"94",0.939393939393939,-6.6707532665859
"95",0.94949494949495,-6.6707532665859
"96",0.95959595959596,-6.6707532665859
"97",0.96969696969697,-6.6707532665859
"98",0.97979797979798,-6.6707532665859
"99",0.98989898989899,-6.6707532665859
"100",1,-6.6707532665859
