"","HuPop_mean_log","y"
"1",-2.308257342,-5.42458570339933
"2",-2.19516675680828,-5.42458570339933
"3",-2.08207617161657,-5.42458570339933
"4",-1.96898558642485,-5.42458570339933
"5",-1.85589500123313,-5.42458570339933
"6",-1.74280441604141,-5.42458570339933
"7",-1.6297138308497,-5.42458570339933
"8",-1.51662324565798,-5.42458570339933
"9",-1.40353266046626,-5.42458570339933
"10",-1.29044207527455,-5.42458570339933
"11",-1.17735149008283,-5.42458570339933
"12",-1.06426090489111,-5.42458570339933
"13",-0.951170319699394,-5.42458570339933
"14",-0.838079734507677,-5.42458570339933
"15",-0.72498914931596,-5.42458570339933
"16",-0.611898564124242,-5.42458570339933
"17",-0.498807978932525,-5.42458570339933
"18",-0.385717393740808,-5.42458570339933
"19",-0.272626808549091,-5.42458570339933
"20",-0.159536223357374,-5.42458570339933
"21",-0.0464456381656566,-5.42458570339933
"22",0.0666449470260608,-5.42458570339933
"23",0.179735532217778,-5.42458570339933
"24",0.292826117409495,-5.42458570339933
"25",0.405916702601212,-5.42458570339933
"26",0.519007287792929,-5.42458570339933
"27",0.632097872984647,-5.42458570339933
"28",0.745188458176364,-5.42458570339933
"29",0.858279043368081,-5.42458570339933
"30",0.971369628559798,-5.42458570339933
"31",1.08446021375152,-5.42458570339933
"32",1.19755079894323,-5.42458570339933
"33",1.31064138413495,-5.42458570339933
"34",1.42373196932667,-5.42458570339933
"35",1.53682255451838,-5.42458570339933
"36",1.6499131397101,-5.42458570339933
"37",1.76300372490182,-5.42458570339933
"38",1.87609431009354,-5.42458570339933
"39",1.98918489528525,-5.42458570339933
"40",2.10227548047697,-5.42458570339933
"41",2.21536606566869,-5.42458570339933
"42",2.3284566508604,-5.42458570339933
"43",2.44154723605212,-5.42458570339933
"44",2.55463782124384,-5.42458570339933
"45",2.66772840643556,-5.42458570339933
"46",2.78081899162727,-5.42458570339933
"47",2.89390957681899,-5.42458570339933
"48",3.00700016201071,-5.42458570339933
"49",3.12009074720242,-5.42348728707846
"50",3.23318133239414,-5.42349491507235
"51",3.34627191758586,-5.42266070415176
"52",3.45936250277758,-5.40646139275036
"53",3.57245308796929,-5.40011279854393
"54",3.68554367316101,-5.39787173471897
"55",3.79863425835273,-5.39499443256578
"56",3.91172484354444,-5.39118846511846
"57",4.02481542873616,-5.38468602356701
"58",4.13790601392788,-5.37971935336252
"59",4.2509965991196,-5.37856025644856
"60",4.36408718431131,-5.37446950265899
"61",4.47717776950303,-5.37169909502304
"62",4.59026835469475,-5.37169909502304
"63",4.70335893988647,-5.37169909502304
"64",4.81644952507818,-5.37169909502304
"65",4.9295401102699,-5.37169909502304
"66",5.04263069546162,-5.37111229778975
"67",5.15572128065333,-5.37111229778975
"68",5.26881186584505,-5.37111229778975
"69",5.38190245103677,-5.37111229778975
"70",5.49499303622849,-5.37111229778975
"71",5.6080836214202,-5.37111229778975
"72",5.72117420661192,-5.37111229778975
"73",5.83426479180364,-5.37111229778975
"74",5.94735537699535,-5.37111229778975
"75",6.06044596218707,-5.37111229778975
"76",6.17353654737879,-5.37111229778975
"77",6.28662713257051,-5.37111229778975
"78",6.39971771776222,-5.37111229778975
"79",6.51280830295394,-5.37111229778975
"80",6.62589888814566,-5.37111229778975
"81",6.73898947333737,-5.37111229778975
"82",6.85208005852909,-5.37111229778975
"83",6.96517064372081,-5.37111229778975
"84",7.07826122891252,-5.37111229778975
"85",7.19135181410424,-5.37111229778975
"86",7.30444239929596,-5.37111229778975
"87",7.41753298448768,-5.37111229778975
"88",7.53062356967939,-5.37111229778975
"89",7.64371415487111,-5.37111229778975
"90",7.75680474006283,-5.37111229778975
"91",7.86989532525455,-5.37111229778975
"92",7.98298591044626,-5.37111229778975
"93",8.09607649563798,-5.37111229778975
"94",8.2091670808297,-5.37111229778975
"95",8.32225766602141,-5.37111229778975
"96",8.43534825121313,-5.37111229778975
"97",8.54843883640485,-5.37111229778975
"98",8.66152942159657,-5.37111229778975
"99",8.77462000678828,-5.37111229778975
"100",8.88771059198,-5.37111229778975
