"","bdiversity_mean","y"
"1",8.59099335482,-5.05326988627344
"2",14.9431252885592,-5.05326988627344
"3",21.2952572222984,-5.05326988627344
"4",27.6473891560376,-5.05326988627344
"5",33.9995210897768,-5.05326988627344
"6",40.351653023516,-5.05326988627344
"7",46.7037849572552,-5.05326988627344
"8",53.0559168909943,-5.05326988627344
"9",59.4080488247335,-5.05326988627344
"10",65.7601807584727,-5.05326988627344
"11",72.1123126922119,-5.05326988627344
"12",78.4644446259511,-5.05326988627344
"13",84.8165765596903,-5.05330516240288
"14",91.1687084934295,-5.05330516240288
"15",97.5208404271687,-5.05330516240288
"16",103.872972360908,-5.05551033683573
"17",110.225104294647,-5.05568369258958
"18",116.577236228386,-5.05597304071815
"19",122.929368162125,-5.05588874212248
"20",129.281500095865,-5.05576231503575
"21",135.633632029604,-5.05538099396772
"22",141.985763963343,-5.05329827731188
"23",148.337895897082,-5.04983154842618
"24",154.690027830821,-5.04918096085913
"25",161.042159764561,-5.04918874032875
"26",167.3942916983,-5.04938997298795
"27",173.746423632039,-5.05060500947195
"28",180.098555565778,-5.05037007283633
"29",186.450687499517,-5.0501184377771
"30",192.802819433257,-5.05109273641252
"31",199.154951366996,-5.05113007248098
"32",205.507083300735,-5.05150500846942
"33",211.859215234474,-5.05137362805795
"34",218.211347168213,-5.05149719714904
"35",224.563479101953,-5.05134999562261
"36",230.915611035692,-5.05127258629738
"37",237.267742969431,-5.05104794814662
"38",243.61987490317,-5.05082673291018
"39",249.972006836909,-5.05102911279335
"40",256.324138770649,-5.05099011978257
"41",262.676270704388,-5.05110157333542
"42",269.028402638127,-5.05147836694801
"43",275.380534571866,-5.05313844659761
"44",281.732666505605,-5.05410205488747
"45",288.084798439344,-5.05503500386887
"46",294.436930373084,-5.05495809108845
"47",300.789062306823,-5.05498178888051
"48",307.141194240562,-5.05465086358496
"49",313.493326174301,-5.05480548367489
"50",319.84545810804,-5.05504351890647
"51",326.19759004178,-5.05483429020407
"52",332.549721975519,-5.0544543485891
"53",338.901853909258,-5.05328594218293
"54",345.253985842997,-5.05300113730401
"55",351.606117776736,-5.05265485950643
"56",357.958249710476,-5.05281001350371
"57",364.310381644215,-5.05239736186573
"58",370.662513577954,-5.05230160059481
"59",377.014645511693,-5.05241299126473
"60",383.366777445432,-5.05241299126473
"61",389.718909379172,-5.05215984360663
"62",396.071041312911,-5.05210773645862
"63",402.42317324665,-5.05210773645862
"64",408.775305180389,-5.05205834298174
"65",415.127437114128,-5.05159286177295
"66",421.479569047868,-5.05159286177295
"67",427.831700981607,-5.04963488966785
"68",434.183832915346,-5.04925078293279
"69",440.535964849085,-5.04925078293279
"70",446.888096782824,-5.04925078293279
"71",453.240228716563,-5.04774224589359
"72",459.592360650303,-5.04774224589359
"73",465.944492584042,-5.04680266540217
"74",472.296624517781,-5.04680266540217
"75",478.64875645152,-5.04692858045272
"76",485.000888385259,-5.04692858045272
"77",491.353020318999,-5.04692858045272
"78",497.705152252738,-5.04692858045272
"79",504.057284186477,-5.04692858045272
"80",510.409416120216,-5.04692858045272
"81",516.761548053955,-5.04692858045272
"82",523.113679987695,-5.04692858045272
"83",529.465811921434,-5.04692858045272
"84",535.817943855173,-5.04692858045272
"85",542.170075788912,-5.04692858045272
"86",548.522207722651,-5.04692858045272
"87",554.87433965639,-5.04692858045272
"88",561.22647159013,-5.04692858045272
"89",567.578603523869,-5.04692858045272
"90",573.930735457608,-5.04692858045272
"91",580.282867391347,-5.04692858045272
"92",586.634999325086,-5.04692858045272
"93",592.987131258826,-5.04692858045272
"94",599.339263192565,-5.04692858045272
"95",605.691395126304,-5.04692858045272
"96",612.043527060043,-5.04692858045272
"97",618.395658993782,-5.04692858045272
"98",624.747790927522,-5.04692858045272
"99",631.099922861261,-5.04692858045272
"100",637.452054795,-5.04692858045272
