"","bdiversity_mean","y"
"1",8.59099335482,-6.86109830815473
"2",14.9444285843774,-6.86109830815473
"3",21.2978638139347,-6.86109830815473
"4",27.6512990434921,-6.86109830815473
"5",34.0047342730495,-6.86109830815473
"6",40.3581695026069,-6.86109830815473
"7",46.7116047321642,-6.86109830815473
"8",53.0650399617216,-6.86109830815473
"9",59.418475191279,-6.86109830815473
"10",65.7719104208364,-6.86109830815473
"11",72.1253456503937,-6.86346322056885
"12",78.4787808799511,-6.86346322056885
"13",84.8322161095085,-6.86346322056885
"14",91.1856513390659,-6.86346322056885
"15",97.5390865686232,-6.86346322056885
"16",103.892521798181,-6.86346322056885
"17",110.245957027738,-6.86346322056885
"18",116.599392257295,-6.86346322056885
"19",122.952827486853,-6.86346322056885
"20",129.30626271641,-6.86351311326077
"21",135.659697945967,-6.86351311326077
"22",142.013133175525,-6.86336967981279
"23",148.366568405082,-6.85794035467265
"24",154.72000363464,-6.85361140755588
"25",161.073438864197,-6.85272415931837
"26",167.426874093754,-6.85415095124829
"27",173.780309323312,-6.85541863280556
"28",180.133744552869,-6.85569639704369
"29",186.487179782426,-6.85503075082931
"30",192.840615011984,-6.85494876499072
"31",199.194050241541,-6.85491072366652
"32",205.547485471099,-6.85494189732611
"33",211.900920700656,-6.8549541959256
"34",218.254355930213,-6.85508931662252
"35",224.607791159771,-6.85516542721748
"36",230.961226389328,-6.85519568227221
"37",237.314661618885,-6.85519568227221
"38",243.668096848443,-6.85520650209944
"39",250.021532078,-6.85520650209944
"40",256.374967307558,-6.85523912877312
"41",262.728402537115,-6.8552522686784
"42",269.081837766672,-6.8552522686784
"43",275.43527299623,-6.85522003617865
"44",281.788708225787,-6.85519085155952
"45",288.142143455344,-6.85519085155952
"46",294.495578684902,-6.85519085155952
"47",300.849013914459,-6.85519085155952
"48",307.202449144017,-6.85519085155952
"49",313.555884373574,-6.85519085155952
"50",319.909319603131,-6.85519085155952
"51",326.262754832689,-6.85519085155952
"52",332.616190062246,-6.85511975059538
"53",338.969625291803,-6.85511975059538
"54",345.323060521361,-6.85511975059538
"55",351.676495750918,-6.85511975059538
"56",358.029930980476,-6.85511975059538
"57",364.383366210033,-6.85456547004208
"58",370.73680143959,-6.85430395397683
"59",377.090236669148,-6.85401794806584
"60",383.443671898705,-6.85307755323429
"61",389.797107128262,-6.84561458395321
"62",396.15054235782,-6.83678286686194
"63",402.503977587377,-6.83678286686194
"64",408.857412816935,-6.83678286686194
"65",415.210848046492,-6.83678286686194
"66",421.564283276049,-6.83678286686194
"67",427.917718505607,-6.83678286686194
"68",434.271153735164,-6.83678286686194
"69",440.624588964721,-6.83678286686194
"70",446.978024194279,-6.83678286686194
"71",453.331459423836,-6.83678286686194
"72",459.684894653394,-6.83678286686194
"73",466.038329882951,-6.83678286686194
"74",472.391765112508,-6.83678286686194
"75",478.745200342066,-6.83678286686194
"76",485.098635571623,-6.83678286686194
"77",491.45207080118,-6.83678286686194
"78",497.805506030738,-6.83678286686194
"79",504.158941260295,-6.83678286686194
"80",510.512376489853,-6.83678286686194
"81",516.86581171941,-6.83678286686194
"82",523.219246948967,-6.83678286686194
"83",529.572682178525,-6.83678286686194
"84",535.926117408082,-6.83678286686194
"85",542.279552637639,-6.83678286686194
"86",548.632987867197,-6.83678286686194
"87",554.986423096754,-6.83678286686194
"88",561.339858326312,-6.83678286686194
"89",567.693293555869,-6.83678286686194
"90",574.046728785426,-6.83678286686194
"91",580.400164014984,-6.83678286686194
"92",586.753599244541,-6.83678286686194
"93",593.107034474098,-6.83678286686194
"94",599.460469703656,-6.83678286686194
"95",605.813904933213,-6.83678286686194
"96",612.167340162771,-6.83678286686194
"97",618.520775392328,-6.83678286686194
"98",624.874210621885,-6.83678286686194
"99",631.227645851443,-6.83678286686194
"100",637.581081081,-6.83678286686194
