"","centroidY","y"
"1",-55.9697962755,-5.78858216888309
"2",-54.6250670754101,-5.78858216888309
"3",-53.2803378753202,-5.78858216888309
"4",-51.9356086752303,-5.78858216888309
"5",-50.5908794751404,-5.78858216888309
"6",-49.2461502750505,-5.78858216888309
"7",-47.9014210749606,-5.78858216888309
"8",-46.5566918748707,-5.78858216888309
"9",-45.2119626747808,-5.78858216888309
"10",-43.8672334746909,-5.78858216888309
"11",-42.522504274601,-5.78858216888309
"12",-41.1777750745111,-5.78858216888309
"13",-39.8330458744212,-5.78858216888309
"14",-38.4883166743313,-5.78858216888309
"15",-37.1435874742414,-5.78858216888309
"16",-35.7988582741515,-5.78858216888309
"17",-34.4541290740616,-5.78858216888309
"18",-33.1093998739717,-5.78858216888309
"19",-31.7646706738818,-5.78858216888309
"20",-30.4199414737919,-5.78858216888309
"21",-29.075212273702,-5.78858216888309
"22",-27.7304830736121,-5.78858216888309
"23",-26.3857538735222,-5.78858216888309
"24",-25.0410246734323,-5.78858216888309
"25",-23.6962954733424,-5.78858216888309
"26",-22.3515662732525,-5.78858216888309
"27",-21.0068370731626,-5.78858216888309
"28",-19.6621078730727,-5.78910024660646
"29",-18.3173786729828,-5.79015578461614
"30",-16.9726494728929,-5.79015578461614
"31",-15.627920272803,-5.79011996352656
"32",-14.2831910727131,-5.79011996352656
"33",-12.9384618726232,-5.79011996352656
"34",-11.5937326725333,-5.79011996352656
"35",-10.2490034724434,-5.79011996352656
"36",-8.90427427235354,-5.79011996352656
"37",-7.55954507226364,-5.79011996352656
"38",-6.21481587217374,-5.79011996352656
"39",-4.87008667208384,-5.79011996352656
"40",-3.52535747199394,-5.79011996352656
"41",-2.18062827190404,-5.79011996352656
"42",-0.835899071814147,-5.78995046352703
"43",0.508830128275754,-5.78993664750612
"44",1.85355932836566,-5.79000410293966
"45",3.19828852845555,-5.79001134809849
"46",4.54301772854545,-5.78996345974859
"47",5.88774692863535,-5.78991694321561
"48",7.23247612872525,-5.78993001418339
"49",8.57720532881514,-5.78984044395017
"50",9.92193452890504,-5.78986344756557
"51",11.2666637289949,-5.78969491398119
"52",12.6113929290848,-5.78948503849307
"53",13.9561221291747,-5.78893505361282
"54",15.3008513292646,-5.78699373328535
"55",16.6455805293545,-5.78519564714776
"56",17.9903097294444,-5.78510850646247
"57",19.3350389295343,-5.78491712912291
"58",20.6797681296242,-5.78489448097394
"59",22.0244973297141,-5.78483113792497
"60",23.369226529804,-5.78473852252698
"61",24.7139557298939,-5.78345865549729
"62",26.0586849299838,-5.78166369781511
"63",27.4034141300737,-5.77956129677452
"64",28.7481433301636,-5.77798310097083
"65",30.0928725302535,-5.77797442021068
"66",31.4376017303434,-5.74308785393228
"67",32.7823309304333,-5.73867666112442
"68",34.1270601305232,-5.5387803267222
"69",35.4717893306131,-5.40239401020935
"70",36.816518530703,-5.39387843974933
"71",38.1612477307929,-5.36844127596487
"72",39.5059769308828,-5.37135715208286
"73",40.8507061309727,-5.37713386565422
"74",42.1954353310626,-5.35947461299607
"75",43.5401645311525,-5.40191890760142
"76",44.8848937312424,-5.4592166314816
"77",46.2296229313323,-5.57063931560682
"78",47.5743521314222,-5.57314370088287
"79",48.9190813315121,-5.575646684279
"80",50.263810531602,-5.5426779960716
"81",51.6085397316919,-5.5714106089994
"82",52.9532689317818,-5.50582199772532
"83",54.2979981318717,-5.49719524647989
"84",55.6427273319616,-5.52647984145477
"85",56.9874565320515,-5.53353308663778
"86",58.3321857321414,-5.54881714956855
"87",59.6769149322313,-5.54881714956855
"88",61.0216441323212,-5.54881714956855
"89",62.3663733324111,-5.54881714956855
"90",63.711102532501,-5.54881714956855
"91",65.0558317325909,-5.54881714956855
"92",66.4005609326808,-5.54881714956855
"93",67.7452901327707,-5.54881714956855
"94",69.0900193328606,-5.54881714956855
"95",70.4347485329505,-5.54881714956855
"96",71.7794777330404,-5.54881714956855
"97",73.1242069331303,-5.54881714956855
"98",74.4689361332202,-5.54881714956855
"99",75.8136653333101,-5.54881714956855
"100",77.1583945334,-5.54881714956855
