"","Crops_majority","y"
"1",0,-4.66313622157866
"2",5.41414141414141,-4.6635697620219
"3",10.8282828282828,-4.6635697620219
"4",16.2424242424242,-4.66413748864472
"5",21.6565656565657,-4.66413748864472
"6",27.0707070707071,-4.66413748864472
"7",32.4848484848485,-4.66413748864472
"8",37.8989898989899,-4.66413748864472
"9",43.3131313131313,-4.66413748864472
"10",48.7272727272727,-4.664347151511
"11",54.1414141414141,-4.664347151511
"12",59.5555555555556,-4.664347151511
"13",64.969696969697,-4.664347151511
"14",70.3838383838384,-4.66580335201784
"15",75.7979797979798,-4.66580335201784
"16",81.2121212121212,-4.66580335201784
"17",86.6262626262626,-4.66580335201784
"18",92.040404040404,-4.66580335201784
"19",97.4545454545455,-4.66580335201784
"20",102.868686868687,-4.66590171907641
"21",108.282828282828,-4.66590171907641
"22",113.69696969697,-4.66590171907641
"23",119.111111111111,-4.66590171907641
"24",124.525252525253,-4.66590171907641
"25",129.939393939394,-4.66590171907641
"26",135.353535353535,-4.66590171907641
"27",140.767676767677,-4.66590171907641
"28",146.181818181818,-4.66590171907641
"29",151.59595959596,-4.66590171907641
"30",157.010101010101,-4.66590171907641
"31",162.424242424242,-4.66623524777576
"32",167.838383838384,-4.66811292115747
"33",173.252525252525,-4.66811292115747
"34",178.666666666667,-4.66811292115747
"35",184.080808080808,-4.66811292115747
"36",189.49494949495,-4.66811292115747
"37",194.909090909091,-4.66811292115747
"38",200.323232323232,-4.66811292115747
"39",205.737373737374,-4.66826247588554
"40",211.151515151515,-4.66826247588554
"41",216.565656565657,-4.66826247588554
"42",221.979797979798,-4.66826247588554
"43",227.393939393939,-4.66826247588554
"44",232.808080808081,-4.66826247588554
"45",238.222222222222,-4.66853044142823
"46",243.636363636364,-4.66853044142823
"47",249.050505050505,-4.66853044142823
"48",254.464646464646,-4.66853044142823
"49",259.878787878788,-4.66853044142823
"50",265.292929292929,-4.66853044142823
"51",270.707070707071,-4.66853044142823
"52",276.121212121212,-4.66853044142823
"53",281.535353535354,-4.66853044142823
"54",286.949494949495,-4.66853044142823
"55",292.363636363636,-4.66853044142823
"56",297.777777777778,-4.66853044142823
"57",303.191919191919,-4.66853044142823
"58",308.606060606061,-4.66853044142823
"59",314.020202020202,-4.66853044142823
"60",319.434343434343,-4.66853044142823
"61",324.848484848485,-4.66853044142823
"62",330.262626262626,-4.66853044142823
"63",335.676767676768,-4.66853044142823
"64",341.090909090909,-4.66853044142823
"65",346.505050505051,-4.66853044142823
"66",351.919191919192,-4.66853044142823
"67",357.333333333333,-4.66853044142823
"68",362.747474747475,-4.66853044142823
"69",368.161616161616,-4.66853044142823
"70",373.575757575758,-4.66853044142823
"71",378.989898989899,-4.66853044142823
"72",384.40404040404,-4.66853044142823
"73",389.818181818182,-4.66853044142823
"74",395.232323232323,-4.66859273842203
"75",400.646464646465,-4.66859273842203
"76",406.060606060606,-4.66859273842203
"77",411.474747474748,-4.66859273842203
"78",416.888888888889,-4.66859273842203
"79",422.30303030303,-4.66859273842203
"80",427.717171717172,-4.66859273842203
"81",433.131313131313,-4.66859273842203
"82",438.545454545455,-4.66859273842203
"83",443.959595959596,-4.66859273842203
"84",449.373737373737,-4.66859273842203
"85",454.787878787879,-4.66859273842203
"86",460.20202020202,-4.66859273842203
"87",465.616161616162,-4.66859273842203
"88",471.030303030303,-4.66859273842203
"89",476.444444444444,-4.66859273842203
"90",481.858585858586,-4.66869705808999
"91",487.272727272727,-4.66869705808999
"92",492.686868686869,-4.66869705808999
"93",498.10101010101,-4.66869705808999
"94",503.515151515152,-4.66875885122247
"95",508.929292929293,-4.66875885122247
"96",514.343434343434,-4.66875885122247
"97",519.757575757576,-4.66875885122247
"98",525.171717171717,-4.66875885122247
"99",530.585858585859,-4.66947778239897
"100",536,-4.66947778239897
