"","HuPop_mean_log","y"
"1",-6.90775527898,-6.86228974385643
"2",-6.74826434266657,-6.86228974385643
"3",-6.58877340635313,-6.86228974385643
"4",-6.4292824700397,-6.86228974385643
"5",-6.26979153372626,-6.86228974385643
"6",-6.11030059741283,-6.86228974385643
"7",-5.95080966109939,-6.86228974385643
"8",-5.79131872478596,-6.86228974385643
"9",-5.63182778847252,-6.86228974385643
"10",-5.47233685215909,-6.86228974385643
"11",-5.31284591584566,-6.86228974385643
"12",-5.15335497953222,-6.86228974385643
"13",-4.99386404321879,-6.86228974385643
"14",-4.83437310690535,-6.86228974385643
"15",-4.67488217059192,-6.86228974385643
"16",-4.51539123427848,-6.86228974385643
"17",-4.35590029796505,-6.86228974385643
"18",-4.19640936165162,-6.86228974385643
"19",-4.03691842533818,-6.86228974385643
"20",-3.87742748902475,-6.86228974385643
"21",-3.71793655271131,-6.86228974385643
"22",-3.55844561639788,-6.86228974385643
"23",-3.39895468008444,-6.86228974385643
"24",-3.23946374377101,-6.86228974385643
"25",-3.07997280745758,-6.86228974385643
"26",-2.92048187114414,-6.86228974385643
"27",-2.76099093483071,-6.86228974385643
"28",-2.60149999851727,-6.86228974385643
"29",-2.44200906220384,-6.86228974385643
"30",-2.2825181258904,-6.86228974385643
"31",-2.12302718957697,-6.86228974385643
"32",-1.96353625326354,-6.86228974385643
"33",-1.8040453169501,-6.86228974385643
"34",-1.64455438063667,-6.86228974385643
"35",-1.48506344432323,-6.86228974385643
"36",-1.3255725080098,-6.86228974385643
"37",-1.16608157169636,-6.86228974385643
"38",-1.00659063538293,-6.86228974385643
"39",-0.847099699069495,-6.86228974385643
"40",-0.687608762756061,-6.86228974385643
"41",-0.528117826442626,-6.86228974385643
"42",-0.368626890129192,-6.86228974385643
"43",-0.209135953815758,-6.86228974385643
"44",-0.0496450175023231,-6.86228974385643
"45",0.109845918811111,-6.86228974385643
"46",0.269336855124545,-6.86228974385643
"47",0.428827791437979,-6.86228974385643
"48",0.588318727751414,-6.86228974385643
"49",0.747809664064848,-6.86228974385643
"50",0.907300600378282,-6.86228974385643
"51",1.06679153669172,-6.86228974385643
"52",1.22628247300515,-6.86228974385643
"53",1.38577340931858,-6.86228974385643
"54",1.54526434563202,-6.86212005310456
"55",1.70475528194545,-6.86212005310456
"56",1.86424621825889,-6.86218179030808
"57",2.02373715457232,-6.86271129562788
"58",2.18322809088576,-6.86284596820758
"59",2.34271902719919,-6.86280803798003
"60",2.50220996351263,-6.86280803798003
"61",2.66170089982606,-6.86280803798003
"62",2.82119183613949,-6.86280803798003
"63",2.98068277245293,-6.8626775715132
"64",3.14017370876636,-6.86266933663603
"65",3.2996646450798,-6.86119425646897
"66",3.45915558139323,-6.86114354559968
"67",3.61864651770667,-6.86109041279752
"68",3.7781374540201,-6.85707752963176
"69",3.93762839033353,-6.85319697378877
"70",4.09711932664697,-6.8494954465506
"71",4.2566102629604,-6.84829684503157
"72",4.41610119927384,-6.85004373719861
"73",4.57559213558727,-6.84944158078701
"74",4.73508307190071,-6.84656607448124
"75",4.89457400821414,-6.84548362694079
"76",5.05406494452757,-6.84548362694079
"77",5.21355588084101,-6.84537946655018
"78",5.37304681715444,-6.84537946655018
"79",5.53253775346788,-6.84408383770613
"80",5.69202868978131,-6.84332901680382
"81",5.85151962609475,-6.84332901680382
"82",6.01101056240818,-6.84332901680382
"83",6.17050149872161,-6.84332901680382
"84",6.32999243503505,-6.84332901680382
"85",6.48948337134848,-6.84332901680382
"86",6.64897430766192,-6.84332901680382
"87",6.80846524397535,-6.84332901680382
"88",6.96795618028879,-6.84332901680382
"89",7.12744711660222,-6.84332901680382
"90",7.28693805291566,-6.84332901680382
"91",7.44642898922909,-6.84332901680382
"92",7.60591992554252,-6.84332901680382
"93",7.76541086185596,-6.84332901680382
"94",7.92490179816939,-6.84332901680382
"95",8.08439273448283,-6.84332901680382
"96",8.24388367079626,-6.84332901680382
"97",8.4033746071097,-6.84332901680382
"98",8.56286554342313,-6.84332901680382
"99",8.72235647973656,-6.84332901680382
"100",8.88184741605,-6.84332901680382
