"","centroidY","y"
"1",-53.5569886976,-6.16722142191884
"2",-52.2967702078485,-6.16722142191884
"3",-51.036551718097,-6.16722142191884
"4",-49.7763332283455,-6.16722142191884
"5",-48.5161147385939,-6.16722142191884
"6",-47.2558962488424,-6.16722142191884
"7",-45.9956777590909,-6.16722142191884
"8",-44.7354592693394,-6.16722142191884
"9",-43.4752407795879,-6.16722142191884
"10",-42.2150222898364,-6.16722142191884
"11",-40.9548038000848,-6.16722142191884
"12",-39.6945853103333,-6.16722142191884
"13",-38.4343668205818,-6.16722142191884
"14",-37.1741483308303,-6.16722142191884
"15",-35.9139298410788,-6.16722142191884
"16",-34.6537113513273,-6.16722142191884
"17",-33.3934928615758,-6.16722142191884
"18",-32.1332743718242,-6.16722142191884
"19",-30.8730558820727,-6.16722142191884
"20",-29.6128373923212,-6.16722142191884
"21",-28.3526189025697,-6.16722142191884
"22",-27.0924004128182,-6.16722142191884
"23",-25.8321819230667,-6.16722142191884
"24",-24.5719634333152,-6.16722142191884
"25",-23.3117449435636,-6.16722142191884
"26",-22.0515264538121,-6.16465573356044
"27",-20.7913079640606,-6.16465573356044
"28",-19.5310894743091,-6.16465573356044
"29",-18.2708709845576,-6.16465573356044
"30",-17.0106524948061,-6.16465573356044
"31",-15.7504340050546,-6.16465573356044
"32",-14.490215515303,-6.16513131235235
"33",-13.2299970255515,-6.16513131235235
"34",-11.9697785358,-6.16513131235235
"35",-10.7095600460485,-6.1686993274937
"36",-9.44934155629697,-6.16897807183737
"37",-8.18912306654546,-6.1693018811177
"38",-6.92890457679395,-6.1693018811177
"39",-5.66868608704243,-6.1693018811177
"40",-4.40846759729092,-6.16951678932779
"41",-3.1482491075394,-6.16995682562695
"42",-1.88803061778788,-6.16995682562695
"43",-0.627812128036368,-6.16698644192642
"44",0.632406361715148,-6.16731021384067
"45",1.89262485146666,-6.16723254498646
"46",3.15284334121817,-6.16700640274534
"47",4.41306183096969,-6.16701914400443
"48",5.6732803207212,-6.16675421519036
"49",6.93349881047272,-6.16683176984466
"50",8.19371730022424,-6.16683176984466
"51",9.45393578997575,-6.16683176984466
"52",10.7141542797273,-6.16683176984466
"53",11.9743727694788,-6.16683176984466
"54",13.2345912592303,-6.16846153921483
"55",14.4948097489818,-6.16846153921483
"56",15.7550282387333,-6.16846153921483
"57",17.0152467284848,-6.16846153921483
"58",18.2754652182364,-6.16846153921483
"59",19.5356837079879,-6.16846153921483
"60",20.7959021977394,-6.16846153921483
"61",22.0561206874909,-6.16846153921483
"62",23.3163391772424,-6.16846153921483
"63",24.5765576669939,-6.16846153921483
"64",25.8367761567455,-6.16846153921483
"65",27.096994646497,-6.16846153921483
"66",28.3572131362485,-6.16846153921483
"67",29.617431626,-6.16846153921483
"68",30.8776501157515,-6.16846153921483
"69",32.137868605503,-6.16858189000404
"70",33.3980870952545,-6.16858189000404
"71",34.6583055850061,-6.16858189000404
"72",35.9185240747576,-6.16858189000404
"73",37.1787425645091,-6.16858189000404
"74",38.4389610542606,-6.16858189000404
"75",39.6991795440121,-6.16858189000404
"76",40.9593980337636,-6.16858189000404
"77",42.2196165235151,-6.16858189000404
"78",43.4798350132667,-6.16858189000404
"79",44.7400535030182,-6.16858189000404
"80",46.0002719927697,-6.16858189000404
"81",47.2604904825212,-6.16858189000404
"82",48.5207089722727,-6.16858189000404
"83",49.7809274620242,-6.16858189000404
"84",51.0411459517757,-6.16858189000404
"85",52.3013644415273,-6.16858189000404
"86",53.5615829312788,-6.16858189000404
"87",54.8218014210303,-6.16858189000404
"88",56.0820199107818,-6.16858189000404
"89",57.3422384005333,-6.16858189000404
"90",58.6024568902848,-6.16858189000404
"91",59.8626753800363,-6.16858189000404
"92",61.1228938697879,-6.16858189000404
"93",62.3831123595394,-6.16858189000404
"94",63.6433308492909,-6.16858189000404
"95",64.9035493390424,-6.16858189000404
"96",66.1637678287939,-6.16858189000404
"97",67.4239863185454,-6.16858189000404
"98",68.684204808297,-6.16858189000404
"99",69.9444232980485,-6.16858189000404
"100",71.2046417878,-6.16858189000404
