"","bdiversity_mean","y"
"1",8.59099335482,-4.69455530509536
"2",14.9444285843774,-4.69455530509536
"3",21.2978638139347,-4.69455530509536
"4",27.6512990434921,-4.69455530509536
"5",34.0047342730495,-4.69455530509536
"6",40.3581695026069,-4.69455530509536
"7",46.7116047321642,-4.69455530509536
"8",53.0650399617216,-4.69455530509536
"9",59.418475191279,-4.69455530509536
"10",65.7719104208364,-4.69455530509536
"11",72.1253456503937,-4.69455530509536
"12",78.4787808799511,-4.69455530509536
"13",84.8322161095085,-4.69455530509536
"14",91.1856513390659,-4.69455530509536
"15",97.5390865686232,-4.69455530509536
"16",103.892521798181,-4.69460599934008
"17",110.245957027738,-4.69460599934008
"18",116.599392257295,-4.6959215636895
"19",122.952827486853,-4.6959403628132
"20",129.30626271641,-4.69600491537048
"21",135.659697945967,-4.69540246044912
"22",142.013133175525,-4.69210772599955
"23",148.366568405082,-4.69121613145144
"24",154.72000363464,-4.69046779145423
"25",161.073438864197,-4.69077307483855
"26",167.426874093754,-4.68753917892965
"27",173.780309323312,-4.68689652069855
"28",180.133744552869,-4.68607964770059
"29",186.487179782426,-4.68594891766508
"30",192.840615011984,-4.68588341861896
"31",199.194050241541,-4.68599922312582
"32",205.547485471099,-4.68599622622846
"33",211.900920700656,-4.68596436174345
"34",218.254355930213,-4.68700626061734
"35",224.607791159771,-4.68713400689836
"36",230.961226389328,-4.68714992555926
"37",237.314661618885,-4.687025306978
"38",243.668096848443,-4.68704766227632
"39",250.021532078,-4.68704766227632
"40",256.374967307558,-4.68705863070296
"41",262.728402537115,-4.68700858826719
"42",269.081837766672,-4.68688979096578
"43",275.43527299623,-4.68691028849659
"44",281.788708225787,-4.68704170729302
"45",288.142143455344,-4.68712112582057
"46",294.495578684902,-4.68706366455937
"47",300.849013914459,-4.68709742087697
"48",307.202449144017,-4.68704814686086
"49",313.555884373574,-4.68704225093324
"50",319.909319603131,-4.68695837685462
"51",326.262754832689,-4.68613088471931
"52",332.616190062246,-4.68600743871462
"53",338.969625291803,-4.68343160045829
"54",345.323060521361,-4.6834618495575
"55",351.676495750918,-4.68409345624621
"56",358.029930980476,-4.68469171849909
"57",364.383366210033,-4.6846733334791
"58",370.73680143959,-4.6845598652108
"59",377.090236669148,-4.68453674099562
"60",383.443671898705,-4.68456403879941
"61",389.797107128262,-4.68464223265801
"62",396.15054235782,-4.68468770496222
"63",402.503977587377,-4.68472098309188
"64",408.857412816935,-4.68460923205618
"65",415.210848046492,-4.68447641027527
"66",421.564283276049,-4.68447641027527
"67",427.917718505607,-4.68363351913508
"68",434.271153735164,-4.68296290543016
"69",440.624588964721,-4.68262754552028
"70",446.978024194279,-4.6826579811689
"71",453.331459423836,-4.6826579811689
"72",459.684894653394,-4.6826579811689
"73",466.038329882951,-4.6826579811689
"74",472.391765112508,-4.6826579811689
"75",478.745200342066,-4.6825284405454
"76",485.098635571623,-4.682481957207
"77",491.45207080118,-4.68252525047836
"78",497.805506030738,-4.68252525047836
"79",504.158941260295,-4.68252525047836
"80",510.512376489853,-4.68252525047836
"81",516.86581171941,-4.68252525047836
"82",523.219246948967,-4.68252525047836
"83",529.572682178525,-4.68252525047836
"84",535.926117408082,-4.68252525047836
"85",542.279552637639,-4.68252525047836
"86",548.632987867197,-4.68252525047836
"87",554.986423096754,-4.68252525047836
"88",561.339858326312,-4.68252525047836
"89",567.693293555869,-4.68252525047836
"90",574.046728785426,-4.68252525047836
"91",580.400164014984,-4.68252525047836
"92",586.753599244541,-4.68252525047836
"93",593.107034474098,-4.68252525047836
"94",599.460469703656,-4.68252525047836
"95",605.813904933213,-4.68252525047836
"96",612.167340162771,-4.68252525047836
"97",618.520775392328,-4.68252525047836
"98",624.874210621885,-4.68252525047836
"99",631.227645851443,-4.68252525047836
"100",637.581081081,-4.68252525047836
