"","maxlat","y"
"1",-51.2406501777,-6.89155965404977
"2",-49.8139770079141,-6.89155965404977
"3",-48.3873038381283,-6.89155965404977
"4",-46.9606306683424,-6.89155965404977
"5",-45.5339574985566,-6.89155965404977
"6",-44.1072843287707,-6.89155965404977
"7",-42.6806111589848,-6.89155965404977
"8",-41.253937989199,-6.89155965404977
"9",-39.8272648194131,-6.89155965404977
"10",-38.4005916496273,-6.89155965404977
"11",-36.9739184798414,-6.89155965404977
"12",-35.5472453100556,-6.89155965404977
"13",-34.1205721402697,-6.89155965404977
"14",-32.6938989704838,-6.89155965404977
"15",-31.267225800698,-6.89155965404977
"16",-29.8405526309121,-6.89155965404977
"17",-28.4138794611263,-6.89155965404977
"18",-26.9872062913404,-6.89155965404977
"19",-25.5605331215545,-6.89155965404977
"20",-24.1338599517687,-6.89155965404977
"21",-22.7071867819828,-6.89155965404977
"22",-21.280513612197,-6.89155965404977
"23",-19.8538404424111,-6.89155965404977
"24",-18.4271672726252,-6.89155965404977
"25",-17.0004941028394,-6.89155965404977
"26",-15.5738209330535,-6.89155965404977
"27",-14.1471477632677,-6.89155965404977
"28",-12.7204745934818,-6.89155965404977
"29",-11.293801423696,-6.89155965404977
"30",-9.8671282539101,-6.89155965404977
"31",-8.44045508412424,-6.89155965404977
"32",-7.01378191433838,-6.89155965404977
"33",-5.58710874455252,-6.89155965404977
"34",-4.16043557476667,-6.89155965404977
"35",-2.73376240498081,-6.89155965404977
"36",-1.30708923519495,-6.89155965404977
"37",0.119583934590914,-6.89155965404977
"38",1.54625710437677,-6.89155965404977
"39",2.97293027416263,-6.89155965404977
"40",4.39960344394849,-6.89155965404977
"41",5.82627661373434,-6.89155965404977
"42",7.2529497835202,-6.89155965404977
"43",8.67962295330607,-6.89155965404977
"44",10.1062961230919,-6.89155965404977
"45",11.5329692928778,-6.89155965404977
"46",12.9596424626636,-6.89155965404977
"47",14.3863156324495,-6.89155965404977
"48",15.8129888022354,-6.89155965404977
"49",17.2396619720212,-6.89155965404977
"50",18.6663351418071,-6.89155965404977
"51",20.0930083115929,-6.89155965404977
"52",21.5196814813788,-6.89155965404977
"53",22.9463546511646,-6.89155965404977
"54",24.3730278209505,-6.89155965404977
"55",25.7997009907364,-6.89155965404977
"56",27.2263741605222,-6.89155965404977
"57",28.6530473303081,-6.8914873492492
"58",30.0797205000939,-6.89108294334804
"59",31.5063936698798,-6.89108294334804
"60",32.9330668396657,-6.89108294334804
"61",34.3597400094515,-6.89108294334804
"62",35.7864131792374,-6.89108294334804
"63",37.2130863490232,-6.89108294334804
"64",38.6397595188091,-6.89108294334804
"65",40.066432688595,-6.89100004260509
"66",41.4931058583808,-6.88686261016623
"67",42.9197790281667,-6.88661768091219
"68",44.3464521979525,-6.88541874584927
"69",45.7731253677384,-6.5686844780397
"70",47.1997985375242,-6.82097256953165
"71",48.6264717073101,-6.81959241287875
"72",50.053144877096,-6.82011828179964
"73",51.4798180468818,-6.82011828179964
"74",52.9064912166677,-6.82011828179964
"75",54.3331643864535,-6.81711777515537
"76",55.7598375562394,-6.81711777515537
"77",57.1865107260253,-6.81711777515537
"78",58.6131838958111,-6.81711777515537
"79",60.039857065597,-6.81711777515537
"80",61.4665302353828,-6.81714250845789
"81",62.8932034051687,-6.80266517653046
"82",64.3198765749545,-6.23675860706289
"83",65.7465497447404,-6.21410604260808
"84",67.1732229145263,-5.94100476057476
"85",68.5998960843121,-6.0642588686968
"86",70.026569254098,-5.95316969042223
"87",71.4532424238838,-6.114584678529
"88",72.8799155936697,-6.10290014634626
"89",74.3065887634556,-6.27351024221653
"90",75.7332619332414,-6.30545634631916
"91",77.1599351030273,-6.30555783290806
"92",78.5866082728132,-6.32224892202087
"93",80.013281442599,-6.323165680795
"94",81.4399546123849,-6.33086762707423
"95",82.8666277821707,-6.25536327220824
"96",84.2933009519566,-6.16193531881542
"97",85.7199741217424,-6.16193531881542
"98",87.1466472915283,-6.16193531881542
"99",88.5733204613142,-6.16193531881542
"100",89.9999936311,-6.16193531881542
