"","Body_Temperature","y"
"1",303.9,-4.6683728851455
"2",304.003535353535,-4.6683728851455
"3",304.107070707071,-4.6683728851455
"4",304.210606060606,-4.6683728851455
"5",304.314141414141,-4.6683728851455
"6",304.417676767677,-4.6683728851455
"7",304.521212121212,-4.6683728851455
"8",304.624747474747,-4.6683728851455
"9",304.728282828283,-4.6683728851455
"10",304.831818181818,-4.6683728851455
"11",304.935353535353,-4.6683728851455
"12",305.038888888889,-4.6683728851455
"13",305.142424242424,-4.6683728851455
"14",305.24595959596,-4.6683728851455
"15",305.349494949495,-4.6683728851455
"16",305.45303030303,-4.6683728851455
"17",305.556565656566,-4.6683728851455
"18",305.660101010101,-4.6683728851455
"19",305.763636363636,-4.6683728851455
"20",305.867171717172,-4.6683728851455
"21",305.970707070707,-4.6683728851455
"22",306.074242424242,-4.6683728851455
"23",306.177777777778,-4.6683728851455
"24",306.281313131313,-4.6683728851455
"25",306.384848484848,-4.6683728851455
"26",306.488383838384,-4.6683728851455
"27",306.591919191919,-4.6683728851455
"28",306.695454545455,-4.6683728851455
"29",306.79898989899,-4.6683728851455
"30",306.902525252525,-4.6683728851455
"31",307.006060606061,-4.6683728851455
"32",307.109595959596,-4.6683728851455
"33",307.213131313131,-4.6683728851455
"34",307.316666666667,-4.6683728851455
"35",307.420202020202,-4.6683728851455
"36",307.523737373737,-4.6683728851455
"37",307.627272727273,-4.6683728851455
"38",307.730808080808,-4.6683728851455
"39",307.834343434343,-4.6683728851455
"40",307.937878787879,-4.6683728851455
"41",308.041414141414,-4.6683728851455
"42",308.144949494949,-4.6683728851455
"43",308.248484848485,-4.66989113438495
"44",308.35202020202,-4.66989113438495
"45",308.455555555556,-4.66989113438495
"46",308.559090909091,-4.66989113438495
"47",308.662626262626,-4.66989113438495
"48",308.766161616162,-4.66989113438495
"49",308.869696969697,-4.66983711955309
"50",308.973232323232,-4.66983711955309
"51",309.076767676768,-4.66983711955309
"52",309.180303030303,-4.67027971208809
"53",309.283838383838,-4.67270620587386
"54",309.387373737374,-4.67512937896169
"55",309.490909090909,-4.67566916834675
"56",309.594444444444,-4.67588202737928
"57",309.69797979798,-4.67588202737928
"58",309.801515151515,-4.67593488830846
"59",309.90505050505,-4.67593488830846
"60",310.008585858586,-4.6759801203572
"61",310.112121212121,-4.67551625575335
"62",310.215656565657,-4.6756722391445
"63",310.319191919192,-4.6756966515802
"64",310.422727272727,-4.67611088827475
"65",310.526262626263,-4.67613929379613
"66",310.629797979798,-4.67594396698685
"67",310.733333333333,-4.67260840081906
"68",310.836868686869,-4.67260840081906
"69",310.940404040404,-4.67346347013328
"70",311.043939393939,-4.68169012788392
"71",311.147474747475,-4.68173691168781
"72",311.25101010101,-4.68190464485173
"73",311.354545454545,-4.68057626455377
"74",311.458080808081,-4.67444038119537
"75",311.561616161616,-4.67426081412878
"76",311.665151515151,-4.67266058393081
"77",311.768686868687,-4.67067461063245
"78",311.872222222222,-4.67059949845383
"79",311.975757575758,-4.66960591905604
"80",312.079292929293,-4.66960591905604
"81",312.182828282828,-4.66938512873833
"82",312.286363636364,-4.66938512873833
"83",312.389898989899,-4.66925788804874
"84",312.493434343434,-4.66925788804874
"85",312.59696969697,-4.66925788804874
"86",312.700505050505,-4.66917714285902
"87",312.80404040404,-4.66845973266512
"88",312.907575757576,-4.66845973266512
"89",313.011111111111,-4.66835052087287
"90",313.114646464646,-4.66730271336319
"91",313.218181818182,-4.66713996258137
"92",313.321717171717,-4.66713996258137
"93",313.425252525253,-4.66713996258137
"94",313.528787878788,-4.66713996258137
"95",313.632323232323,-4.66713996258137
"96",313.735858585859,-4.66536295478882
"97",313.839393939394,-4.66536295478882
"98",313.942929292929,-4.66536295478882
"99",314.046464646465,-4.66536295478882
"100",314.15,-4.66536295478882
