"","BodyMass_ln","y"
"1",-6.90775527898,-6.67813642873028
"2",-6.68750208335394,-6.67813642873028
"3",-6.46724888772788,-6.67813642873028
"4",-6.24699569210182,-6.67813642873028
"5",-6.02674249647576,-6.67813642873028
"6",-5.8064893008497,-6.67813642873028
"7",-5.58623610522364,-6.67813642873028
"8",-5.36598290959758,-6.67813642873028
"9",-5.14572971397152,-6.67813642873028
"10",-4.92547651834545,-6.67813642873028
"11",-4.70522332271939,-6.67813642873028
"12",-4.48497012709333,-6.67813642873028
"13",-4.26471693146727,-6.67813642873028
"14",-4.04446373584121,-6.67813642873028
"15",-3.82421054021515,-6.67813642873028
"16",-3.60395734458909,-6.67813642873028
"17",-3.38370414896303,-6.67813642873028
"18",-3.16345095333697,-6.67813642873028
"19",-2.94319775771091,-6.67813642873028
"20",-2.72294456208485,-6.67813642873028
"21",-2.50269136645879,-6.67813642873028
"22",-2.28243817083273,-6.67813642873028
"23",-2.06218497520667,-6.67813642873028
"24",-1.84193177958061,-6.67813642873028
"25",-1.62167858395455,-6.67813642873028
"26",-1.40142538832848,-6.67813642873028
"27",-1.18117219270242,-6.67813642873028
"28",-0.960918997076363,-6.67813642873028
"29",-0.740665801450303,-6.67813642873028
"30",-0.520412605824243,-6.67813642873028
"31",-0.300159410198182,-6.67813642873028
"32",-0.0799062145721212,-6.67813642873028
"33",0.14034698105394,-6.67813642873028
"34",0.36060017668,-6.67813642873028
"35",0.580853372306061,-6.67813642873028
"36",0.801106567932122,-6.67813642873028
"37",1.02135976355818,-6.67813642873028
"38",1.24161295918424,-6.67813642873028
"39",1.4618661548103,-6.67813642873028
"40",1.68211935043636,-6.67665960554298
"41",1.90237254606243,-6.68600939038179
"42",2.12262574168848,-6.68585076424386
"43",2.34287893731454,-6.68518434176799
"44",2.56313213294061,-6.68290592871239
"45",2.78338532856667,-6.67698851358033
"46",3.00363852419273,-6.67549047885814
"47",3.22389171981879,-6.66068388486923
"48",3.44414491544485,-6.65675680654492
"49",3.66439811107091,-6.65206200841575
"50",3.88465130669697,-6.64660145545475
"51",4.10490450232303,-6.64032848929342
"52",4.32515769794909,-6.6346794247533
"53",4.54541089357515,-6.63175226883177
"54",4.76566408920121,-6.63175226883177
"55",4.98591728482727,-6.63175226883177
"56",5.20617048045333,-6.63175226883177
"57",5.42642367607939,-6.63175226883177
"58",5.64667687170545,-6.63175226883177
"59",5.86693006733151,-6.63021885344781
"60",6.08718326295758,-6.62855031440682
"61",6.30743645858364,-6.62001432083812
"62",6.5276896542097,-6.60937034028307
"63",6.74794284983576,-6.59258479268835
"64",6.96819604546182,-6.59258479268835
"65",7.18844924108788,-6.59258479268835
"66",7.40870243671394,-6.59258554283169
"67",7.62895563234,-6.5924913107392
"68",7.84920882796606,-6.5924913107392
"69",8.06946202359212,-6.59213353029936
"70",8.28971521921818,-6.59213353029936
"71",8.50996841484424,-6.55489538841779
"72",8.7302216104703,-6.04455312448749
"73",8.95047480609636,-5.90056464846554
"74",9.17072800172243,-5.90481121905127
"75",9.39098119734849,-6.0714469128329
"76",9.61123439297455,-6.3110015147884
"77",9.83148758860061,-6.33320377517596
"78",10.0517407842267,-6.33320377517596
"79",10.2719939798527,-6.33320377517596
"80",10.4922471754788,-6.33320377517596
"81",10.7125003711049,-6.33320377517596
"82",10.9327535667309,-6.33320377517596
"83",11.153006762357,-6.00259151500885
"84",11.373259957983,-6.06047240696016
"85",11.5935131536091,-6.09147776999958
"86",11.8137663492352,-6.09147776999958
"87",12.0340195448612,-6.11250362291835
"88",12.2542727404873,-6.11250362291835
"89",12.4745259361133,-6.11250362291835
"90",12.6947791317394,-6.11250362291835
"91",12.9150323273655,-6.11250362291835
"92",13.1352855229915,-6.11250362291835
"93",13.3555387186176,-6.11250362291835
"94",13.5757919142436,-6.11250362291835
"95",13.7960451098697,-6.11250362291835
"96",14.0162983054958,-6.11250362291835
"97",14.2365515011218,-6.11250362291835
"98",14.4568046967479,-6.11250362291835
"99",14.6770578923739,-6.11250362291835
"100",14.897311088,-6.11250362291835
