"","TURDIDAE","y"
"1",0,-4.67483329153472
"2",0.0101010101010101,-4.67483329153472
"3",0.0202020202020202,-4.67483329153472
"4",0.0303030303030303,-4.67483329153472
"5",0.0404040404040404,-4.67483329153472
"6",0.0505050505050505,-4.67483329153472
"7",0.0606060606060606,-4.67483329153472
"8",0.0707070707070707,-4.67483329153472
"9",0.0808080808080808,-4.67483329153472
"10",0.0909090909090909,-4.67483329153472
"11",0.101010101010101,-4.67483329153472
"12",0.111111111111111,-4.67483329153472
"13",0.121212121212121,-4.67483329153472
"14",0.131313131313131,-4.67483329153472
"15",0.141414141414141,-4.67483329153472
"16",0.151515151515152,-4.67483329153472
"17",0.161616161616162,-4.67483329153472
"18",0.171717171717172,-4.67483329153472
"19",0.181818181818182,-4.67483329153472
"20",0.191919191919192,-4.67483329153472
"21",0.202020202020202,-4.67483329153472
"22",0.212121212121212,-4.67483329153472
"23",0.222222222222222,-4.67483329153472
"24",0.232323232323232,-4.67483329153472
"25",0.242424242424242,-4.67483329153472
"26",0.252525252525253,-4.67483329153472
"27",0.262626262626263,-4.67483329153472
"28",0.272727272727273,-4.67483329153472
"29",0.282828282828283,-4.67483329153472
"30",0.292929292929293,-4.67483329153472
"31",0.303030303030303,-4.67483329153472
"32",0.313131313131313,-4.67483329153472
"33",0.323232323232323,-4.67483329153472
"34",0.333333333333333,-4.67483329153472
"35",0.343434343434343,-4.67483329153472
"36",0.353535353535354,-4.67483329153472
"37",0.363636363636364,-4.67483329153472
"38",0.373737373737374,-4.67483329153472
"39",0.383838383838384,-4.67483329153472
"40",0.393939393939394,-4.67483329153472
"41",0.404040404040404,-4.67483329153472
"42",0.414141414141414,-4.67483329153472
"43",0.424242424242424,-4.67483329153472
"44",0.434343434343434,-4.67483329153472
"45",0.444444444444444,-4.67483329153472
"46",0.454545454545455,-4.67483329153472
"47",0.464646464646465,-4.67483329153472
"48",0.474747474747475,-4.67483329153472
"49",0.484848484848485,-4.67483329153472
"50",0.494949494949495,-4.67483329153472
"51",0.505050505050505,-4.15677633154372
"52",0.515151515151515,-4.15677633154372
"53",0.525252525252525,-4.15677633154372
"54",0.535353535353535,-4.15677633154372
"55",0.545454545454546,-4.15677633154372
"56",0.555555555555556,-4.15677633154372
"57",0.565656565656566,-4.15677633154372
"58",0.575757575757576,-4.15677633154372
"59",0.585858585858586,-4.15677633154372
"60",0.595959595959596,-4.15677633154372
"61",0.606060606060606,-4.15677633154372
"62",0.616161616161616,-4.15677633154372
"63",0.626262626262626,-4.15677633154372
"64",0.636363636363636,-4.15677633154372
"65",0.646464646464647,-4.15677633154372
"66",0.656565656565657,-4.15677633154372
"67",0.666666666666667,-4.15677633154372
"68",0.676767676767677,-4.15677633154372
"69",0.686868686868687,-4.15677633154372
"70",0.696969696969697,-4.15677633154372
"71",0.707070707070707,-4.15677633154372
"72",0.717171717171717,-4.15677633154372
"73",0.727272727272727,-4.15677633154372
"74",0.737373737373737,-4.15677633154372
"75",0.747474747474748,-4.15677633154372
"76",0.757575757575758,-4.15677633154372
"77",0.767676767676768,-4.15677633154372
"78",0.777777777777778,-4.15677633154372
"79",0.787878787878788,-4.15677633154372
"80",0.797979797979798,-4.15677633154372
"81",0.808080808080808,-4.15677633154372
"82",0.818181818181818,-4.15677633154372
"83",0.828282828282828,-4.15677633154372
"84",0.838383838383838,-4.15677633154372
"85",0.848484848484849,-4.15677633154372
"86",0.858585858585859,-4.15677633154372
"87",0.868686868686869,-4.15677633154372
"88",0.878787878787879,-4.15677633154372
"89",0.888888888888889,-4.15677633154372
"90",0.898989898989899,-4.15677633154372
"91",0.909090909090909,-4.15677633154372
"92",0.919191919191919,-4.15677633154372
"93",0.929292929292929,-4.15677633154372
"94",0.939393939393939,-4.15677633154372
"95",0.94949494949495,-4.15677633154372
"96",0.95959595959596,-4.15677633154372
"97",0.96969696969697,-4.15677633154372
"98",0.97979797979798,-4.15677633154372
"99",0.98989898989899,-4.15677633154372
"100",1,-4.15677633154372
