"","centroidX_log","centroidY","y"
"140",0.965496611989697,-65.472932076301,-4.6980643654702
"141",1.0358072930402,-65.472932076301,-4.6980643654702
"142",1.10611797409071,-65.472932076301,-4.6980643654702
"143",1.17642865514121,-65.472932076301,-4.6980643654702
"144",1.24673933619172,-65.472932076301,-4.6980643654702
"145",1.31705001724222,-65.472932076301,-4.6980643654702
"146",1.38736069829273,-65.472932076301,-4.6980643654702
"147",1.45767137934323,-65.472932076301,-4.6980643654702
"148",1.52798206039374,-65.472932076301,-4.6980643654702
"149",1.59829274144424,-65.472932076301,-4.6980643654702
"150",1.66860342249475,-65.472932076301,-4.6980643654702
"151",1.73891410354525,-65.472932076301,-4.6980643654702
"152",1.80922478459576,-65.472932076301,-4.6980643654702
"153",1.87953546564626,-65.472932076301,-4.69916296248047
"154",1.94984614669677,-65.472932076301,-4.70260483418507
"155",2.02015682774727,-65.472932076301,-4.70348228974313
"156",2.09046750879778,-65.472932076301,-4.7038095401664
"157",2.16077818984828,-65.472932076301,-4.7038095401664
"158",2.23108887089879,-65.472932076301,-4.7038095401664
"159",2.30139955194929,-65.472932076301,-4.7038095401664
"160",2.3717102329998,-65.472932076301,-4.7038095401664
"161",2.4420209140503,-65.472932076301,-4.70409239195791
"162",2.51233159510081,-65.472932076301,-4.70552874669109
"163",2.58264227615131,-65.472932076301,-4.7062209690211
"164",2.65295295720182,-65.472932076301,-4.7062209690211
"165",2.72326363825232,-65.472932076301,-4.70632774644327
"166",2.79357431930283,-65.472932076301,-4.70808768334463
"167",2.86388500035333,-65.472932076301,-4.70823256869274
"168",2.93419568140384,-65.472932076301,-4.7083342658258
"169",3.00450636245434,-65.472932076301,-4.70855178728276
"170",3.07481704350485,-65.472932076301,-4.70833315548083
"171",3.14512772455535,-65.472932076301,-4.7076015249598
"172",3.21543840560586,-65.472932076301,-4.71087806444898
"173",3.28574908665636,-65.472932076301,-4.71212953904904
"174",3.35605976770687,-65.472932076301,-4.71335321501575
"175",3.42637044875737,-65.472932076301,-4.7156253934999
"176",3.49668112980788,-65.472932076301,-4.71671151128945
"177",3.56699181085838,-65.472932076301,-4.71853643596891
"178",3.63730249190889,-65.472932076301,-4.71829043865821
"179",3.70761317295939,-65.472932076301,-4.71894248471017
"180",3.7779238540099,-65.472932076301,-4.72061627931673
"181",3.84823453506041,-65.472932076301,-4.72084447582874
"182",3.91854521611091,-65.472932076301,-4.71996740644428
"183",3.98885589716141,-65.472932076301,-4.71989783541158
"184",4.05916657821192,-65.472932076301,-4.72043878791104
"185",4.12947725926242,-65.472932076301,-4.72037830449413
"186",4.19978794031293,-65.472932076301,-4.72087512592842
"187",4.27009862136343,-65.472932076301,-4.72298541256232
"188",4.34040930241394,-65.472932076301,-4.7269090934993
"189",4.41071998346444,-65.472932076301,-4.72460321035971
"190",4.48103066451495,-65.472932076301,-4.72894716606293
"191",4.55134134556545,-65.472932076301,-4.73245650147723
"192",4.62165202661596,-65.472932076301,-4.73793339196012
"193",4.69196270766647,-65.472932076301,-4.73809420002296
"194",4.76227338871697,-65.472932076301,-4.73713583125041
"195",4.83258406976748,-65.472932076301,-4.73692779606636
"196",4.90289475081798,-65.472932076301,-4.73682559629242
"197",4.97320543186849,-65.472932076301,-4.73198525913841
"198",5.04351611291899,-65.472932076301,-4.73198525913841
"199",5.1138267939695,-65.472932076301,-4.73198525913841
"200",5.18413747502,-65.472932076301,-4.73198525913841
"201",-1.77661994898,-64.017510376202,-4.6980643654702
"202",-1.7063092679295,-64.017510376202,-4.6980643654702
"203",-1.63599858687899,-64.017510376202,-4.6980643654702
"204",-1.56568790582848,-64.017510376202,-4.6980643654702
"205",-1.49537722477798,-64.017510376202,-4.6980643654702
"206",-1.42506654372747,-64.017510376202,-4.6980643654702
"207",-1.35475586267697,-64.017510376202,-4.6980643654702
"208",-1.28444518162646,-64.017510376202,-4.6980643654702
"209",-1.21413450057596,-64.017510376202,-4.6980643654702
"210",-1.14382381952545,-64.017510376202,-4.6980643654702
"211",-1.07351313847495,-64.017510376202,-4.6980643654702
"212",-1.00320245742444,-64.017510376202,-4.6980643654702
"213",-0.932891776373939,-64.017510376202,-4.6980643654702
"214",-0.862581095323434,-64.017510376202,-4.6980643654702
"215",-0.792270414272929,-64.017510376202,-4.6980643654702
"216",-0.721959733222424,-64.017510376202,-4.6980643654702
"217",-0.651649052171919,-64.017510376202,-4.6980643654702
"218",-0.581338371121414,-64.017510376202,-4.6980643654702
"219",-0.511027690070909,-64.017510376202,-4.6980643654702
"220",-0.440717009020404,-64.017510376202,-4.6980643654702
"221",-0.370406327969899,-64.017510376202,-4.6980643654702
"222",-0.300095646919394,-64.017510376202,-4.6980643654702
"223",-0.229784965868889,-64.017510376202,-4.6980643654702
"224",-0.159474284818384,-64.017510376202,-4.6980643654702
"225",-0.0891636037678787,-64.017510376202,-4.6980643654702
"226",-0.0188529227173737,-64.017510376202,-4.6980643654702
"227",0.0514577583331315,-64.017510376202,-4.6980643654702
"228",0.121768439383636,-64.017510376202,-4.6980643654702
"229",0.192079120434141,-64.017510376202,-4.6980643654702
"230",0.262389801484646,-64.017510376202,-4.6980643654702
"231",0.332700482535152,-64.017510376202,-4.6980643654702
"232",0.403011163585657,-64.017510376202,-4.6980643654702
"233",0.473321844636162,-64.017510376202,-4.6980643654702
"234",0.543632525686667,-64.017510376202,-4.6980643654702
"235",0.613943206737172,-64.017510376202,-4.6980643654702
"236",0.684253887787677,-64.017510376202,-4.6980643654702
"237",0.754564568838182,-64.017510376202,-4.6980643654702
"238",0.824875249888687,-64.017510376202,-4.6980643654702
"239",0.895185930939192,-64.017510376202,-4.6980643654702
"240",0.965496611989697,-64.017510376202,-4.6980643654702
"241",1.0358072930402,-64.017510376202,-4.6980643654702
"242",1.10611797409071,-64.017510376202,-4.6980643654702
"243",1.17642865514121,-64.017510376202,-4.6980643654702
"244",1.24673933619172,-64.017510376202,-4.6980643654702
"245",1.31705001724222,-64.017510376202,-4.6980643654702
"246",1.38736069829273,-64.017510376202,-4.6980643654702
"247",1.45767137934323,-64.017510376202,-4.6980643654702
"248",1.52798206039374,-64.017510376202,-4.6980643654702
"249",1.59829274144424,-64.017510376202,-4.6980643654702
"250",1.66860342249475,-64.017510376202,-4.6980643654702
"251",1.73891410354525,-64.017510376202,-4.6980643654702
"252",1.80922478459576,-64.017510376202,-4.6980643654702
"253",1.87953546564626,-64.017510376202,-4.69916296248047
"254",1.94984614669677,-64.017510376202,-4.70260483418507
"255",2.02015682774727,-64.017510376202,-4.70348228974313
"256",2.09046750879778,-64.017510376202,-4.7038095401664
"257",2.16077818984828,-64.017510376202,-4.7038095401664
"258",2.23108887089879,-64.017510376202,-4.7038095401664
"259",2.30139955194929,-64.017510376202,-4.7038095401664
"260",2.3717102329998,-64.017510376202,-4.7038095401664
"261",2.4420209140503,-64.017510376202,-4.70409239195791
"262",2.51233159510081,-64.017510376202,-4.70552874669109
"263",2.58264227615131,-64.017510376202,-4.7062209690211
"264",2.65295295720182,-64.017510376202,-4.7062209690211
"265",2.72326363825232,-64.017510376202,-4.70632774644327
"266",2.79357431930283,-64.017510376202,-4.70808768334463
"267",2.86388500035333,-64.017510376202,-4.70823256869274
"268",2.93419568140384,-64.017510376202,-4.7083342658258
"269",3.00450636245434,-64.017510376202,-4.70855178728276
"270",3.07481704350485,-64.017510376202,-4.70833315548083
"271",3.14512772455535,-64.017510376202,-4.7076015249598
"272",3.21543840560586,-64.017510376202,-4.71087806444898
"273",3.28574908665636,-64.017510376202,-4.71212953904904
"274",3.35605976770687,-64.017510376202,-4.71335321501575
"275",3.42637044875737,-64.017510376202,-4.7156253934999
"276",3.49668112980788,-64.017510376202,-4.71671151128945
"277",3.56699181085838,-64.017510376202,-4.71853643596891
"278",3.63730249190889,-64.017510376202,-4.71829043865821
"279",3.70761317295939,-64.017510376202,-4.71894248471017
"280",3.7779238540099,-64.017510376202,-4.72061627931673
"281",3.84823453506041,-64.017510376202,-4.72084447582874
"282",3.91854521611091,-64.017510376202,-4.71996740644428
"283",3.98885589716141,-64.017510376202,-4.71989783541158
"284",4.05916657821192,-64.017510376202,-4.72043878791104
"285",4.12947725926242,-64.017510376202,-4.72037830449413
"286",4.19978794031293,-64.017510376202,-4.72087512592842
"287",4.27009862136343,-64.017510376202,-4.72298541256232
"288",4.34040930241394,-64.017510376202,-4.7269090934993
"289",4.41071998346444,-64.017510376202,-4.72460321035971
"290",4.48103066451495,-64.017510376202,-4.72894716606293
"291",4.55134134556545,-64.017510376202,-4.73245650147723
"292",4.62165202661596,-64.017510376202,-4.73793339196012
"293",4.69196270766647,-64.017510376202,-4.73809420002296
"294",4.76227338871697,-64.017510376202,-4.73713583125041
"295",4.83258406976748,-64.017510376202,-4.73692779606636
"296",4.90289475081798,-64.017510376202,-4.73682559629242
"297",4.97320543186849,-64.017510376202,-4.73198525913841
"298",5.04351611291899,-64.017510376202,-4.73198525913841
"299",5.1138267939695,-64.017510376202,-4.73198525913841
"300",5.18413747502,-64.017510376202,-4.73198525913841
"301",-1.77661994898,-62.562088676103,-4.6980643654702
"302",-1.7063092679295,-62.562088676103,-4.6980643654702
"303",-1.63599858687899,-62.562088676103,-4.6980643654702
"304",-1.56568790582848,-62.562088676103,-4.6980643654702
"305",-1.49537722477798,-62.562088676103,-4.6980643654702
"306",-1.42506654372747,-62.562088676103,-4.6980643654702
"307",-1.35475586267697,-62.562088676103,-4.6980643654702
"308",-1.28444518162646,-62.562088676103,-4.6980643654702
"309",-1.21413450057596,-62.562088676103,-4.6980643654702
"310",-1.14382381952545,-62.562088676103,-4.6980643654702
"311",-1.07351313847495,-62.562088676103,-4.6980643654702
"312",-1.00320245742444,-62.562088676103,-4.6980643654702
"313",-0.932891776373939,-62.562088676103,-4.6980643654702
"314",-0.862581095323434,-62.562088676103,-4.6980643654702
"315",-0.792270414272929,-62.562088676103,-4.6980643654702
"316",-0.721959733222424,-62.562088676103,-4.6980643654702
"317",-0.651649052171919,-62.562088676103,-4.6980643654702
"318",-0.581338371121414,-62.562088676103,-4.6980643654702
"319",-0.511027690070909,-62.562088676103,-4.6980643654702
"320",-0.440717009020404,-62.562088676103,-4.6980643654702
"321",-0.370406327969899,-62.562088676103,-4.6980643654702
"322",-0.300095646919394,-62.562088676103,-4.6980643654702
"323",-0.229784965868889,-62.562088676103,-4.6980643654702
"324",-0.159474284818384,-62.562088676103,-4.6980643654702
"325",-0.0891636037678787,-62.562088676103,-4.6980643654702
"326",-0.0188529227173737,-62.562088676103,-4.6980643654702
"327",0.0514577583331315,-62.562088676103,-4.6980643654702
"328",0.121768439383636,-62.562088676103,-4.6980643654702
"329",0.192079120434141,-62.562088676103,-4.6980643654702
"330",0.262389801484646,-62.562088676103,-4.6980643654702
"331",0.332700482535152,-62.562088676103,-4.6980643654702
"332",0.403011163585657,-62.562088676103,-4.6980643654702
"333",0.473321844636162,-62.562088676103,-4.6980643654702
"334",0.543632525686667,-62.562088676103,-4.6980643654702
"335",0.613943206737172,-62.562088676103,-4.6980643654702
"336",0.684253887787677,-62.562088676103,-4.6980643654702
"337",0.754564568838182,-62.562088676103,-4.6980643654702
"338",0.824875249888687,-62.562088676103,-4.6980643654702
"339",0.895185930939192,-62.562088676103,-4.6980643654702
"340",0.965496611989697,-62.562088676103,-4.6980643654702
"341",1.0358072930402,-62.562088676103,-4.6980643654702
"342",1.10611797409071,-62.562088676103,-4.6980643654702
"343",1.17642865514121,-62.562088676103,-4.6980643654702
"344",1.24673933619172,-62.562088676103,-4.6980643654702
"345",1.31705001724222,-62.562088676103,-4.6980643654702
"346",1.38736069829273,-62.562088676103,-4.6980643654702
"347",1.45767137934323,-62.562088676103,-4.6980643654702
"348",1.52798206039374,-62.562088676103,-4.6980643654702
"349",1.59829274144424,-62.562088676103,-4.6980643654702
"350",1.66860342249475,-62.562088676103,-4.6980643654702
"351",1.73891410354525,-62.562088676103,-4.6980643654702
"352",1.80922478459576,-62.562088676103,-4.6980643654702
"353",1.87953546564626,-62.562088676103,-4.69916296248047
"354",1.94984614669677,-62.562088676103,-4.70260483418507
"355",2.02015682774727,-62.562088676103,-4.70348228974313
"356",2.09046750879778,-62.562088676103,-4.7038095401664
"357",2.16077818984828,-62.562088676103,-4.7038095401664
"358",2.23108887089879,-62.562088676103,-4.7038095401664
"359",2.30139955194929,-62.562088676103,-4.7038095401664
"360",2.3717102329998,-62.562088676103,-4.7038095401664
"361",2.4420209140503,-62.562088676103,-4.70409239195791
"362",2.51233159510081,-62.562088676103,-4.70552874669109
"363",2.58264227615131,-62.562088676103,-4.7062209690211
"364",2.65295295720182,-62.562088676103,-4.7062209690211
"365",2.72326363825232,-62.562088676103,-4.70632774644327
"366",2.79357431930283,-62.562088676103,-4.70808768334463
"367",2.86388500035333,-62.562088676103,-4.70823256869274
"368",2.93419568140384,-62.562088676103,-4.7083342658258
"369",3.00450636245434,-62.562088676103,-4.70855178728276
"370",3.07481704350485,-62.562088676103,-4.70833315548083
"371",3.14512772455535,-62.562088676103,-4.7076015249598
"372",3.21543840560586,-62.562088676103,-4.71087806444898
"373",3.28574908665636,-62.562088676103,-4.71212953904904
"374",3.35605976770687,-62.562088676103,-4.71335321501575
"375",3.42637044875737,-62.562088676103,-4.7156253934999
"376",3.49668112980788,-62.562088676103,-4.71671151128945
"377",3.56699181085838,-62.562088676103,-4.71853643596891
"378",3.63730249190889,-62.562088676103,-4.71829043865821
"379",3.70761317295939,-62.562088676103,-4.71894248471017
"380",3.7779238540099,-62.562088676103,-4.72061627931673
"381",3.84823453506041,-62.562088676103,-4.72084447582874
"382",3.91854521611091,-62.562088676103,-4.71996740644428
"383",3.98885589716141,-62.562088676103,-4.71989783541158
"384",4.05916657821192,-62.562088676103,-4.72043878791104
"385",4.12947725926242,-62.562088676103,-4.72037830449413
"386",4.19978794031293,-62.562088676103,-4.72087512592842
"387",4.27009862136343,-62.562088676103,-4.72298541256232
"388",4.34040930241394,-62.562088676103,-4.7269090934993
"389",4.41071998346444,-62.562088676103,-4.72460321035971
"390",4.48103066451495,-62.562088676103,-4.72894716606293
"391",4.55134134556545,-62.562088676103,-4.73245650147723
"392",4.62165202661596,-62.562088676103,-4.73793339196012
"393",4.69196270766647,-62.562088676103,-4.73809420002296
"394",4.76227338871697,-62.562088676103,-4.73713583125041
"395",4.83258406976748,-62.562088676103,-4.73692779606636
"396",4.90289475081798,-62.562088676103,-4.73682559629242
"397",4.97320543186849,-62.562088676103,-4.73198525913841
"398",5.04351611291899,-62.562088676103,-4.73198525913841
"399",5.1138267939695,-62.562088676103,-4.73198525913841
"400",5.18413747502,-62.562088676103,-4.73198525913841
"401",-1.77661994898,-61.106666976004,-4.6980643654702
"402",-1.7063092679295,-61.106666976004,-4.6980643654702
"403",-1.63599858687899,-61.106666976004,-4.6980643654702
"404",-1.56568790582848,-61.106666976004,-4.6980643654702
"405",-1.49537722477798,-61.106666976004,-4.6980643654702
"406",-1.42506654372747,-61.106666976004,-4.6980643654702
"407",-1.35475586267697,-61.106666976004,-4.6980643654702
"408",-1.28444518162646,-61.106666976004,-4.6980643654702
"409",-1.21413450057596,-61.106666976004,-4.6980643654702
"410",-1.14382381952545,-61.106666976004,-4.6980643654702
"411",-1.07351313847495,-61.106666976004,-4.6980643654702
"412",-1.00320245742444,-61.106666976004,-4.6980643654702
"413",-0.932891776373939,-61.106666976004,-4.6980643654702
"414",-0.862581095323434,-61.106666976004,-4.6980643654702
"415",-0.792270414272929,-61.106666976004,-4.6980643654702
"416",-0.721959733222424,-61.106666976004,-4.6980643654702
"417",-0.651649052171919,-61.106666976004,-4.6980643654702
"418",-0.581338371121414,-61.106666976004,-4.6980643654702
"419",-0.511027690070909,-61.106666976004,-4.6980643654702
"420",-0.440717009020404,-61.106666976004,-4.6980643654702
"421",-0.370406327969899,-61.106666976004,-4.6980643654702
"422",-0.300095646919394,-61.106666976004,-4.6980643654702
"423",-0.229784965868889,-61.106666976004,-4.6980643654702
"424",-0.159474284818384,-61.106666976004,-4.6980643654702
"425",-0.0891636037678787,-61.106666976004,-4.6980643654702
"426",-0.0188529227173737,-61.106666976004,-4.6980643654702
"427",0.0514577583331315,-61.106666976004,-4.6980643654702
"428",0.121768439383636,-61.106666976004,-4.6980643654702
"429",0.192079120434141,-61.106666976004,-4.6980643654702
"430",0.262389801484646,-61.106666976004,-4.6980643654702
"431",0.332700482535152,-61.106666976004,-4.6980643654702
"432",0.403011163585657,-61.106666976004,-4.6980643654702
"433",0.473321844636162,-61.106666976004,-4.6980643654702
"434",0.543632525686667,-61.106666976004,-4.6980643654702
"435",0.613943206737172,-61.106666976004,-4.6980643654702
"436",0.684253887787677,-61.106666976004,-4.6980643654702
"437",0.754564568838182,-61.106666976004,-4.6980643654702
"438",0.824875249888687,-61.106666976004,-4.6980643654702
"439",0.895185930939192,-61.106666976004,-4.6980643654702
"440",0.965496611989697,-61.106666976004,-4.6980643654702
"441",1.0358072930402,-61.106666976004,-4.6980643654702
"442",1.10611797409071,-61.106666976004,-4.6980643654702
"443",1.17642865514121,-61.106666976004,-4.6980643654702
"444",1.24673933619172,-61.106666976004,-4.6980643654702
"445",1.31705001724222,-61.106666976004,-4.6980643654702
"446",1.38736069829273,-61.106666976004,-4.6980643654702
"447",1.45767137934323,-61.106666976004,-4.6980643654702
"448",1.52798206039374,-61.106666976004,-4.6980643654702
"449",1.59829274144424,-61.106666976004,-4.6980643654702
"450",1.66860342249475,-61.106666976004,-4.6980643654702
"451",1.73891410354525,-61.106666976004,-4.6980643654702
"452",1.80922478459576,-61.106666976004,-4.6980643654702
"453",1.87953546564626,-61.106666976004,-4.69916296248047
"454",1.94984614669677,-61.106666976004,-4.70260483418507
"455",2.02015682774727,-61.106666976004,-4.70348228974313
"456",2.09046750879778,-61.106666976004,-4.7038095401664
"457",2.16077818984828,-61.106666976004,-4.7038095401664
"458",2.23108887089879,-61.106666976004,-4.7038095401664
"459",2.30139955194929,-61.106666976004,-4.7038095401664
"460",2.3717102329998,-61.106666976004,-4.7038095401664
"461",2.4420209140503,-61.106666976004,-4.70409239195791
"462",2.51233159510081,-61.106666976004,-4.70552874669109
"463",2.58264227615131,-61.106666976004,-4.7062209690211
"464",2.65295295720182,-61.106666976004,-4.7062209690211
"465",2.72326363825232,-61.106666976004,-4.70632774644327
"466",2.79357431930283,-61.106666976004,-4.70808768334463
"467",2.86388500035333,-61.106666976004,-4.70823256869274
"468",2.93419568140384,-61.106666976004,-4.7083342658258
"469",3.00450636245434,-61.106666976004,-4.70855178728276
"470",3.07481704350485,-61.106666976004,-4.70833315548083
"471",3.14512772455535,-61.106666976004,-4.7076015249598
"472",3.21543840560586,-61.106666976004,-4.71087806444898
"473",3.28574908665636,-61.106666976004,-4.71212953904904
"474",3.35605976770687,-61.106666976004,-4.71335321501575
"475",3.42637044875737,-61.106666976004,-4.7156253934999
"476",3.49668112980788,-61.106666976004,-4.71671151128945
"477",3.56699181085838,-61.106666976004,-4.71853643596891
"478",3.63730249190889,-61.106666976004,-4.71829043865821
"479",3.70761317295939,-61.106666976004,-4.71894248471017
"480",3.7779238540099,-61.106666976004,-4.72061627931673
"481",3.84823453506041,-61.106666976004,-4.72084447582874
"482",3.91854521611091,-61.106666976004,-4.71996740644428
"483",3.98885589716141,-61.106666976004,-4.71989783541158
"484",4.05916657821192,-61.106666976004,-4.72043878791104
"485",4.12947725926242,-61.106666976004,-4.72037830449413
"486",4.19978794031293,-61.106666976004,-4.72087512592842
"487",4.27009862136343,-61.106666976004,-4.72298541256232
"488",4.34040930241394,-61.106666976004,-4.7269090934993
"489",4.41071998346444,-61.106666976004,-4.72460321035971
"490",4.48103066451495,-61.106666976004,-4.72894716606293
"491",4.55134134556545,-61.106666976004,-4.73245650147723
"492",4.62165202661596,-61.106666976004,-4.73793339196012
"493",4.69196270766647,-61.106666976004,-4.73809420002296
