"","maxlat","y"
"1",-53.9807128902,-4.98067057981744
"2",-52.5263623192778,-4.98067057981744
"3",-51.0720117483556,-4.98067057981744
"4",-49.6176611774333,-4.98067057981744
"5",-48.1633106065111,-4.98067057981744
"6",-46.7089600355889,-4.98067057981744
"7",-45.2546094646667,-4.98067057981744
"8",-43.8002588937444,-4.98067057981744
"9",-42.3459083228222,-4.98067057981744
"10",-40.8915577519,-4.98067057981744
"11",-39.4372071809778,-4.98067057981744
"12",-37.9828566100556,-4.98067057981744
"13",-36.5285060391333,-4.98067057981744
"14",-35.0741554682111,-4.98067057981744
"15",-33.6198048972889,-4.98067057981744
"16",-32.1654543263667,-4.98067057981744
"17",-30.7111037554444,-4.98067057981744
"18",-29.2567531845222,-4.98067057981744
"19",-27.8024026136,-4.98067057981744
"20",-26.3480520426778,-4.98067057981744
"21",-24.8937014717556,-4.98067057981744
"22",-23.4393509008333,-4.98067057981744
"23",-21.9850003299111,-4.98067057981744
"24",-20.5306497589889,-4.98067057981744
"25",-19.0762991880667,-4.98067057981744
"26",-17.6219486171444,-4.98067057981744
"27",-16.1675980462222,-4.98067057981744
"28",-14.7132474753,-4.98067057981744
"29",-13.2588969043778,-4.98065217424489
"30",-11.8045463334556,-4.98065217424489
"31",-10.3501957625333,-4.98065217424489
"32",-8.89584519161112,-4.98065217424489
"33",-7.44149462068889,-4.98147042505256
"34",-5.98714404976667,-4.98570255252364
"35",-4.53279347884445,-4.98570255252364
"36",-3.07844290792222,-4.98570255252364
"37",-1.624092337,-4.98749210917605
"38",-0.169741766077784,-4.98838869807074
"39",1.28460880484444,-4.99147426134701
"40",2.73895937576666,-4.99416712416312
"41",4.19330994668888,-4.99425061471255
"42",5.64766051761111,-4.99425061471255
"43",7.10201108853333,-4.99627022988237
"44",8.55636165945555,-5.00024325210357
"45",10.0107122303778,-5.00139514131621
"46",11.4650628013,-5.00139514131621
"47",12.9194133722222,-5.00149796674061
"48",14.3737639431444,-5.00149796674061
"49",15.8281145140667,-5.00149796674061
"50",17.2824650849889,-5.00149796674061
"51",18.7368156559111,-4.99830912530374
"52",20.1911662268333,-4.99798937193376
"53",21.6455167977556,-4.99764712016036
"54",23.0998673686778,-4.99718955151926
"55",24.5542179396,-4.99731583615064
"56",26.0085685105222,-4.99712891435893
"57",27.4629190814444,-4.99712891435893
"58",28.9172696523667,-4.99720567183062
"59",30.3716202232889,-4.99720567183062
"60",31.8259707942111,-4.99403239613074
"61",33.2803213651333,-4.99344750256776
"62",34.7346719360556,-4.99345937490957
"63",36.1890225069778,-4.98765532558596
"64",37.6433730779,-4.98388935201978
"65",39.0977236488222,-4.97654076488591
"66",40.5520742197444,-4.97463748095031
"67",42.0064247906667,-4.54441288322617
"68",43.4607753615889,-4.5678664582741
"69",44.9151259325111,-4.52230217659731
"70",46.3694765034333,-4.50826942005359
"71",47.8238270743556,-4.27072616174795
"72",49.2781776452778,-4.24106769581472
"73",50.7325282162,-4.28455724587888
"74",52.1868787871222,-4.32066857067706
"75",53.6412293580444,-4.30640592617184
"76",55.0955799289667,-4.2976651400629
"77",56.5499304998889,-4.27746652422335
"78",58.0042810708111,-4.0755115258315
"79",59.4586316417333,-4.10842740636161
"80",60.9129822126556,-4.08452881149934
"81",62.3673327835778,-4.07112505093899
"82",63.8216833545,-4.08571968012765
"83",65.2760339254222,-4.07158325875081
"84",66.7303844963444,-4.07427527271672
"85",68.1847350672667,-3.95481880255277
"86",69.6390856381889,-4.04376628944729
"87",71.0934362091111,-4.20489656136987
"88",72.5477867800333,-4.5002146726487
"89",74.0021373509555,-4.62617860695917
"90",75.4564879218778,-4.72653817324554
"91",76.9108384928,-4.73038266800922
"92",78.3651890637222,-4.73118720729997
"93",79.8195396346444,-4.73118720729997
"94",81.2738902055667,-4.73118720729997
"95",82.7282407764889,-4.70466776843534
"96",84.1825913474111,-4.58967919256709
"97",85.6369419183333,-4.58967919256709
"98",87.0912924892556,-4.58967919256709
"99",88.5456430601778,-4.58967919256709
"100",89.9999936311,-4.58967919256709
