"","HuPop_mean_log","y"
"1",-6.90775527898,-5.76008359905694
"2",-6.74586446316434,-5.76008359905694
"3",-6.58397364734869,-5.76008359905694
"4",-6.42208283153303,-5.76008359905694
"5",-6.26019201571737,-5.76008359905694
"6",-6.09830119990172,-5.76008359905694
"7",-5.93641038408606,-5.76008359905694
"8",-5.7745195682704,-5.76008359905694
"9",-5.61262875245475,-5.76008359905694
"10",-5.45073793663909,-5.76008359905694
"11",-5.28884712082343,-5.76008359905694
"12",-5.12695630500778,-5.76008359905694
"13",-4.96506548919212,-5.76008359905694
"14",-4.80317467337646,-5.76008359905694
"15",-4.64128385756081,-5.76008359905694
"16",-4.47939304174515,-5.76008359905694
"17",-4.31750222592949,-5.76008359905694
"18",-4.15561141011384,-5.76008359905694
"19",-3.99372059429818,-5.76008359905694
"20",-3.83182977848253,-5.76008359905694
"21",-3.66993896266687,-5.76008359905694
"22",-3.50804814685121,-5.76008359905694
"23",-3.34615733103556,-5.76008359905694
"24",-3.1842665152199,-5.76008359905694
"25",-3.02237569940424,-5.76008359905694
"26",-2.86048488358859,-5.76008359905694
"27",-2.69859406777293,-5.76008359905694
"28",-2.53670325195727,-5.76008359905694
"29",-2.37481243614162,-5.76008359905694
"30",-2.21292162032596,-5.76008359905694
"31",-2.0510308045103,-5.76008359905694
"32",-1.88913998869465,-5.76008359905694
"33",-1.72724917287899,-5.76008359905694
"34",-1.56535835706333,-5.76008359905694
"35",-1.40346754124768,-5.76008359905694
"36",-1.24157672543202,-5.76008359905694
"37",-1.07968590961636,-5.76008359905694
"38",-0.917795093800707,-5.76008359905694
"39",-0.75590427798505,-5.76008359905694
"40",-0.594013462169394,-5.76008359905694
"41",-0.432122646353737,-5.76008359905694
"42",-0.270231830538081,-5.76008359905694
"43",-0.108341014722424,-5.76008359905694
"44",0.053549801093232,-5.76008359905694
"45",0.215440616908889,-5.76008359905694
"46",0.377331432724546,-5.76008359905694
"47",0.539222248540202,-5.76008359905694
"48",0.701113064355859,-5.76008359905694
"49",0.863003880171515,-5.76008359905694
"50",1.02489469598717,-5.76008359905694
"51",1.18678551180283,-5.76008359905694
"52",1.34867632761848,-5.76031580968675
"53",1.51056714343414,-5.76045884486888
"54",1.6724579592498,-5.76066399506263
"55",1.83434877506545,-5.76066399506263
"56",1.99623959088111,-5.76066399506263
"57",2.15813040669677,-5.7607933405888
"58",2.32002122251243,-5.76068016621931
"59",2.48191203832808,-5.75932696749525
"60",2.64380285414374,-5.75975703907282
"61",2.80569366995939,-5.75971350267807
"62",2.96758448577505,-5.75964523846233
"63",3.12947530159071,-5.75890346640485
"64",3.29136611740636,-5.75772087857598
"65",3.45325693322202,-5.75814536580019
"66",3.61514774903768,-5.75865323408248
"67",3.77703856485333,-5.75852242044093
"68",3.93892938066899,-5.75790580246155
"69",4.10082019648465,-5.75797935413671
"70",4.2627110123003,-5.75747935970083
"71",4.42460182811596,-5.75701514242118
"72",4.58649264393162,-5.75303637816967
"73",4.74838345974727,-5.74885009800036
"74",4.91027427556293,-5.74906092741261
"75",5.07216509137859,-5.7484600961841
"76",5.23405590719424,-5.7484600961841
"77",5.3959467230099,-5.7484600961841
"78",5.55783753882556,-5.73904131316125
"79",5.71972835464121,-5.73603402923462
"80",5.88161917045687,-5.68056002544936
"81",6.04350998627253,-5.68002337514199
"82",6.20540080208818,-5.66490802923081
"83",6.36729161790384,-5.66490802923081
"84",6.52918243371949,-5.66446351944848
"85",6.69107324953515,-5.66446351944848
"86",6.85296406535081,-5.66446351944848
"87",7.01485488116646,-5.66446351944848
"88",7.17674569698212,-5.66446351944848
"89",7.33863651279778,-5.66446351944848
"90",7.50052732861344,-5.66446351944848
"91",7.66241814442909,-5.66446351944848
"92",7.82430896024475,-5.66446351944848
"93",7.9861997760604,-5.66446351944848
"94",8.14809059187606,-5.66446351944848
"95",8.30998140769172,-5.66446351944848
"96",8.47187222350737,-5.66446351944848
"97",8.63376303932303,-5.66446351944848
"98",8.79565385513869,-5.66446351944848
"99",8.95754467095434,-5.66446351944848
"100",9.11943548677,-5.66446351944848
