"","Shape_Area_log","y"
"1",-6.90773996628,-5.09434017722671
"2",-6.74103679530152,-5.09434017722671
"3",-6.57433362432303,-5.09434017722671
"4",-6.40763045334455,-5.09434017722671
"5",-6.24092728236606,-5.09434017722671
"6",-6.07422411138758,-5.09434017722671
"7",-5.90752094040909,-5.09434017722671
"8",-5.74081776943061,-5.09434017722671
"9",-5.57411459845212,-5.09434017722671
"10",-5.40741142747364,-5.09434017722671
"11",-5.24070825649515,-5.09434017722671
"12",-5.07400508551667,-5.09434017722671
"13",-4.90730191453818,-5.09434017722671
"14",-4.7405987435597,-5.09434017722671
"15",-4.57389557258121,-5.09434017722671
"16",-4.40719240160273,-5.09434017722671
"17",-4.24048923062424,-5.09434017722671
"18",-4.07378605964576,-5.09434017722671
"19",-3.90708288866727,-5.09434017722671
"20",-3.74037971768879,-5.09434017722671
"21",-3.5736765467103,-5.09434017722671
"22",-3.40697337573182,-5.09434017722671
"23",-3.24027020475333,-5.09434017722671
"24",-3.07356703377485,-5.09434017722671
"25",-2.90686386279636,-5.09434017722671
"26",-2.74016069181788,-5.09434017722671
"27",-2.5734575208394,-5.09434017722671
"28",-2.40675434986091,-5.09434017722671
"29",-2.24005117888242,-5.09434017722671
"30",-2.07334800790394,-5.09434017722671
"31",-1.90664483692546,-5.09434017722671
"32",-1.73994166594697,-5.09434017722671
"33",-1.57323849496849,-5.09434017722671
"34",-1.40653532399,-5.09434017722671
"35",-1.23983215301152,-5.09434017722671
"36",-1.07312898203303,-5.09434017722671
"37",-0.906425811054547,-5.09434017722671
"38",-0.739722640076062,-5.09434017722671
"39",-0.573019469097576,-5.09434017722671
"40",-0.406316298119092,-5.09434017722671
"41",-0.239613127140607,-5.09434017722671
"42",-0.072909956162122,-5.09434017722671
"43",0.0937932148163627,-5.09434017722671
"44",0.260496385794847,-5.09434017722671
"45",0.427199556773332,-5.09434017722671
"46",0.593902727751817,-5.09430842616425
"47",0.760605898730302,-5.09430842616425
"48",0.927309069708786,-5.09430842616425
"49",1.09401224068727,-5.09430842616425
"50",1.26071541166576,-5.09430842616425
"51",1.42741858264424,-5.09430842616425
"52",1.59412175362273,-5.09430842616425
"53",1.76082492460121,-5.09430842616425
"54",1.92752809557969,-5.09430842616425
"55",2.09423126655818,-5.09430842616425
"56",2.26093443753667,-5.09430842616425
"57",2.42763760851515,-5.09430842616425
"58",2.59434077949364,-5.09430842616425
"59",2.76104395047212,-5.09430842616425
"60",2.92774712145061,-5.09469921192134
"61",3.09445029242909,-5.09506717619021
"62",3.26115346340757,-5.09523600601709
"63",3.42785663438606,-5.09523600601709
"64",3.59455980536454,-5.09563588734976
"65",3.76126297634303,-5.09575108205854
"66",3.92796614732151,-5.09650639852359
"67",4.0946693183,-5.1003220890144
"68",4.26137248927848,-5.10044611759355
"69",4.42807566025697,-5.10042365501856
"70",4.59477883123545,-5.100343339021
"71",4.76148200221394,-5.10042127558993
"72",4.92818517319242,-5.09446434479196
"73",5.09488834417091,-5.09354997266806
"74",5.26159151514939,-5.09272211575901
"75",5.42829468612788,-5.09268051309319
"76",5.59499785710636,-4.93456333377451
"77",5.76170102808485,-4.81604930448273
"78",5.92840419906333,-4.65378441574501
"79",6.09510737004182,-4.59062638611123
"80",6.2618105410203,-4.41258082010502
"81",6.42851371199879,-4.29514631729877
"82",6.59521688297727,-4.29779257037703
"83",6.76192005395576,-4.22719830321048
"84",6.92862322493424,-4.21805161018563
"85",7.09532639591273,-3.73401339981968
"86",7.26202956689121,-3.52694873971584
"87",7.4287327378697,-3.57981802058403
"88",7.59543590884818,-3.59702055801167
"89",7.76213907982666,-3.6121225565626
"90",7.92884225080515,-3.61900590190223
"91",8.09554542178363,-3.23949084978741
"92",8.26224859276212,-3.18402503091053
"93",8.4289517637406,-3.23210139115575
"94",8.59565493471909,-3.10366119507353
"95",8.76235810569757,-2.98898727372344
"96",8.92906127667606,-2.83092164075896
"97",9.09576444765454,-2.83092164075896
"98",9.26246761863303,-2.83092164075896
"99",9.42917078961151,-2.83092164075896
"100",9.59587396059,-2.83092164075896
