"","centroidX_log","y"
"1",-1.77661994898,-6.65958948429198
"2",-1.7063092679295,-6.65958948429198
"3",-1.63599858687899,-6.65958948429198
"4",-1.56568790582848,-6.65958948429198
"5",-1.49537722477798,-6.65958948429198
"6",-1.42506654372747,-6.65958948429198
"7",-1.35475586267697,-6.65958948429198
"8",-1.28444518162646,-6.65958948429198
"9",-1.21413450057596,-6.65958948429198
"10",-1.14382381952545,-6.65958948429198
"11",-1.07351313847495,-6.65958948429198
"12",-1.00320245742444,-6.65958948429198
"13",-0.932891776373939,-6.65958948429198
"14",-0.862581095323434,-6.65958948429198
"15",-0.792270414272929,-6.65958948429198
"16",-0.721959733222424,-6.65958948429198
"17",-0.651649052171919,-6.65958948429198
"18",-0.581338371121414,-6.65958948429198
"19",-0.511027690070909,-6.65958948429198
"20",-0.440717009020404,-6.65958948429198
"21",-0.370406327969899,-6.65958948429198
"22",-0.300095646919394,-6.65958948429198
"23",-0.229784965868889,-6.65958948429198
"24",-0.159474284818384,-6.65958948429198
"25",-0.0891636037678787,-6.65958948429198
"26",-0.0188529227173737,-6.65958948429198
"27",0.0514577583331315,-6.65958948429198
"28",0.121768439383636,-6.65958948429198
"29",0.192079120434141,-6.65958948429198
"30",0.262389801484646,-6.65958948429198
"31",0.332700482535152,-6.65958948429198
"32",0.403011163585657,-6.65958948429198
"33",0.473321844636162,-6.65958948429198
"34",0.543632525686667,-6.65958948429198
"35",0.613943206737172,-6.65958948429198
"36",0.684253887787677,-6.65958948429198
"37",0.754564568838182,-6.65958948429198
"38",0.824875249888687,-6.65958948429198
"39",0.895185930939192,-6.65958948429198
"40",0.965496611989697,-6.65958948429198
"41",1.0358072930402,-6.65958948429198
"42",1.10611797409071,-6.65958948429198
"43",1.17642865514121,-6.65958948429198
"44",1.24673933619172,-6.65958948429198
"45",1.31705001724222,-6.65958948429198
"46",1.38736069829273,-6.65958948429198
"47",1.45767137934323,-6.65958948429198
"48",1.52798206039374,-6.65958948429198
"49",1.59829274144424,-6.65958948429198
"50",1.66860342249475,-6.65958948429198
"51",1.73891410354525,-6.65958948429198
"52",1.80922478459576,-6.65958948429198
"53",1.87953546564626,-6.65958948429198
"54",1.94984614669677,-6.65958948429198
"55",2.02015682774727,-6.65958948429198
"56",2.09046750879778,-6.65958948429198
"57",2.16077818984828,-6.65958948429198
"58",2.23108887089879,-6.65958948429198
"59",2.30139955194929,-6.65958948429198
"60",2.3717102329998,-6.65958948429198
"61",2.4420209140503,-6.65958948429198
"62",2.51233159510081,-6.65958948429198
"63",2.58264227615131,-6.65958948429198
"64",2.65295295720182,-6.65958948429198
"65",2.72326363825232,-6.65958948429198
"66",2.79357431930283,-6.65958948429198
"67",2.86388500035333,-6.65958948429198
"68",2.93419568140384,-6.65958948429198
"69",3.00450636245434,-6.65958948429198
"70",3.07481704350485,-6.65958948429198
"71",3.14512772455535,-6.65958948429198
"72",3.21543840560586,-6.65958948429198
"73",3.28574908665636,-6.65958948429198
"74",3.35605976770687,-6.65958948429198
"75",3.42637044875737,-6.65958948429198
"76",3.49668112980788,-6.65958948429198
"77",3.56699181085838,-6.65958948429198
"78",3.63730249190889,-6.65958948429198
"79",3.70761317295939,-6.65940785535496
"80",3.7779238540099,-6.65923513231379
"81",3.84823453506041,-6.65903028266641
"82",3.91854521611091,-6.65937734755969
"83",3.98885589716141,-6.65937734755969
"84",4.05916657821192,-6.65937734755969
"85",4.12947725926242,-6.65937734755969
"86",4.19978794031293,-6.66005190098839
"87",4.27009862136343,-6.66005190098839
"88",4.34040930241394,-6.6609688461851
"89",4.41071998346444,-6.66116865543522
"90",4.48103066451495,-6.66123151516986
"91",4.55134134556545,-6.66132842602137
"92",4.62165202661596,-6.66107853312315
"93",4.69196270766647,-6.66089312492787
"94",4.76227338871697,-6.66109968479943
"95",4.83258406976748,-6.66090458956801
"96",4.90289475081798,-6.66090458956801
"97",4.97320543186849,-6.66090458956801
"98",5.04351611291899,-6.66090458956801
"99",5.1138267939695,-6.66090458956801
"100",5.18413747502,-6.66090458956801
