"","bdiversity_mean","y"
"1",21.5,-6.4043923499813
"2",27.7217379272222,-6.4043923499813
"3",33.9434758544444,-6.4043923499813
"4",40.1652137816667,-6.4043923499813
"5",46.3869517088889,-6.4043923499813
"6",52.6086896361111,-6.4043923499813
"7",58.8304275633333,-6.4043923499813
"8",65.0521654905556,-6.4043923499813
"9",71.2739034177778,-6.4043923499813
"10",77.495641345,-6.4043923499813
"11",83.7173792722222,-6.4043923499813
"12",89.9391171994444,-6.4043923499813
"13",96.1608551266667,-6.4043923499813
"14",102.382593053889,-6.40387918908396
"15",108.604330981111,-6.40292596890216
"16",114.826068908333,-6.40292596890216
"17",121.047806835556,-6.40292596890216
"18",127.269544762778,-6.40292596890216
"19",133.49128269,-6.40292596890216
"20",139.713020617222,-6.40292596890216
"21",145.934758544444,-6.40292596890216
"22",152.156496471667,-6.40286970598647
"23",158.378234398889,-6.40286970598647
"24",164.599972326111,-6.40308964086787
"25",170.821710253333,-6.40270561952711
"26",177.043448180556,-6.4017098947085
"27",183.265186107778,-6.40129520145133
"28",189.486924035,-6.40123078273667
"29",195.708661962222,-6.40123078273667
"30",201.930399889444,-6.40123078273667
"31",208.152137816667,-6.40123078273667
"32",214.373875743889,-6.40123078273667
"33",220.595613671111,-6.40123078273667
"34",226.817351598333,-6.40123078273667
"35",233.039089525556,-6.40123078273667
"36",239.260827452778,-6.40175631146894
"37",245.48256538,-6.40175631146894
"38",251.704303307222,-6.40175631146894
"39",257.926041234444,-6.40175631146894
"40",264.147779161667,-6.40175631146894
"41",270.369517088889,-6.40175631146894
"42",276.591255016111,-6.40175631146894
"43",282.812992943333,-6.40175631146894
"44",289.034730870556,-6.40175631146894
"45",295.256468797778,-6.40175631146894
"46",301.478206725,-6.40175631146894
"47",307.699944652222,-6.40175631146894
"48",313.921682579444,-6.40175631146894
"49",320.143420506667,-6.40175631146894
"50",326.365158433889,-6.40127891580216
"51",332.586896361111,-6.40127891580216
"52",338.808634288333,-6.40127891580216
"53",345.030372215556,-6.40127891580216
"54",351.252110142778,-6.40127891580216
"55",357.47384807,-6.40127891580216
"56",363.695585997222,-6.40127891580216
"57",369.917323924444,-6.40127891580216
"58",376.139061851667,-6.40127891580216
"59",382.360799778889,-6.40128488435406
"60",388.582537706111,-6.40128488435406
"61",394.804275633333,-6.40075774879879
"62",401.026013560555,-6.39392636518741
"63",407.247751487778,-6.39222981728358
"64",413.469489415,-6.39207058839289
"65",419.691227342222,-6.37587411766784
"66",425.912965269444,-6.36124203241541
"67",432.134703196667,-6.35928599738311
"68",438.356441123889,-6.29456272822964
"69",444.578179051111,-6.24905318515643
"70",450.799916978333,-6.26086360749193
"71",457.021654905556,-6.26360006560367
"72",463.243392832778,-6.26360006560367
"73",469.46513076,-6.26360006560367
"74",475.686868687222,-6.26360006560367
"75",481.908606614444,-6.26360006560367
"76",488.130344541667,-6.26360006560367
"77",494.352082468889,-6.26541022544496
"78",500.573820396111,-6.2664246345793
"79",506.795558323333,-6.26653655443254
"80",513.017296250556,-6.26675890177823
"81",519.239034177778,-6.26675890177823
"82",525.460772105,-6.26675890177823
"83",531.682510032222,-6.26675890177823
"84",537.904247959444,-6.26675890177823
"85",544.125985886667,-6.26675890177823
"86",550.347723813889,-6.26675890177823
"87",556.569461741111,-6.26675890177823
"88",562.791199668333,-6.26675890177823
"89",569.012937595556,-6.26675890177823
"90",575.234675522778,-6.26675890177823
"91",581.45641345,-6.26675890177823
"92",587.678151377222,-6.26675890177823
"93",593.899889304444,-6.26675890177823
"94",600.121627231667,-6.26675890177823
"95",606.343365158889,-6.26675890177823
"96",612.565103086111,-6.26675890177823
"97",618.786841013333,-6.26675890177823
"98",625.008578940555,-6.26675890177823
"99",631.230316867778,-6.26675890177823
"100",637.452054795,-6.26675890177823
