"","COLUMBIDAE","y"
"1",0,-5.05526117016471
"2",0.0101010101010101,-5.05526117016471
"3",0.0202020202020202,-5.05526117016471
"4",0.0303030303030303,-5.05526117016471
"5",0.0404040404040404,-5.05526117016471
"6",0.0505050505050505,-5.05526117016471
"7",0.0606060606060606,-5.05526117016471
"8",0.0707070707070707,-5.05526117016471
"9",0.0808080808080808,-5.05526117016471
"10",0.0909090909090909,-5.05526117016471
"11",0.101010101010101,-5.05526117016471
"12",0.111111111111111,-5.05526117016471
"13",0.121212121212121,-5.05526117016471
"14",0.131313131313131,-5.05526117016471
"15",0.141414141414141,-5.05526117016471
"16",0.151515151515152,-5.05526117016471
"17",0.161616161616162,-5.05526117016471
"18",0.171717171717172,-5.05526117016471
"19",0.181818181818182,-5.05526117016471
"20",0.191919191919192,-5.05526117016471
"21",0.202020202020202,-5.05526117016471
"22",0.212121212121212,-5.05526117016471
"23",0.222222222222222,-5.05526117016471
"24",0.232323232323232,-5.05526117016471
"25",0.242424242424242,-5.05526117016471
"26",0.252525252525253,-5.05526117016471
"27",0.262626262626263,-5.05526117016471
"28",0.272727272727273,-5.05526117016471
"29",0.282828282828283,-5.05526117016471
"30",0.292929292929293,-5.05526117016471
"31",0.303030303030303,-5.05526117016471
"32",0.313131313131313,-5.05526117016471
"33",0.323232323232323,-5.05526117016471
"34",0.333333333333333,-5.05526117016471
"35",0.343434343434343,-5.05526117016471
"36",0.353535353535354,-5.05526117016471
"37",0.363636363636364,-5.05526117016471
"38",0.373737373737374,-5.05526117016471
"39",0.383838383838384,-5.05526117016471
"40",0.393939393939394,-5.05526117016471
"41",0.404040404040404,-5.05526117016471
"42",0.414141414141414,-5.05526117016471
"43",0.424242424242424,-5.05526117016471
"44",0.434343434343434,-5.05526117016471
"45",0.444444444444444,-5.05526117016471
"46",0.454545454545455,-5.05526117016471
"47",0.464646464646465,-5.05526117016471
"48",0.474747474747475,-5.05526117016471
"49",0.484848484848485,-5.05526117016471
"50",0.494949494949495,-5.05526117016471
"51",0.505050505050505,-4.96186159659454
"52",0.515151515151515,-4.96186159659454
"53",0.525252525252525,-4.96186159659454
"54",0.535353535353535,-4.96186159659454
"55",0.545454545454546,-4.96186159659454
"56",0.555555555555556,-4.96186159659454
"57",0.565656565656566,-4.96186159659454
"58",0.575757575757576,-4.96186159659454
"59",0.585858585858586,-4.96186159659454
"60",0.595959595959596,-4.96186159659454
"61",0.606060606060606,-4.96186159659454
"62",0.616161616161616,-4.96186159659454
"63",0.626262626262626,-4.96186159659454
"64",0.636363636363636,-4.96186159659454
"65",0.646464646464647,-4.96186159659454
"66",0.656565656565657,-4.96186159659454
"67",0.666666666666667,-4.96186159659454
"68",0.676767676767677,-4.96186159659454
"69",0.686868686868687,-4.96186159659454
"70",0.696969696969697,-4.96186159659454
"71",0.707070707070707,-4.96186159659454
"72",0.717171717171717,-4.96186159659454
"73",0.727272727272727,-4.96186159659454
"74",0.737373737373737,-4.96186159659454
"75",0.747474747474748,-4.96186159659454
"76",0.757575757575758,-4.96186159659454
"77",0.767676767676768,-4.96186159659454
"78",0.777777777777778,-4.96186159659454
"79",0.787878787878788,-4.96186159659454
"80",0.797979797979798,-4.96186159659454
"81",0.808080808080808,-4.96186159659454
"82",0.818181818181818,-4.96186159659454
"83",0.828282828282828,-4.96186159659454
"84",0.838383838383838,-4.96186159659454
"85",0.848484848484849,-4.96186159659454
"86",0.858585858585859,-4.96186159659454
"87",0.868686868686869,-4.96186159659454
"88",0.878787878787879,-4.96186159659454
"89",0.888888888888889,-4.96186159659454
"90",0.898989898989899,-4.96186159659454
"91",0.909090909090909,-4.96186159659454
"92",0.919191919191919,-4.96186159659454
"93",0.929292929292929,-4.96186159659454
"94",0.939393939393939,-4.96186159659454
"95",0.94949494949495,-4.96186159659454
"96",0.95959595959596,-4.96186159659454
"97",0.96969696969697,-4.96186159659454
"98",0.97979797979798,-4.96186159659454
"99",0.98989898989899,-4.96186159659454
"100",1,-4.96186159659454
