"","HuPop_mean_log","y"
"1",-6.90775527898,-6.35632840921893
"2",-6.74820511866727,-6.35632840921893
"3",-6.58865495835455,-6.35632840921893
"4",-6.42910479804182,-6.35632840921893
"5",-6.26955463772909,-6.35632840921893
"6",-6.11000447741636,-6.35632840921893
"7",-5.95045431710364,-6.35632840921893
"8",-5.79090415679091,-6.35632840921893
"9",-5.63135399647818,-6.35632840921893
"10",-5.47180383616545,-6.35632840921893
"11",-5.31225367585273,-6.35632840921893
"12",-5.15270351554,-6.35632840921893
"13",-4.99315335522727,-6.35632840921893
"14",-4.83360319491455,-6.36521142831559
"15",-4.67405303460182,-6.36521142831559
"16",-4.51450287428909,-6.36521142831559
"17",-4.35495271397636,-6.36521142831559
"18",-4.19540255366364,-6.37202398135696
"19",-4.03585239335091,-6.37202398135696
"20",-3.87630223303818,-6.37202398135696
"21",-3.71675207272545,-6.37202398135696
"22",-3.55720191241273,-6.37202398135696
"23",-3.3976517521,-6.37202398135696
"24",-3.23810159178727,-6.37202398135696
"25",-3.07855143147455,-6.37202398135696
"26",-2.91900127116182,-6.37202398135696
"27",-2.75945111084909,-6.37516501104282
"28",-2.59990095053636,-6.37516501104282
"29",-2.44035079022364,-6.37516501104282
"30",-2.28080062991091,-6.37516501104282
"31",-2.12125046959818,-6.37516501104282
"32",-1.96170030928545,-6.37516501104282
"33",-1.80215014897273,-6.37516501104282
"34",-1.64259998866,-6.37516501104282
"35",-1.48304982834727,-6.37516501104282
"36",-1.32349966803455,-6.37516501104282
"37",-1.16394950772182,-6.37516501104282
"38",-1.00439934740909,-6.37516501104282
"39",-0.844849187096364,-6.37516501104282
"40",-0.685299026783637,-6.37516501104282
"41",-0.525748866470909,-6.37516501104282
"42",-0.366198706158182,-6.37516501104282
"43",-0.206648545845455,-6.37516501104282
"44",-0.0470983855327276,-6.37516501104282
"45",0.112451774779999,-6.37516501104282
"46",0.272001935092726,-6.37516501104282
"47",0.431552095405454,-6.37516501104282
"48",0.591102255718181,-6.37516501104282
"49",0.750652416030908,-6.37516501104282
"50",0.910202576343636,-6.37491504448059
"51",1.06975273665636,-6.37600079032121
"52",1.22930289696909,-6.37567714671754
"53",1.38885305728182,-6.37938694999717
"54",1.54840321759455,-6.38020526177455
"55",1.70795337790727,-6.38150822527947
"56",1.86750353822,-6.38280327407859
"57",2.02705369853273,-6.38442592656229
"58",2.18660385884545,-6.38642204639018
"59",2.34615401915818,-6.38844887875685
"60",2.50570417947091,-6.39447592973572
"61",2.66525433978364,-6.394992573622
"62",2.82480450009636,-6.3956038639613
"63",2.98435466040909,-6.3956038639613
"64",3.14390482072182,-6.39540652707669
"65",3.30345498103454,-6.39545175599441
"66",3.46300514134727,-6.39493795481756
"67",3.62255530166,-6.39493795481756
"68",3.78210546197273,-6.39493795481756
"69",3.94165562228545,-6.39493795481756
"70",4.10120578259818,-6.39493795481756
"71",4.26075594291091,-6.39416546482994
"72",4.42030610322364,-6.39332908468567
"73",4.57985626353636,-6.39229639542345
"74",4.73940642384909,-6.39169331267406
"75",4.89895658416182,-6.38965890269138
"76",5.05850674447454,-6.38898093610194
"77",5.21805690478727,-6.38898093610194
"78",5.3776070651,-6.38898093610194
"79",5.53715722541273,-6.25620847728187
"80",5.69670738572545,-6.31617143134193
"81",5.85625754603818,-6.29768609168467
"82",6.01580770635091,-6.30525689880132
"83",6.17535786666364,-6.30525689880132
"84",6.33490802697636,-6.30525689880132
"85",6.49445818728909,-6.30525689880132
"86",6.65400834760182,-6.30525689880132
"87",6.81355850791454,-6.30525689880132
"88",6.97310866822727,-6.30525689880132
"89",7.13265882854,-6.30525689880132
"90",7.29220898885273,-6.30525689880132
"91",7.45175914916545,-6.30525689880132
"92",7.61130930947818,-6.30525689880132
"93",7.77085946979091,-6.30525689880132
"94",7.93040963010363,-6.30525689880132
"95",8.08995979041636,-6.30525689880132
"96",8.24950995072909,-6.30525689880132
"97",8.40906011104182,-6.30525689880132
"98",8.56861027135454,-6.30525689880132
"99",8.72816043166727,-6.30525689880132
"100",8.88771059198,-6.30525689880132
