"","PubmedHits_ln","y"
"1",-6.90775527898,-5.50952904926457
"2",-6.74689673006798,-5.50952904926457
"3",-6.58603818115596,-5.50952904926457
"4",-6.42517963224394,-5.50952904926457
"5",-6.26432108333192,-5.50952904926457
"6",-6.1034625344199,-5.50952904926457
"7",-5.94260398550788,-5.50952904926457
"8",-5.78174543659586,-5.50952904926457
"9",-5.62088688768384,-5.50952904926457
"10",-5.46002833877182,-5.50952904926457
"11",-5.2991697898598,-5.50952904926457
"12",-5.13831124094778,-5.50952904926457
"13",-4.97745269203576,-5.50952904926457
"14",-4.81659414312374,-5.50952904926457
"15",-4.65573559421172,-5.50952904926457
"16",-4.4948770452997,-5.50952904926457
"17",-4.33401849638768,-5.50952904926457
"18",-4.17315994747566,-5.50952904926457
"19",-4.01230139856364,-5.50952904926457
"20",-3.85144284965162,-5.50952904926457
"21",-3.6905843007396,-5.50952904926457
"22",-3.52972575182758,-5.50952904926457
"23",-3.36886720291556,-5.50917551433519
"24",-3.20800865400354,-5.50917551433519
"25",-3.04715010509152,-5.50917551433519
"26",-2.8862915561795,-5.50917551433519
"27",-2.72543300726747,-5.50917551433519
"28",-2.56457445835545,-5.50917551433519
"29",-2.40371590944343,-5.50917551433519
"30",-2.24285736053141,-5.50917551433519
"31",-2.08199881161939,-5.50917551433519
"32",-1.92114026270737,-5.50917551433519
"33",-1.76028171379535,-5.50917551433519
"34",-1.59942316488333,-5.50917551433519
"35",-1.43856461597131,-5.50917551433519
"36",-1.27770606705929,-5.50917551433519
"37",-1.11684751814727,-5.50917551433519
"38",-0.955988969235253,-5.50917551433519
"39",-0.795130420323233,-5.50917551433519
"40",-0.634271871411212,-5.50917551433519
"41",-0.473413322499192,-5.50917551433519
"42",-0.312554773587172,-5.50917551433519
"43",-0.151696224675152,-5.50917551433519
"44",0.00916232423686836,-5.50917551433519
"45",0.170020873148889,-5.50917551433519
"46",0.330879422060909,-5.50917551433519
"47",0.491737970972929,-5.50479257259169
"48",0.652596519884949,-5.50479257259169
"49",0.813455068796969,-5.50479257259169
"50",0.97431361770899,-5.50464147450867
"51",1.13517216662101,-5.50469305462442
"52",1.29603071553303,-5.50346849391081
"53",1.45688926444505,-5.501888426431
"54",1.61774781335707,-5.4999781438366
"55",1.77860636226909,-5.4999781438366
"56",1.93946491118111,-5.49977698989899
"57",2.10032346009313,-5.49864754731963
"58",2.26118200900515,-5.49700294161605
"59",2.42204055791717,-5.48450278884757
"60",2.58289910682919,-5.44350986214162
"61",2.74375765574121,-5.37852549825949
"62",2.90461620465323,-5.37836053239451
"63",3.06547475356525,-5.37761107924107
"64",3.22633330247727,-5.37738082847861
"65",3.38719185138929,-5.37707088666964
"66",3.54805040030131,-5.37497227028429
"67",3.70890894921333,-5.37018577319123
"68",3.86976749812535,-5.33366286321797
"69",4.03062604703737,-5.3337365785405
"70",4.19148459594939,-5.3326602676089
"71",4.35234314486141,-5.11904819164013
"72",4.51320169377343,-4.82421994728867
"73",4.67406024268545,-4.82358598390347
"74",4.83491879159747,-4.82358598390347
"75",4.99577734050949,-4.83923995071012
"76",5.15663588942152,-4.83923995071012
"77",5.31749443833353,-4.83158032995459
"78",5.47835298724556,-4.7920003599889
"79",5.63921153615758,-4.76431280013432
"80",5.8000700850696,-4.76199144422962
"81",5.96092863398162,-4.74791911483054
"82",6.12178718289364,-4.73476284354927
"83",6.28264573180566,-4.72551739152273
"84",6.44350428071768,-4.72236044473565
"85",6.6043628296297,-4.70848649591106
"86",6.76522137854172,-4.68471406667768
"87",6.92607992745374,-4.60901147697626
"88",7.08693847636576,-4.5299368319106
"89",7.24779702527778,-4.5299368319106
"90",7.4086555741898,-4.5299368319106
"91",7.56951412310182,-4.48687912247304
"92",7.73037267201384,-4.44955181895214
"93",7.89123122092586,-4.43050269041535
"94",8.05208976983788,-4.39366243146422
"95",8.2129483187499,-4.35404434756336
"96",8.37380686766192,-4.32677744568808
"97",8.53466541657394,-4.31843170059221
"98",8.69552396548596,-4.26742369235257
"99",8.85638251439798,-4.21154791645783
"100",9.01724106331,-4.21154791645783
