"","minlat","y"
"1",-55.9794644069,-6.22807902063798
"2",-54.6990482452869,-6.22807902063798
"3",-53.4186320836737,-6.22807902063798
"4",-52.1382159220606,-6.23724595125295
"5",-50.8577997604475,-6.24481635636585
"6",-49.5773835988343,-6.2862104570078
"7",-48.2969674372212,-6.3007746652135
"8",-47.0165512756081,-6.32220345597375
"9",-45.7361351139949,-6.34632078011529
"10",-44.4557189523818,-6.35277128870914
"11",-43.1753027907687,-6.36086571029702
"12",-41.8948866291556,-6.36086571029702
"13",-40.6144704675424,-6.36086571029702
"14",-39.3340543059293,-6.36086571029702
"15",-38.0536381443162,-6.36086571029702
"16",-36.773221982703,-6.36086571029702
"17",-35.4928058210899,-6.36086571029702
"18",-34.2123896594768,-6.36622723867643
"19",-32.9319734978636,-6.36868759847102
"20",-31.6515573362505,-6.3699481207642
"21",-30.3711411746374,-6.37601008826344
"22",-29.0907250130242,-6.37648240621896
"23",-27.8103088514111,-6.37645490356473
"24",-26.529892689798,-6.37620818556218
"25",-25.2494765281849,-6.38258483516828
"26",-23.9690603665717,-6.38263351860751
"27",-22.6886442049586,-6.38571598417173
"28",-21.4082280433455,-6.38600291618018
"29",-20.1278118817323,-6.38600291618018
"30",-18.8473957201192,-6.38594518649082
"31",-17.5669795585061,-6.38581776703108
"32",-16.2865633968929,-6.38572354526576
"33",-15.0061472352798,-6.38534449253924
"34",-13.7257310736667,-6.38570557186324
"35",-12.4453149120535,-6.38579637059505
"36",-11.1648987504404,-6.38591003752706
"37",-9.88448258882728,-6.38591003752706
"38",-8.60406642721414,-6.38701873149604
"39",-7.32365026560101,-6.3871298703773
"40",-6.04323410398788,-6.38749560632854
"41",-4.76281794237475,-6.39180955521398
"42",-3.48240178076161,-6.39292165248683
"43",-2.20198561914849,-6.39306480590258
"44",-0.921569457535355,-6.39315149149085
"45",0.358846704077777,-6.39324402483925
"46",1.63926286569091,-6.39336697426026
"47",2.91967902730404,-6.39345626228122
"48",4.20009518891717,-6.3936484416333
"49",5.4805113505303,-6.3936484416333
"50",6.76092751214343,-6.3936484416333
"51",8.04134367375656,-6.3936484416333
"52",9.3217598353697,-6.3936484416333
"53",10.6021759969828,-6.3936484416333
"54",11.882592158596,-6.3936484416333
"55",13.1630083202091,-6.3936484416333
"56",14.4434244818222,-6.3936484416333
"57",15.7238406434354,-6.39401783348705
"58",17.0042568050485,-6.39401783348705
"59",18.2846729666616,-6.39401783348705
"60",19.5650891282747,-6.39401783348705
"61",20.8455052898879,-6.39401783348705
"62",22.125921451501,-6.39401783348705
"63",23.4063376131141,-6.39401783348705
"64",24.6867537747273,-6.39401783348705
"65",25.9671699363404,-6.39401783348705
"66",27.2475860979535,-6.39401783348705
"67",28.5280022595667,-6.39401783348705
"68",29.8084184211798,-6.39401783348705
"69",31.0888345827929,-6.39401783348705
"70",32.3692507444061,-6.39401783348705
"71",33.6496669060192,-6.39401783348705
"72",34.9300830676323,-6.39401783348705
"73",36.2104992292454,-6.39401783348705
"74",37.4909153908586,-6.39401783348705
"75",38.7713315524717,-6.39401783348705
"76",40.0517477140848,-6.39401783348705
"77",41.332163875698,-6.39401783348705
"78",42.6125800373111,-6.39401783348705
"79",43.8929961989242,-6.39401783348705
"80",45.1734123605374,-6.39401783348705
"81",46.4538285221505,-6.39401783348705
"82",47.7342446837636,-6.39401783348705
"83",49.0146608453768,-6.39401783348705
"84",50.2950770069899,-6.39401783348705
"85",51.575493168603,-6.39401783348705
"86",52.8559093302162,-6.39401783348705
"87",54.1363254918293,-6.39401783348705
"88",55.4167416534424,-6.39401783348705
"89",56.6971578150556,-6.39401783348705
"90",57.9775739766687,-6.39401783348705
"91",59.2579901382818,-6.39401783348705
"92",60.538406299895,-6.39401783348705
"93",61.8188224615081,-6.39401783348705
"94",63.0992386231212,-6.39401783348705
"95",64.3796547847344,-6.39401783348705
"96",65.6600709463475,-6.39401783348705
"97",66.9404871079606,-6.39401783348705
"98",68.2209032695737,-6.39401783348705
"99",69.5013194311869,-6.39401783348705
"100",70.7817355928,-6.39401783348705
