"","Crops_majority","y"
"1",0,-4.920231376003
"2",5.41414141414141,-4.91940009221617
"3",10.8282828282828,-4.91940009221617
"4",16.2424242424242,-4.91977688190693
"5",21.6565656565657,-4.91977688190693
"6",27.0707070707071,-4.91977688190693
"7",32.4848484848485,-4.91977688190693
"8",37.8989898989899,-4.91977688190693
"9",43.3131313131313,-4.91977688190693
"10",48.7272727272727,-4.91977688190693
"11",54.1414141414141,-4.91977688190693
"12",59.5555555555556,-4.91977688190693
"13",64.969696969697,-4.91977688190693
"14",70.3838383838384,-4.91977688190693
"15",75.7979797979798,-4.91977688190693
"16",81.2121212121212,-4.91977688190693
"17",86.6262626262626,-4.91977688190693
"18",92.040404040404,-4.91977688190693
"19",97.4545454545455,-4.91977688190693
"20",102.868686868687,-4.91977688190693
"21",108.282828282828,-4.91977688190693
"22",113.69696969697,-4.91977688190693
"23",119.111111111111,-4.91977688190693
"24",124.525252525253,-4.91977688190693
"25",129.939393939394,-4.91977688190693
"26",135.353535353535,-4.91977688190693
"27",140.767676767677,-4.91977688190693
"28",146.181818181818,-4.91977688190693
"29",151.59595959596,-4.91977688190693
"30",157.010101010101,-4.91977688190693
"31",162.424242424242,-4.91977688190693
"32",167.838383838384,-4.92005897051045
"33",173.252525252525,-4.92005897051045
"34",178.666666666667,-4.92005897051045
"35",184.080808080808,-4.92005897051045
"36",189.49494949495,-4.92005897051045
"37",194.909090909091,-4.92005897051045
"38",200.323232323232,-4.92005897051045
"39",205.737373737374,-4.92005897051045
"40",211.151515151515,-4.92005897051045
"41",216.565656565657,-4.92005897051045
"42",221.979797979798,-4.92005897051045
"43",227.393939393939,-4.92005897051045
"44",232.808080808081,-4.92005897051045
"45",238.222222222222,-4.92005897051045
"46",243.636363636364,-4.92005897051045
"47",249.050505050505,-4.92005897051045
"48",254.464646464646,-4.92005897051045
"49",259.878787878788,-4.92005897051045
"50",265.292929292929,-4.92005897051045
"51",270.707070707071,-4.92005897051045
"52",276.121212121212,-4.92005897051045
"53",281.535353535354,-4.92005897051045
"54",286.949494949495,-4.92005897051045
"55",292.363636363636,-4.92005897051045
"56",297.777777777778,-4.92005897051045
"57",303.191919191919,-4.92005897051045
"58",308.606060606061,-4.92005897051045
"59",314.020202020202,-4.92005897051045
"60",319.434343434343,-4.92005897051045
"61",324.848484848485,-4.92005897051045
"62",330.262626262626,-4.92005897051045
"63",335.676767676768,-4.92005897051045
"64",341.090909090909,-4.92005897051045
"65",346.505050505051,-4.92005897051045
"66",351.919191919192,-4.92005897051045
"67",357.333333333333,-4.92005897051045
"68",362.747474747475,-4.92005897051045
"69",368.161616161616,-4.92005897051045
"70",373.575757575758,-4.92005897051045
"71",378.989898989899,-4.92005897051045
"72",384.40404040404,-4.92005897051045
"73",389.818181818182,-4.92005897051045
"74",395.232323232323,-4.92005897051045
"75",400.646464646465,-4.92005897051045
"76",406.060606060606,-4.92005897051045
"77",411.474747474748,-4.92005897051045
"78",416.888888888889,-4.92005897051045
"79",422.30303030303,-4.92005897051045
"80",427.717171717172,-4.92005897051045
"81",433.131313131313,-4.92005897051045
"82",438.545454545455,-4.92005897051045
"83",443.959595959596,-4.92005897051045
"84",449.373737373737,-4.92005897051045
"85",454.787878787879,-4.92005897051045
"86",460.20202020202,-4.92005897051045
"87",465.616161616162,-4.92005897051045
"88",471.030303030303,-4.92005897051045
"89",476.444444444444,-4.92005897051045
"90",481.858585858586,-4.92020519024045
"91",487.272727272727,-4.92020519024045
"92",492.686868686869,-4.92020519024045
"93",498.10101010101,-4.92020519024045
"94",503.515151515152,-4.92133450171192
"95",508.929292929293,-4.92133450171192
"96",514.343434343434,-4.92133450171192
"97",519.757575757576,-4.92133450171192
"98",525.171717171717,-4.92133450171192
"99",530.585858585859,-4.92239183050281
"100",536,-4.92239183050281
