"","Bio3_mean","y"
"1",1.51461512539,-4.02818309698858
"2",1.59280443869778,-4.02818309698858
"3",1.67099375200556,-4.02818309698858
"4",1.74918306531333,-4.02818309698858
"5",1.82737237862111,-4.02818309698858
"6",1.90556169192889,-4.31109660064909
"7",1.98375100523667,-4.31147445742816
"8",2.06194031854444,-4.32619056487934
"9",2.14012963185222,-4.34140295164382
"10",2.21831894516,-4.34711327412824
"11",2.29650825846778,-4.35515799576971
"12",2.37469757177556,-4.33359629342934
"13",2.45288688508333,-4.46267020422306
"14",2.53107619839111,-4.5880006723958
"15",2.60926551169889,-4.6095360279199
"16",2.68745482500667,-4.61505830418956
"17",2.76564413831444,-4.61922431507314
"18",2.84383345162222,-4.6266765226886
"19",2.92202276493,-4.62082707763508
"20",3.00021207823778,-4.6298387201875
"21",3.07840139154556,-4.62259229109858
"22",3.15659070485333,-4.6471642751203
"23",3.23478001816111,-4.64465677159656
"24",3.31296933146889,-4.65727155029619
"25",3.39115864477667,-4.65750636069335
"26",3.46934795808444,-4.65771178695198
"27",3.54753727139222,-4.65887804347088
"28",3.6257265847,-4.65954672475148
"29",3.70391589800778,-4.66059382139996
"30",3.78210521131556,-4.66120607331713
"31",3.86029452462333,-4.66130816206137
"32",3.93848383793111,-4.66265961702049
"33",4.01667315123889,-4.66411474206342
"34",4.09486246454667,-4.66491281755931
"35",4.17305177785444,-4.66767744091748
"36",4.25124109116222,-4.67051756121857
"37",4.32943040447,-4.67186320456839
"38",4.40761971777778,-4.67368665736048
"39",4.48580903108556,-4.67375703639933
"40",4.56399834439333,-4.67520890395942
"41",4.64218765770111,-4.67509308987313
"42",4.72037697100889,-4.67486937673362
"43",4.79856628431667,-4.67494070672226
"44",4.87675559762444,-4.67624903281884
"45",4.95494491093222,-4.67629404581416
"46",5.03313422424,-4.67624802518494
"47",5.11132353754778,-4.676799177071
"48",5.18951285085556,-4.67674266190092
"49",5.26770216416333,-4.67673395135081
"50",5.34589147747111,-4.67673395135081
"51",5.42408079077889,-4.67680315141736
"52",5.50227010408667,-4.6768598190936
"53",5.58045941739444,-4.6769952271328
"54",5.65864873070222,-4.677531939744
"55",5.73683804401,-4.67756898564711
"56",5.81502735731778,-4.67761289346103
"57",5.89321667062555,-4.67780705012098
"58",5.97140598393333,-4.66226776160373
"59",6.04959529724111,-4.67852057234659
"60",6.12778461054889,-4.67869619555989
"61",6.20597392385667,-4.67881052528843
"62",6.28416323716444,-4.67880012017834
"63",6.36235255047222,-4.67896882153033
"64",6.44054186378,-4.67904480574558
"65",6.51873117708778,-4.67922313059329
"66",6.59692049039556,-4.67908416936886
"67",6.67510980370333,-4.67976746780266
"68",6.75329911701111,-4.67960276065196
"69",6.83148843031889,-4.67953855280272
"70",6.90967774362667,-4.67948939389877
"71",6.98786705693444,-4.67940471423952
"72",7.06605637024222,-4.67935569105279
"73",7.14424568355,-4.67901326067509
"74",7.22243499685778,-4.67712702248574
"75",7.30062431016555,-4.67715636925851
"76",7.37881362347333,-4.67774665960439
"77",7.45700293678111,-4.67826093221791
"78",7.53519225008889,-4.67950394827249
"79",7.61338156339667,-4.67469497560907
"80",7.69157087670444,-4.67504010209764
"81",7.76976019001222,-4.6754982522025
"82",7.84794950332,-4.67512667497833
"83",7.92613881662778,-4.67469822047873
"84",8.00432812993555,-4.67412888609016
"85",8.08251744324333,-4.674081833756
"86",8.16070675655111,-4.67406587618153
"87",8.23889606985889,-4.67406587618153
"88",8.31708538316667,-4.67397272366984
"89",8.39527469647444,-4.67397272366984
"90",8.47346400978222,-4.67397272366984
"91",8.55165332309,-4.67397272366984
"92",8.62984263639778,-4.67397272366984
"93",8.70803194970556,-4.67397272366984
"94",8.78622126301333,-4.67397272366984
"95",8.86441057632111,-4.67397272366984
"96",8.94259988962889,-4.67397272366984
"97",9.02078920293667,-4.67397272366984
"98",9.09897851624444,-4.67397272366984
"99",9.17716782955222,-4.67397272366984
"100",9.25535714286,-4.67397272366984
