"","minlong","y"
"1",-180,-6.06081327155418
"2",-176.384233571061,-6.67951918018804
"3",-172.768467142121,-6.67957722887561
"4",-169.152700713182,-6.67974172164487
"5",-165.536934284242,-6.67978398724519
"6",-161.921167855303,-6.67978398724519
"7",-158.305401426364,-6.67978398724519
"8",-154.689634997424,-6.67978398724519
"9",-151.073868568485,-6.67978398724519
"10",-147.458102139545,-6.67978398724519
"11",-143.842335710606,-6.67978398724519
"12",-140.226569281667,-6.67978398724519
"13",-136.610802852727,-6.67978398724519
"14",-132.995036423788,-6.67978398724519
"15",-129.379269994848,-6.67978398724519
"16",-125.763503565909,-6.67978398724519
"17",-122.14773713697,-6.67978398724519
"18",-118.53197070803,-6.67978398724519
"19",-114.916204279091,-6.67978398724519
"20",-111.300437850152,-6.67978398724519
"21",-107.684671421212,-6.67978398724519
"22",-104.068904992273,-6.67978398724519
"23",-100.453138563333,-6.67978398724519
"24",-96.8373721343939,-6.67978398724519
"25",-93.2216057054546,-6.67978398724519
"26",-89.6058392765152,-6.6817597541232
"27",-85.9900728475758,-6.6817597541232
"28",-82.3743064186364,-6.6817597541232
"29",-78.758539989697,-6.6817597541232
"30",-75.1427735607576,-6.6817597541232
"31",-71.5270071318182,-6.6817597541232
"32",-67.9112407028788,-6.6817597541232
"33",-64.2954742739394,-6.6817597541232
"34",-60.679707845,-6.6817597541232
"35",-57.0639414160606,-6.6817597541232
"36",-53.4481749871212,-6.6817597541232
"37",-49.8324085581818,-6.6817597541232
"38",-46.2166421292424,-6.6817597541232
"39",-42.600875700303,-6.6817597541232
"40",-38.9851092713636,-6.6817597541232
"41",-35.3693428424242,-6.6817597541232
"42",-31.7535764134848,-6.6817597541232
"43",-28.1378099845454,-6.6817597541232
"44",-24.522043555606,-6.6817597541232
"45",-20.9062771266667,-6.6817597541232
"46",-17.2905106977273,-6.6817597541232
"47",-13.6747442687879,-6.6817597541232
"48",-10.0589778398485,-6.6817597541232
"49",-6.4432114109091,-6.6817597541232
"50",-2.82744498196971,-6.6817597541232
"51",0.78832144696969,-6.6817597541232
"52",4.40408787590908,-6.6817597541232
"53",8.01985430484848,-6.6817597541232
"54",11.6356207337879,-6.6817597541232
"55",15.2513871627273,-6.6817597541232
"56",18.8671535916667,-6.6817597541232
"57",22.4829200206061,-6.6817597541232
"58",26.0986864495455,-6.6817597541232
"59",29.7144528784848,-6.68172017406858
"60",33.3302193074242,-6.68172017406858
"61",36.9459857363636,-6.60343653694984
"62",40.561752165303,-6.66765767285489
"63",44.1775185942424,-6.66765767285489
"64",47.7932850231818,-6.66765767285489
"65",51.4090514521212,-6.66765767285489
"66",55.0248178810606,-6.66765767285489
"67",58.64058431,-6.66761601785488
"68",62.2563507389394,-6.66761601785488
"69",65.8721171678788,-6.66761601785488
"70",69.4878835968182,-6.66028946669466
"71",73.1036500257576,-6.65804771187926
"72",76.719416454697,-6.644168776947
"73",80.3351828836364,-6.63767830846939
"74",83.9509493125757,-6.63774881655673
"75",87.5667157415152,-6.63774881655673
"76",91.1824821704545,-6.63831712452826
"77",94.798248599394,-6.63831712452826
"78",98.4140150283333,-6.63841311185245
"79",102.029781457273,-6.6379123142193
"80",105.645547886212,-6.63121968756607
"81",109.261314315152,-6.63121968756607
"82",112.877080744091,-6.63121968756607
"83",116.49284717303,-6.63269125625012
"84",120.10861360197,-6.63269125625012
"85",123.724380030909,-6.63269125625012
"86",127.340146459848,-6.63269125625012
"87",130.955912888788,-6.63269125625012
"88",134.571679317727,-6.63269125625012
"89",138.187445746667,-6.63269125625012
"90",141.803212175606,-6.63269125625012
"91",145.418978604545,-6.63269125625012
"92",149.034745033485,-6.63269125625012
"93",152.650511462424,-6.63269125625012
"94",156.266277891364,-6.63269125625012
"95",159.882044320303,-6.63269125625012
"96",163.497810749242,-6.63269125625012
"97",167.113577178182,-6.63269125625012
"98",170.729343607121,-6.63269125625012
"99",174.345110036061,-6.63269125625012
"100",177.960876465,-6.63269125625012
