"","maxlat","y"
"1",-53.9807128902,-4.75052720098804
"2",-52.5263623192778,-4.75052720098804
"3",-51.0720117483556,-4.75052720098804
"4",-49.6176611774333,-4.75052720098804
"5",-48.1633106065111,-4.75052720098804
"6",-46.7089600355889,-4.75052720098804
"7",-45.2546094646667,-4.75052720098804
"8",-43.8002588937444,-4.75052720098804
"9",-42.3459083228222,-4.75052720098804
"10",-40.8915577519,-4.75052720098804
"11",-39.4372071809778,-4.75052720098804
"12",-37.9828566100556,-4.75052720098804
"13",-36.5285060391333,-4.75052720098804
"14",-35.0741554682111,-4.75052720098804
"15",-33.6198048972889,-4.75052720098804
"16",-32.1654543263667,-4.75052720098804
"17",-30.7111037554444,-4.75052720098804
"18",-29.2567531845222,-4.75052720098804
"19",-27.8024026136,-4.75052720098804
"20",-26.3480520426778,-4.75052720098804
"21",-24.8937014717556,-4.75052720098804
"22",-23.4393509008333,-4.75052720098804
"23",-21.9850003299111,-4.75052720098804
"24",-20.5306497589889,-4.75052720098804
"25",-19.0762991880667,-4.75052720098804
"26",-17.6219486171444,-4.75120911439389
"27",-16.1675980462222,-4.75120911439389
"28",-14.7132474753,-4.75190890755336
"29",-13.2588969043778,-4.75249969213912
"30",-11.8045463334556,-4.75249969213912
"31",-10.3501957625333,-4.75249969213912
"32",-8.89584519161112,-4.75249969213912
"33",-7.44149462068889,-4.75249969213912
"34",-5.98714404976667,-4.75249969213912
"35",-4.53279347884445,-4.75249969213912
"36",-3.07844290792222,-4.75249969213912
"37",-1.624092337,-4.7537777548433
"38",-0.169741766077784,-4.75410715181248
"39",1.28460880484444,-4.75407313000721
"40",2.73895937576666,-4.75492886769074
"41",4.19330994668888,-4.75484159250389
"42",5.64766051761111,-4.75406110944433
"43",7.10201108853333,-4.75148246742758
"44",8.55636165945555,-4.74772808141634
"45",10.0107122303778,-4.74726490257531
"46",11.4650628013,-4.74675956706132
"47",12.9194133722222,-4.74595868928702
"48",14.3737639431444,-4.74294351484824
"49",15.8281145140667,-4.74229738813553
"50",17.2824650849889,-4.74212578969168
"51",18.7368156559111,-4.72055736608512
"52",20.1911662268333,-4.71344446508569
"53",21.6455167977556,-4.70961450912829
"54",23.0998673686778,-4.70928176100686
"55",24.5542179396,-4.69236490551801
"56",26.0085685105222,-4.69065205385986
"57",27.4629190814444,-4.68586786568418
"58",28.9172696523667,-4.68575514807798
"59",30.3716202232889,-4.68394297348567
"60",31.8259707942111,-4.67690232410235
"61",33.2803213651333,-4.66823407509157
"62",34.7346719360556,-4.66837530465086
"63",36.1890225069778,-4.65797644826575
"64",37.6433730779,-4.60508762070701
"65",39.0977236488222,-4.57361234902672
"66",40.5520742197444,-4.56511562552696
"67",42.0064247906667,-4.55247911712689
"68",43.4607753615889,-4.5515335132838
"69",44.9151259325111,-4.54103369751452
"70",46.3694765034333,-4.50821488379207
"71",47.8238270743556,-4.41158057048829
"72",49.2781776452778,-4.42554471254125
"73",50.7325282162,-4.46251782409403
"74",52.1868787871222,-4.49882262185624
"75",53.6412293580444,-4.48040175518806
"76",55.0955799289667,-4.5563801014542
"77",56.5499304998889,-4.52294233956174
"78",58.0042810708111,-3.99632763348855
"79",59.4586316417333,-3.86803612783159
"80",60.9129822126556,-3.83410078839611
"81",62.3673327835778,-3.58178790874291
"82",63.8216833545,-3.60318294552593
"83",65.2760339254222,-3.58721661902932
"84",66.7303844963444,-3.59234012168616
"85",68.1847350672667,-3.53447884675523
"86",69.6390856381889,-3.46892159433574
"87",71.0934362091111,-3.36736234134206
"88",72.5477867800333,-3.56350814159789
"89",74.0021373509555,-3.93121034308019
"90",75.4564879218778,-4.14158498173065
"91",76.9108384928,-4.18640123030468
"92",78.3651890637222,-4.25724494147005
"93",79.8195396346444,-4.25883870475222
"94",81.2738902055667,-4.25891937099703
"95",82.7282407764889,-4.21994739990706
"96",84.1825913474111,-3.9025396316513
"97",85.6369419183333,-3.9025396316513
"98",87.0912924892556,-3.9025396316513
"99",88.5456430601778,-3.9025396316513
"100",89.9999936311,-3.9025396316513
