"","Bio12_mean","y"
"1",-1088.93080487,-5.18132744579976
"2",-1019.07000913889,-5.18132744579976
"3",-949.209213407778,-5.18132744579976
"4",-879.348417676667,-5.18132744579976
"5",-809.487621945555,-5.18132744579976
"6",-739.626826214444,-5.18132744579976
"7",-669.766030483333,-5.18132744579976
"8",-599.905234752222,-5.18132744579976
"9",-530.044439021111,-5.18777129374767
"10",-460.18364329,-5.2002387265668
"11",-390.322847558889,-5.21164943436667
"12",-320.462051827778,-5.41009310243744
"13",-250.601256096667,-5.40932372012525
"14",-180.740460365556,-5.43155271007418
"15",-110.879664634444,-5.53226440670964
"16",-41.0188689033332,-5.63476003952072
"17",28.8419268277778,-5.68662187530088
"18",98.7027225588888,-5.69931850246147
"19",168.56351829,-5.71110892699294
"20",238.424314021111,-5.72897947698284
"21",308.285109752222,-5.72919597360664
"22",378.145905483333,-5.74018693745064
"23",448.006701214445,-5.75608620413014
"24",517.867496945556,-5.7584486905756
"25",587.728292676667,-5.76108858591697
"26",657.589088407778,-5.76098979620659
"27",727.449884138889,-5.75752701809821
"28",797.31067987,-5.75743832917328
"29",867.171475601111,-5.75708234516599
"30",937.032271332222,-5.75719501844473
"31",1006.89306706333,-5.75729465738134
"32",1076.75386279444,-5.75799479489521
"33",1146.61465852556,-5.7582905116218
"34",1216.47545425667,-5.75831859285522
"35",1286.33624998778,-5.75831859285522
"36",1356.19704571889,-5.75832910663475
"37",1426.05784145,-5.7583071671553
"38",1495.91863718111,-5.75840434791689
"39",1565.77943291222,-5.75846779004074
"40",1635.64022864333,-5.75846779004074
"41",1705.50102437444,-5.75846779004074
"42",1775.36182010556,-5.75846779004074
"43",1845.22261583667,-5.75836346758519
"44",1915.08341156778,-5.75796617227171
"45",1984.94420729889,-5.75796617227171
"46",2054.80500303,-5.75796617227171
"47",2124.66579876111,-5.75796617227171
"48",2194.52659449222,-5.75760557348003
"49",2264.38739022333,-5.75747502493553
"50",2334.24818595444,-5.75747502493553
"51",2404.10898168556,-5.75747502493553
"52",2473.96977741667,-5.75747502493553
"53",2543.83057314778,-5.75747502493553
"54",2613.69136887889,-5.75747502493553
"55",2683.55216461,-5.75747502493553
"56",2753.41296034111,-5.75747502493553
"57",2823.27375607222,-5.75747502493553
"58",2893.13455180333,-5.75735611601096
"59",2962.99534753444,-5.75735611601096
"60",3032.85614326556,-5.757113515609
"61",3102.71693899667,-5.757113515609
"62",3172.57773472778,-5.757113515609
"63",3242.43853045889,-5.757113515609
"64",3312.29932619,-5.757113515609
"65",3382.16012192111,-5.757113515609
"66",3452.02091765222,-5.757113515609
"67",3521.88171338333,-5.757113515609
"68",3591.74250911444,-5.757113515609
"69",3661.60330484556,-5.757113515609
"70",3731.46410057667,-5.757113515609
"71",3801.32489630778,-5.757113515609
"72",3871.18569203889,-5.757113515609
"73",3941.04648777,-5.757113515609
"74",4010.90728350111,-5.757113515609
"75",4080.76807923222,-5.757113515609
"76",4150.62887496333,-5.757113515609
"77",4220.48967069444,-5.757113515609
"78",4290.35046642556,-5.757113515609
"79",4360.21126215667,-5.757113515609
"80",4430.07205788778,-5.757113515609
"81",4499.93285361889,-5.757113515609
"82",4569.79364935,-5.757113515609
"83",4639.65444508111,-5.757113515609
"84",4709.51524081222,-5.757113515609
"85",4779.37603654333,-5.757113515609
"86",4849.23683227444,-5.757113515609
"87",4919.09762800555,-5.757113515609
"88",4988.95842373667,-5.757113515609
"89",5058.81921946778,-5.757113515609
"90",5128.68001519889,-5.757113515609
"91",5198.54081093,-5.757113515609
"92",5268.40160666111,-5.757113515609
"93",5338.26240239222,-5.757113515609
"94",5408.12319812333,-5.757113515609
"95",5477.98399385444,-5.757113515609
"96",5547.84478958556,-5.757113515609
"97",5617.70558531667,-5.757113515609
"98",5687.56638104778,-5.757113515609
"99",5757.42717677889,-5.757113515609
"100",5827.28797251,-5.757113515609
