"","minlat","y"
"1",-89.900024414,-4.62971100511643
"2",-88.2769763331232,-4.62971100511643
"3",-86.6539282522465,-4.62971100511643
"4",-85.0308801713697,-4.62971100511643
"5",-83.4078320904929,-4.62971100511643
"6",-81.7847840096162,-4.62971100511643
"7",-80.1617359287394,-4.62971100511643
"8",-78.5386878478626,-4.62971100511643
"9",-76.9156397669859,-4.62971100511643
"10",-75.2925916861091,-4.62971100511643
"11",-73.6695436052323,-4.62971100511643
"12",-72.0464955243555,-4.62971100511643
"13",-70.4234474434788,-4.62971100511643
"14",-68.800399362602,-4.62971100511643
"15",-67.1773512817253,-4.62971100511643
"16",-65.5543032008485,-4.62971100511643
"17",-63.9312551199717,-4.62971100511643
"18",-62.308207039095,-4.62971100511643
"19",-60.6851589582182,-4.62971100511643
"20",-59.0621108773414,-4.62971100511643
"21",-57.4390627964646,-4.62971100511643
"22",-55.8160147155879,-4.62882394192295
"23",-54.1929666347111,-4.70350686596455
"24",-52.5699185538343,-4.69932237802807
"25",-50.9468704729576,-4.69217380484273
"26",-49.3238223920808,-4.69338848066594
"27",-47.700774311204,-4.69337417161826
"28",-46.0777262303273,-4.67806692320617
"29",-44.4546781494505,-4.67982334949916
"30",-42.8316300685737,-4.63080534889767
"31",-41.208581987697,-4.64951602198804
"32",-39.5855339068202,-4.85042741771243
"33",-37.9624858259434,-4.89820712915018
"34",-36.3394377450667,-4.89944637317114
"35",-34.7163896641899,-4.91642206590931
"36",-33.0933415833131,-4.9180345032906
"37",-31.4702935024364,-4.91892433852589
"38",-29.8472454215596,-4.92903257079432
"39",-28.2241973406828,-4.9338859391061
"40",-26.6011492598061,-4.9344964590308
"41",-24.9781011789293,-4.93455942956837
"42",-23.3550530980525,-4.93457679294544
"43",-21.7320050171758,-4.93456529127893
"44",-20.108956936299,-4.93457412184532
"45",-18.4859088554222,-4.93454504331573
"46",-16.8628607745455,-4.93517600909557
"47",-15.2398126936687,-4.9351634241027
"48",-13.6167646127919,-4.93520763344852
"49",-11.9937165319151,-4.93520763344852
"50",-10.3706684510384,-4.93522783197793
"51",-8.74762037016161,-4.9350070083637
"52",-7.12457228928484,-4.93499577185455
"53",-5.50152420840807,-4.93506973943281
"54",-3.87847612753131,-4.93509335778355
"55",-2.25542804665454,-4.93506734499881
"56",-0.632379965777773,-4.93512608184929
"57",0.990668115098998,-4.93527830240168
"58",2.61371619597577,-4.93555375745217
"59",4.23676427685253,-4.93552149041959
"60",5.8598123577293,-4.93555610025821
"61",7.48286043860607,-4.93565201117735
"62",9.10590851948284,-4.93565442492389
"63",10.7289566003596,-4.93618724221347
"64",12.3520046812364,-4.9362538900416
"65",13.9750527621131,-4.93609864597593
"66",15.5981008429899,-4.93613747127852
"67",17.2211489238667,-4.93846000287569
"68",18.8441970047434,-4.93837643047958
"69",20.4672450856202,-4.94051459298802
"70",22.090293166497,-4.94164799361791
"71",23.7133412473737,-4.942526440884
"72",25.3363893282505,-4.94120497428938
"73",26.9594374091273,-4.94175672081742
"74",28.582485490004,-4.94180582945222
"75",30.2055335708808,-4.94013882916528
"76",31.8285816517576,-4.93945985306031
"77",33.4516297326343,-4.93924357894675
"78",35.0746778135111,-4.93610426080636
"79",36.6977258943879,-4.93515262237297
"80",38.3207739752646,-4.93495319086425
"81",39.9438220561414,-4.93495319086425
"82",41.5668701370182,-4.93495319086425
"83",43.189918217895,-4.93495319086425
"84",44.8129662987717,-4.93496840852908
"85",46.4360143796485,-4.93496840852908
"86",48.0590624605253,-4.93498797420155
"87",49.682110541402,-4.93498797420155
"88",51.3051586222788,-4.93498797420155
"89",52.9282067031556,-4.93498797420155
"90",54.5512547840323,-4.93498797420155
"91",56.1743028649091,-4.93498797420155
"92",57.7973509457859,-4.93498797420155
"93",59.4203990266626,-4.93498797420155
"94",61.0434471075394,-4.93498797420155
"95",62.6664951884162,-4.93498797420155
"96",64.2895432692929,-4.93498797420155
"97",65.9125913501697,-4.93498797420155
"98",67.5356394310465,-4.93498797420155
"99",69.1586875119232,-4.93498797420155
"100",70.7817355928,-4.93498797420155
