"","minlat","y"
"1",-89.900024414,-4.53350320726359
"2",-88.2769763331232,-4.53350320726359
"3",-86.6539282522465,-4.53350320726359
"4",-85.0308801713697,-4.53350320726359
"5",-83.4078320904929,-4.53350320726359
"6",-81.7847840096162,-4.53350320726359
"7",-80.1617359287394,-4.53350320726359
"8",-78.5386878478626,-4.53350320726359
"9",-76.9156397669859,-4.53350320726359
"10",-75.2925916861091,-4.53350320726359
"11",-73.6695436052323,-4.53350320726359
"12",-72.0464955243555,-4.53350320726359
"13",-70.4234474434788,-4.53350320726359
"14",-68.800399362602,-4.53350320726359
"15",-67.1773512817253,-4.53350320726359
"16",-65.5543032008485,-4.53350320726359
"17",-63.9312551199717,-4.53350320726359
"18",-62.308207039095,-4.53350320726359
"19",-60.6851589582182,-4.53350320726359
"20",-59.0621108773414,-4.53350320726359
"21",-57.4390627964646,-4.53350320726359
"22",-55.8160147155879,-4.53350320726359
"23",-54.1929666347111,-4.53008033926717
"24",-52.5699185538343,-4.53153993801619
"25",-50.9468704729576,-4.53268321772283
"26",-49.3238223920808,-4.53298350960434
"27",-47.700774311204,-4.53315351398593
"28",-46.0777262303273,-4.52089825986654
"29",-44.4546781494505,-4.52420797932889
"30",-42.8316300685737,-4.35281635526037
"31",-41.208581987697,-4.35909492845636
"32",-39.5855339068202,-4.64966764950751
"33",-37.9624858259434,-4.6682826893698
"34",-36.3394377450667,-4.66841027586465
"35",-34.7163896641899,-4.67166387265151
"36",-33.0933415833131,-4.67339306164826
"37",-31.4702935024364,-4.67685097448734
"38",-29.8472454215596,-4.69107515346845
"39",-28.2241973406828,-4.69346588557978
"40",-26.6011492598061,-4.6949228516705
"41",-24.9781011789293,-4.69525755434922
"42",-23.3550530980525,-4.69524561604524
"43",-21.7320050171758,-4.68228306602339
"44",-20.108956936299,-4.69899264826271
"45",-18.4859088554222,-4.69912637700618
"46",-16.8628607745455,-4.70195335664024
"47",-15.2398126936687,-4.70466569239148
"48",-13.6167646127919,-4.70729680830514
"49",-11.9937165319151,-4.70741309139404
"50",-10.3706684510384,-4.70779017586671
"51",-8.74762037016161,-4.71039370853959
"52",-7.12457228928484,-4.71072867902091
"53",-5.50152420840807,-4.71120653512091
"54",-3.87847612753131,-4.71102581505934
"55",-2.25542804665454,-4.71107913556946
"56",-0.632379965777773,-4.71130355194619
"57",0.990668115098998,-4.71149996061656
"58",2.61371619597577,-4.71160939131182
"59",4.23676427685253,-4.71146722712507
"60",5.8598123577293,-4.71177166714991
"61",7.48286043860607,-4.71225365526994
"62",9.10590851948284,-4.7124948316103
"63",10.7289566003596,-4.71220818783797
"64",12.3520046812364,-4.70660499031169
"65",13.9750527621131,-4.70653359029293
"66",15.5981008429899,-4.70532621545352
"67",17.2211489238667,-4.70536067791164
"68",18.8441970047434,-4.70289179562875
"69",20.4672450856202,-4.70242422300528
"70",22.090293166497,-4.70283071897613
"71",23.7133412473737,-4.70212903077371
"72",25.3363893282505,-4.68262444865486
"73",26.9594374091273,-4.68252984442528
"74",28.582485490004,-4.66559853459286
"75",30.2055335708808,-4.66338368492799
"76",31.8285816517576,-4.66099979439778
"77",33.4516297326343,-4.66425877322476
"78",35.0746778135111,-4.66938721021527
"79",36.6977258943879,-4.66920983740015
"80",38.3207739752646,-4.66698958564822
"81",39.9438220561414,-4.66766066317595
"82",41.5668701370182,-4.66720284635532
"83",43.189918217895,-4.6673670452476
"84",44.8129662987717,-4.6673670452476
"85",46.4360143796485,-4.6673670452476
"86",48.0590624605253,-4.66737914540196
"87",49.682110541402,-4.66737914540196
"88",51.3051586222788,-4.66740921281133
"89",52.9282067031556,-4.66740921281133
"90",54.5512547840323,-4.66740921281133
"91",56.1743028649091,-4.66740921281133
"92",57.7973509457859,-4.66740921281133
"93",59.4203990266626,-4.66740921281133
"94",61.0434471075394,-4.66740921281133
"95",62.6664951884162,-4.66740921281133
"96",64.2895432692929,-4.66740921281133
"97",65.9125913501697,-4.66740921281133
"98",67.5356394310465,-4.66740921281133
"99",69.1586875119232,-4.66740921281133
"100",70.7817355928,-4.66740921281133
