"","Slope_majority","Livestock_majority","LandUse_majority","X.1","Unnamed..0.1","X","Unnamed..0","Bio12_majority","Bio12_max","Bio12_mean","Bio12_min","Bio12_range","Bio12_std","Bio1_majority","Bio1_max","Bio1_mean","Bio1_min","Bio1_range","Bio1_std","Bio3_majority","Bio3_max","Bio3_mean","Bio3_min","Bio3_range","Bio3_std","Crops_majority","HuPop_majority","HuPop_max","HuPop_mean","HuPop_min","HuPop_range","HuPop_std","Mosquitoes_majority","Mosquitoes_max","Mosquitoes_mean","Slope_mean","Slope_min","Slope_range","Slope_std","Ticks_majority","Ticks_mean","Ticks_min","bdiversity_majority","bdiversity_max","bdiversity_mean","bdiversity_min","bdiversity_range","bdiversity_std","binomial","centroidY","maxlat","mdiversity_majority","mdiversity_max","mdiversity_mean","mdiversity_min","mdiversity_range","mdiversity_std","minlat","minlong","Mosquitoes_min_log","Mosquitoes_range_log","Mosquitoes_std_log","Shape_Area_log","Shape_Length_log","Slope_majority_log","Slope_max_log","Ticks_max_log","Ticks_range_log","Ticks_std_log","centroidX_log","maxlong_log","Apoi_virus","Bagaza_virus","Banzi_virus","Bouboui_virus","Bussuquara_virus","Cacipacore_virus","Class","Dakar_bat_virus","Dengue_virus","Entebbe_bat_virus","Family","Iguape_virus","Ilheus_virus","Japanese_encephalitis_virus","Koutango_virus","Kunjin_virus","Kyasanur_forest_virus","Louping_ill_virus","MatchHost","Modoc_virus","Murray_Valley_encephalitis_virus","Omsk_hemorrhagic_fever_virus","Order","Rio_Bravo_virus","Rocio_virus","St_Louis_Encephalitis_virus","Tembusu_virus","Tickborne_encephalitis_virus","Uganda_S_virus","Usutu_virus","Wesselsbron_virus","West_Nile_virus","Yellow_fever_virus","Zika_virus","Total","Activity_Diurnal","Activity_Nocturnal","BodyMass_SpecLevel","BodyMass","Diet_Certainty","Diet_Fruit","Diet_Inv","Diet_Nect","Diet_PlantO","Diet_Scav","Diet_Seed","Diet_Vect","Diet_Vend","Diet_Vfish","Diet_Vunk","ForStrat_aerial","ForStrat_aquatic","ForStrat_arboreal","ForStrat_ground","MaxDiet","ForStrategy","ActivityTime","Metabolic_Rate","Body_Temperature","IUCN.Status","Population.trend","Data.Richness","Forest","Savanna","Shrubland","Grassland","Wetlands","Rocky.areas","Caves.and.Subterranean.Habitats","Desert","Marine.Neritic","Marine.Oceanic","Marine.Deep.Ocean.Floor","Marine.Intertidal","Marine.Coastal.Supratidal","Artificial.Terrestrial","Artificial.Aquatic","Introduced.Vegetation","Other","Unknown","HabitatBreadth","MetRate_W_log","BodyMass_log","Test","TotalBinary","PubmedHits","ABROCOMIDAE","ACANTHISITTIDAE","ACANTHIZIDAE","ACCIPITRIDAE","ACROBATIDAE","AEGITHALIDAE","AEGITHINIDAE","AEGOTHELIDAE","AILURIDAE","ALAUDIDAE","ALCEDINIDAE","ALCIDAE","ANATIDAE","ANHIMIDAE","ANHINGIDAE","ANOMALURIDAE","ANSERANATIDAE","ANTILOCAPRIDAE","AOTIDAE","APLODONTIIDAE","APODIDAE","APTERYGIDAE","ARAMIDAE","ARDEIDAE","ARTAMIDAE","ATELIDAE","ATRICHORNITHIDAE","BALAENICIPITIDAE","BATHYERGIDAE","BOMBYCILLIDAE","BOVIDAE","BRACHYPTERACIIDAE","BRADYPODIDAE","BUCCONIDAE","BUCEROTIDAE","BURHINIDAE","BURRAMYIDAE","CACATUIDAE","CAENOLESTIDAE","CALLAEATIDAE","CALLITRICHIDAE","CALOMYSCIDAE","CAMELIDAE","CAMPEPHAGIDAE","CANIDAE","CAPITONIDAE","CAPRIMULGIDAE","CAPROMYIDAE","CARDINALIDAE","CARIAMIDAE","CASTORIDAE","CASUARIIDAE","CATHARTIDAE","CAVIIDAE","CEBIDAE","CERCOPITHECIDAE","CERTHIIDAE","CERVIDAE","CHARADRIIDAE","CHEIROGALEIDAE","CHINCHILLIDAE","CHIONIDAE","CHLOROPSEIDAE","CHRYSOCHLORIDAE","CICONIIDAE","CINCLIDAE","CINCLOSOMATIDAE","CISTICOLIDAE","CLIMACTERIDAE","CNEMOPHILIDAE","COEREBIDAE","COLIIDAE","COLLURICINCLIDAE","COLUMBIDAE","CONOPOPHAGIDAE","CORACIIDAE","CORCORACIDAE","CORVIDAE","COTINGIDAE","CRACIDAE","CRACTICIDAE","CRASEONYCTERIDAE","CRICETIDAE","CTENODACTYLIDAE","CTENOMYIDAE","CUCULIDAE","CUNICULIDAE","CYCLOPEDIDAE","CYNOCEPHALIDAE","DASYORNITHIDAE","DASYPODIDAE","DASYPROCTIDAE","DASYURIDAE","DAUBENTONIIDAE","DENDROCOLAPTIDAE","DIATOMYIDAE","DICAEIDAE","DICRURIDAE","DIDELPHIDAE","DINOMYIDAE","DIOMEDEIDAE","DIPODIDAE","DONACOBIIDAE","DROMADIDAE","DULIDAE","ECHIMYIDAE","ELEPHANTIDAE","EMBALLONURIDAE","EMBERIZIDAE","EQUIDAE","ERETHIZONTIDAE","ERINACEIDAE","ESTRILDIDAE","EUPETIDAE","EUPLERIDAE","EURYLAIMIDAE","EURYPYGIDAE","FALCONIDAE","FALCUNCULIDAE","FELIDAE","FORMICARIIDAE","FREGATIDAE","FRINGILLIDAE","FURIPTERIDAE","FURNARIIDAE","GALAGIDAE","GALBULIDAE","GAVIIDAE","GEOMYIDAE","GIRAFFIDAE","GLAREOLIDAE","GLIRIDAE","GRUIDAE","HAEMATOPODIDAE","HELIORNITHIDAE","HEMIPROCNIDAE","HERPESTIDAE","HETEROMYIDAE","HIPPOPOTAMIDAE","HIPPOSIDERIDAE","HIRUNDINIDAE","HOMINIDAE","HYAENIDAE","HYDROBATIDAE","HYLOBATIDAE","HYPSIPRYMNODONTIDAE","HYSTRICIDAE","IBIDORHYNCHIDAE","ICTERIDAE","INDICATORIDAE","INDRIIDAE","IRENIDAE","JACANIDAE","LANIIDAE","LARIDAE","LEMURIDAE","LEPILEMURIDAE","LEPORIDAE","LEPTOSOMIDAE","LORISIDAE","LYBIIDAE","MACHAERIRHYNCHIDAE","MACROPODIDAE","MACROSCELIDIDAE","MALACONOTIDAE","MALURIDAE","MANIDAE","MEGADERMATIDAE","MEGALAIMIDAE","MEGALONYCHIDAE","MEGAPODIIDAE","MELANOCHARITIDAE","MELIPHAGIDAE","MENURIDAE","MEPHITIDAE","MEROPIDAE","MESITORNITHIDAE","MICROBIOTHERIIDAE","MIMIDAE","MOHOIDAE","MOLOSSIDAE","MOMOTIDAE","MONARCHIDAE","MORMOOPIDAE","MOSCHIDAE","MOTACILLIDAE","MURIDAE","MUSCICAPIDAE","MUSOPHAGIDAE","MUSTELIDAE","MYOCASTORIDAE","MYRMECOBIIDAE","MYRMECOPHAGIDAE","MYSTACINIDAE","MYZOPODIDAE","NANDINIIDAE","NATALIDAE","NECTARINIIDAE","NEOSITTIDAE","NESOMYIDAE","NOCTILIONIDAE","NOTORYCTIDAE","NUMIDIDAE","NYCTERIDAE","NYCTIBIIDAE","OCEANITIDAE","OCHOTONIDAE","OCTODONTIDAE","ODONTOPHORIDAE","OPISTHOCOMIDAE","ORIOLIDAE","ORNITHORHYNCHIDAE","ORTHONYCHIDAE","ORYCTEROPODIDAE","OTIDIDAE","PACHYCEPHALIDAE","PANDIONIDAE","PARADISAEIDAE","PARDALOTIDAE","PARIDAE","PARULIDAE","PASSERIDAE","PEDETIDAE","PEDIONOMIDAE","PELECANIDAE","PERAMELIDAE","PETAURIDAE","PETROICIDAE","PETROMURIDAE","PEUCEDRAMIDAE","PHAETHONTIDAE","PHALACROCORACIDAE","PHALANGERIDAE","PHASCOLARCTIDAE","PHASIANIDAE","PHILEPITTIDAE","PHOENICOPTERIDAE","PHOENICULIDAE","PHYLLOSTOMIDAE","PICATHARTIDAE","PICIDAE","PIPRIDAE","PITHECIIDAE","PITTIDAE","PITYRIASEIDAE","PLATACANTHOMYIDAE","PLATYSTEIRIDAE","PLOCEIDAE","PLUVIANELLIDAE","PLUVIANIDAE","PODARGIDAE","PODICIPEDIDAE","POLIOPTILIDAE","POMATOSTOMIDAE","POTOROIDAE","PRIONODONTIDAE","PROCAVIIDAE","PROCELLARIIDAE","PROCYONIDAE","PROMEROPIDAE","PRUNELLIDAE","PSEUDOCHEIRIDAE","PSITTACIDAE","PSOPHIIDAE","PTEROCLIDAE","PTEROPODIDAE","PTILOCERCIDAE","PTILONORHYNCHIDAE","PYCNONOTIDAE","RALLIDAE","RAMPHASTIDAE","RECURVIROSTRIDAE","REGULIIDAE","REMIZIDAE","RHABDORNITHIDAE","RHEIDAE","RHINOCEROTIDAE","RHINOCRYPTIDAE","RHINOLOPHIDAE","RHINOPOMATIDAE","RHIPIDURIDAE","RHYNOCHETIDAE","ROSTRATULIDAE","SAGITTARIIDAE","SAPAYOAIDAE","SCIURIDAE","SCOLOPACIDAE","SCOPIDAE","SEMNORNITHIDAE","SITTIDAE","SOLENODONTIDAE","SORICIDAE","SPALACIDAE","SPHENISCIDAE","STEATORNITHIDAE","STERCORARIIDAE","STRIGIDAE","STRIGOPIDAE","STRUTHIONIDAE","STURNIDAE","SUIDAE","SULIDAE","SYLVIIDAE","TACHYGLOSSIDAE","TALPIDAE","TAPIRIDAE","TARSIIDAE","TARSIPEDIDAE","TAYASSUIDAE","TENRECIDAE","THAMNOPHILIDAE","THINOCORIDAE","THRAUPIDAE","THRESKIORNITHIDAE","THRYONOMYIDAE","THYLACOMYIDAE","THYROPTERIDAE","TIMALIIDAE","TINAMIDAE","TODIDAE","TRAGULIDAE","TROCHILIDAE","TROGLODYTIDAE","TROGONIDAE","TUPAIIDAE","TURDIDAE","TURNAGRIDAE","TURNICIDAE","TYRANNIDAE","TYTONIDAE","UPUPIDAE","UROCYNCHRAMIDAE","URSIDAE","VANGIDAE","VESPERTILIONIDAE","VIDUIDAE","VIREONIDAE","VIVERRIDAE","VOMBATIDAE","ZOSTEROPIDAE","Species_ID","BodyMass_ln","Metabolic_Rate_ln","Habitat_Breadth_sqrt","PubmedHits_ln","HuPop_mean_log","LandUse_collapsed","Group4Binary","Order_y","Family_y","Group4Binary2","ID.x","COUNT.x","BinValues.x","LUS_DS","ID.y","COUNT.y","BinValues.y","LVSTD_DS","ID","COUNT","BinValues","SLP_DS"
"1",0,0,0,3353,3354,3416,3416,3130,3130,2195.5,1469,0,0,23.6,23.6,23.6,23.6,0,0,7.9,7.9,7.9,7.7,0,0,536,127.340873718,127.340873718,127.340873718,127.340873718,0,0,2226.72328502,2226.72328502,2226.72328502,0,0,0,0,0,0,0,135,135,135,135,0,0,"Nyctophilus nebulosus",-22.1709466208,-22.1682643887,22,22,22,22,0,0,-22.1736640927,166.508501053,7.48457693901,-6.90775527898,-6.90775527898,-6.88661578639,-4.04050304354,-6.90775527898,-6.90775527898,-6.90775527898,-6.90775527898,-6.90775527898,5.11506783469,5.11508359673,0,0,0,0,0,0,"MAMMALIA",0,0,0,"VESPERTILIONIDAE",0,0,0,0,0,0,0,"Nyctophilus nebulosus",0,0,0,"CHIROPTERA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.78,"D1",0,100,0,0,0,0,0,0,0,0,1,0,0,0,"Inv","Aerial","Nocturnal",0.0897777777778,307.740909091,"CR","decreasing",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.39934076146,2.05168486463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3353,2.05168486463,-2.4104177978,1,-6.90775527898,4.84687538877,"Undefined",0,"CHIROPTERA","VESPERTILIONIDAE","nonhost",0,6777241,0,"No data",0,6777269,0,"No data",0,6781392,0,"no data"
"2",0,1,2,3016,3017,3073,3073,710,863,689.380952381,572,291,77.654593088,24,24.4,23.8,23,1.4,0.444007721941,5.6,5.9,5.6619047619,5.5,0.4,0.0949997016346,535,22.5977420807,22.5977420807,14.681335838,0,22.5977420807,10.7806962573,0,3259,1338.0952381,3,0,6,2.30940107676,0,0.207259808268,0,77,78,74.7692307692,65,13,3.96433806976,"Myotis findleyi",21.5299464244,21.7106355929,7,7,7,7,0,0,21.2571355924,-106.6642,-6.90775527898,8.08917598568,7.02252599797,-3.33571446351,0.431817024756,-6.90775527898,1.79192612201,-0.610968301103,-0.610968301103,-1.51014315571,4.81650568334,4.81963538914,0,0,0,0,0,0,"MAMMALIA",0,0,0,"VESPERTILIONIDAE",0,0,0,0,0,0,0,"Myotis findleyi",0,0,0,"CHIROPTERA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5.9,"ABC",0,100,0,0,0,0,0,0,0,0,1,0,0,0,"Inv","Aerial","Nocturnal",0.0897777777778,307.740909091,"EN","decreasing",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2.39934076146,1.77512182808,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3016,1.77512182808,-2.4104177978,1,6.76964312496,2.68664512756,"Forest",0,"CHIROPTERA","VESPERTILIONIDAE","nonhost",2,78757,2,"Forest - protected",1,895531,1,"None",0,6781392,0,"no data"
"3",0,1,7,3292,3293,3351,3351,1018,1484,1089.1221374,737,747,108.738991574,16.2,18,15.7900763359,10.2,7.8,1.24274105818,3.5,4.1,3.70076335878,3.4,0.7,0.216670215232,535,0,6453.75,118.962294246,0,6453.75,390.015179835,0,3230,1860.02307692,0,0,0,0,0,0.295172715425,0,34,37,34.3977272727,25,12,2.76561588048,"Nyctalus azoreum",38.2701530629,39.0958900445,1,2,1.19318181818,1,1,0.394794381046,36.9261741639,-28.8319028209,-6.90775527898,8.08023772581,6.74321990393,-1.46387802965,1.89120632589,-6.90775527898,-6.90775527898,-0.250146094143,-0.250146094143,-1.58367650642,4.93808378789,4.95635649489,0,0,0,0,0,0,"MAMMALIA",0,0,0,"VESPERTILIONIDAE",0,0,0,0,0,0,0,"Nyctalus azoreum",0,0,0,"CHIROPTERA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21.85,"ABC",0,100,0,0,0,0,0,0,0,0,1,0,0,0,"Inv","Aerial","Nocturnal",0.0897777777778,307.740909091,"VU","decreasing",100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2.39934076146,3.08424668708,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3292,3.08424668708,-2.4104177978,1.41421356237,1.09894556646,4.77881499382,"Grassland",0,"CHIROPTERA","VESPERTILIONIDAE","nonhost",5,39406,7,"Grasslands - unmanaged",1,895531,1,"None",0,6781392,0,"no data"
"4",0,0,0,4106,4107,4180,4180,1070,1089,1075.57142857,1066,23,9.053131153,26,26,26,26,0,0,6.3,6.4,6.32857142857,6.3,0.1,0.0451753951453,536,3.73344492912,3.73344516754,3.73344487729,3.73344445229,7.15255737305e-07,1.54913416945e-07,0,3997.148311,571.021187286,0,0,0,0,0,0.0184285714286,0,45,46,45.4285714286,45,1,0.494871659305,"Pteropus aldabrensis",-9.39907118302,-9.3378629683,3,3,2.71428571429,2,1,0.451753951453,-9.46794986809,46.1992034924,-6.90775527898,8.29333671378,7.24330676411,-4.2655886982,0.399165610279,-6.90775527898,-6.90775527898,-2.04022082853,-2.04022082853,-3.07606209419,3.83663273783,3.83993015486,0,0,0,0,0,0,"MAMMALIA",0,0,0,"PTEROPODIDAE",0,0,0,0,0,0,0,"Pteropus aldabrensis",0,0,0,"CHIROPTERA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,305,"ABC",100,0,0,0,0,0,0,0,0,0,0,0,1,0,"fruit","Arborial","Nocturnal",1.4662,309.331818182,"VU","stable",300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.38335582252,5.72031505529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106,5.72031505529,0.382674019807,1.41421356237,-6.90775527898,1.31759918031,"Undefined",0,"CHIROPTERA","PTEROPODIDAE","nonhost",0,6777241,0,"No data",0,6777269,0,"No data",0,6781392,0,"no data"
"5",0,0,0,4116,4117,4190,4190,2400,2519,2437.21428571,2390,129,44.108921306,27.4,27.4,27.2892857143,26.9,0.5,0.137163316926,6.8,6.8,6.68214285714,6.5,0.3,0.119682829144,536,20.4090366364,127.674118042,44.0606530231,20.409034729,107.265083313,44.4701417043,0,4635.53973502,2037.60195577,1.375,0,5,1.93245310422,0,0,0,114,114,103.727272727,50,64,20.394254579,"Pteropus faunulus",8.31215133712,9.25853559284,3,7,4.47368421053,3,4,1.69731742069,7.86543559278,92.7099000007,-6.90775527898,8.44150813463,7.53884901015,-3.02872251738,1.11971492107,-6.90775527898,1.60963789244,-6.90775527898,-6.90775527898,-6.90775527898,4.53535181478,4.53900260532,0,0,0,0,0,0,"MAMMALIA",0,0,0,"PTEROPODIDAE",0,0,0,0,0,0,0,"Pteropus faunulus",0,0,0,"CHIROPTERA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,344.76,"ABC",100,0,0,0,0,0,0,0,0,0,0,0,1,0,"fruit","Arborial","Nocturnal",1.4662,309.331818182,"VU","decreasing",300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38335582252,5.84285142334,0,0,8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116,5.84285142334,0.382674019807,1,9.01724106331,3.78558985822,"Undefined",0,"CHIROPTERA","PTEROPODIDAE","nonhost",0,6777241,0,"No data",0,6777269,0,"No data",0,6781392,0,"no data"
"6",0,2,41,4138,4139,4212,4212,4346,4668,4438.0625,4340,328,102.488699834,26.9,27,26.56875,25.5,1.5,0.473970924741,8.5,8.5,8.43125,8.2,0.3,0.0982264602844,535,17.586971283,676.220703125,48.4209234776,3.04819941521,673.17250371,91.3685666215,0,3443,1320.71428571,3,0,6,2.683281573,0,0,0,78,78,62.3333333333,31,47,22.1560124772,"Pteropus nitendiensis",-10.7060457221,-10.6190644082,7,7,6.78571428571,4,3,0.772618130457,-10.8410644079,165.6383,-6.90775527898,8.14409875378,7.27858235693,-3.1398688462,0.410862321868,-6.90775527898,1.79192612201,-6.90775527898,-6.90775527898,-6.90775527898,5.11090383648,5.11218596149,0,0,0,0,0,0,"MAMMALIA",0,0,0,"PTEROPODIDAE",0,0,0,0,0,0,0,"Pteropus nitendiensis",0,0,0,"CHIROPTERA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,265,"ABC",100,0,0,0,0,0,0,0,0,0,0,0,1,0,"fruit","Arborial","Nocturnal",1.4662,309.331818182,"EN","decreasing",300,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.38335582252,5.57973359956,0,0,8244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4138,5.57973359956,0.382674019807,1.41421356237,9.01724106331,3.87995267558,"Undefined",0,"CHIROPTERA","PTEROPODIDAE","nonhost",37,227,41,"Undefined",2,552402,2,"Low livestock",0,6781392,0,"no data"
