"","Ticks_mean","y"
"1",0,-6.65278133230114
"2",0.021852735439495,-6.66310965610725
"3",0.0437054708789899,-6.66310965610725
"4",0.0655582063184849,-6.66310965610725
"5",0.0874109417579798,-6.66310965610725
"6",0.109263677197475,-6.66312756393456
"7",0.13111641263697,-6.66216537977232
"8",0.152969148076465,-6.66204989811038
"9",0.17482188351596,-6.66198246898796
"10",0.196674618955455,-6.6618494248875
"11",0.21852735439495,-6.66158124579039
"12",0.240380089834444,-6.66158124579039
"13",0.262232825273939,-6.66158124579039
"14",0.284085560713434,-6.66158124579039
"15",0.305938296152929,-6.66158124579039
"16",0.327791031592424,-6.66158124579039
"17",0.349643767031919,-6.66158124579039
"18",0.371496502471414,-6.66158124579039
"19",0.393349237910909,-6.66158124579039
"20",0.415201973350404,-6.66158124579039
"21",0.437054708789899,-6.66158124579039
"22",0.458907444229394,-6.66158124579039
"23",0.480760179668889,-6.66158124579039
"24",0.502612915108384,-6.66158124579039
"25",0.524465650547879,-6.66158124579039
"26",0.546318385987374,-6.66158124579039
"27",0.568171121426869,-6.66158124579039
"28",0.590023856866364,-6.66158124579039
"29",0.611876592305859,-6.66158124579039
"30",0.633729327745354,-6.66158124579039
"31",0.655582063184849,-6.66158124579039
"32",0.677434798624344,-6.66158124579039
"33",0.699287534063838,-6.66158124579039
"34",0.721140269503333,-6.66158124579039
"35",0.742993004942828,-6.66068545808546
"36",0.764845740382323,-6.66068545808546
"37",0.786698475821818,-6.66068545808546
"38",0.808551211261313,-6.66068545808546
"39",0.830403946700808,-6.66068545808546
"40",0.852256682140303,-6.66068545808546
"41",0.874109417579798,-6.66068545808546
"42",0.895962153019293,-6.66068545808546
"43",0.917814888458788,-6.66068545808546
"44",0.939667623898283,-6.66068545808546
"45",0.961520359337778,-6.66068545808546
"46",0.983373094777273,-6.66068545808546
"47",1.00522583021677,-6.66068545808546
"48",1.02707856565626,-6.66068545808546
"49",1.04893130109576,-6.66068545808546
"50",1.07078403653525,-6.66068545808546
"51",1.09263677197475,-6.66068545808546
"52",1.11448950741424,-6.66068545808546
"53",1.13634224285374,-6.66068545808546
"54",1.15819497829323,-6.66068545808546
"55",1.18004771373273,-6.66068545808546
"56",1.20190044917222,-6.66068545808546
"57",1.22375318461172,-6.66068545808546
"58",1.24560592005121,-6.66068545808546
"59",1.26745865549071,-6.66068545808546
"60",1.2893113909302,-6.66068545808546
"61",1.3111641263697,-6.66068545808546
"62",1.33301686180919,-6.66068545808546
"63",1.35486959724869,-6.66068545808546
"64",1.37672233268818,-6.66068545808546
"65",1.39857506812768,-6.66068545808546
"66",1.42042780356717,-6.66068545808546
"67",1.44228053900667,-6.66068545808546
"68",1.46413327444616,-6.66068545808546
"69",1.48598600988566,-6.66068545808546
"70",1.50783874532515,-6.66068545808546
"71",1.52969148076465,-6.66068545808546
"72",1.55154421620414,-6.66068545808546
"73",1.57339695164364,-6.66068545808546
"74",1.59524968708313,-6.66068545808546
"75",1.61710242252263,-6.66068545808546
"76",1.63895515796212,-6.66068545808546
"77",1.66080789340162,-6.66068545808546
"78",1.68266062884111,-6.66068545808546
"79",1.70451336428061,-6.66068545808546
"80",1.7263660997201,-6.66068545808546
"81",1.7482188351596,-6.66068545808546
"82",1.77007157059909,-6.66068545808546
"83",1.79192430603859,-6.66068545808546
"84",1.81377704147808,-6.66068545808546
"85",1.83562977691758,-6.66068545808546
"86",1.85748251235707,-6.66068545808546
"87",1.87933524779657,-6.66068545808546
"88",1.90118798323606,-6.66068545808546
"89",1.92304071867556,-6.66068545808546
"90",1.94489345411505,-6.66068545808546
"91",1.96674618955455,-6.66068545808546
"92",1.98859892499404,-6.66068545808546
"93",2.01045166043354,-6.66068545808546
"94",2.03230439587303,-6.66068545808546
"95",2.05415713131253,-6.66068545808546
"96",2.07600986675202,-6.66068545808546
"97",2.09786260219152,-6.66068545808546
"98",2.11971533763101,-6.66068545808546
"99",2.14156807307051,-6.66068545808546
"100",2.16342080851,-6.66068545808546
