"","maxlong_log","y"
"1",-3.74228022641,-4.68664631165104
"2",-3.65202435616414,-4.68664631165104
"3",-3.56176848591828,-4.68664631165104
"4",-3.47151261567242,-4.68664631165104
"5",-3.38125674542657,-4.68664631165104
"6",-3.29100087518071,-4.68664631165104
"7",-3.20074500493485,-4.68664631165104
"8",-3.11048913468899,-4.68664631165104
"9",-3.02023326444313,-4.68664631165104
"10",-2.92997739419727,-4.68664631165104
"11",-2.83972152395141,-4.68664631165104
"12",-2.74946565370556,-4.68664631165104
"13",-2.6592097834597,-4.68664631165104
"14",-2.56895391321384,-4.68664631165104
"15",-2.47869804296798,-4.68664631165104
"16",-2.38844217272212,-4.68664631165104
"17",-2.29818630247626,-4.68664631165104
"18",-2.2079304322304,-4.68664631165104
"19",-2.11767456198455,-4.68664631165104
"20",-2.02741869173869,-4.68664631165104
"21",-1.93716282149283,-4.68664631165104
"22",-1.84690695124697,-4.68664631165104
"23",-1.75665108100111,-4.68664631165104
"24",-1.66639521075525,-4.68664631165104
"25",-1.57613934050939,-4.68664631165104
"26",-1.48588347026354,-4.68664631165104
"27",-1.39562760001768,-4.68664631165104
"28",-1.30537172977182,-4.68664631165104
"29",-1.21511585952596,-4.68664631165104
"30",-1.1248599892801,-4.68664631165104
"31",-1.03460411903424,-4.68664631165104
"32",-0.944348248788384,-4.68664631165104
"33",-0.854092378542525,-4.68664631165104
"34",-0.763836508296667,-4.68664631165104
"35",-0.673580638050808,-4.68664631165104
"36",-0.58332476780495,-4.68664631165104
"37",-0.493068897559091,-4.68664631165104
"38",-0.402813027313233,-4.68664631165104
"39",-0.312557157067374,-4.68664631165104
"40",-0.222301286821515,-4.68664631165104
"41",-0.132045416575657,-4.68664631165104
"42",-0.0417895463297979,-4.68664631165104
"43",0.0484663239160605,-4.68664631165104
"44",0.138722194161919,-4.68664631165104
"45",0.228978064407777,-4.68664631165104
"46",0.319233934653636,-4.68664631165104
"47",0.409489804899494,-4.68664631165104
"48",0.499745675145354,-4.68664631165104
"49",0.590001545391212,-4.68664631165104
"50",0.680257415637071,-4.68664631165104
"51",0.770513285882929,-4.68664631165104
"52",0.860769156128788,-4.68664631165104
"53",0.951025026374646,-4.68664631165104
"54",1.0412808966205,-4.68664631165104
"55",1.13153676686636,-4.68664631165104
"56",1.22179263711222,-4.68664631165104
"57",1.31204850735808,-4.68664631165104
"58",1.40230437760394,-4.68664631165104
"59",1.4925602478498,-4.68664631165104
"60",1.58281611809566,-4.68664631165104
"61",1.67307198834151,-4.68664631165104
"62",1.76332785858737,-4.68664631165104
"63",1.85358372883323,-4.68664631165104
"64",1.94383959907909,-4.68664631165104
"65",2.03409546932495,-4.68664631165104
"66",2.12435133957081,-4.68664631165104
"67",2.21460720981667,-4.68664631165104
"68",2.30486308006252,-4.68664631165104
"69",2.39511895030838,-4.68664631165104
"70",2.48537482055424,-4.68822389428494
"71",2.5756306908001,-4.68822389428494
"72",2.66588656104596,-4.68822389428494
"73",2.75614243129182,-4.68822389428494
"74",2.84639830153768,-4.68822389428494
"75",2.93665417178353,-4.68861822054778
"76",3.02691004202939,-4.68861822054778
"77",3.11716591227525,-4.68861822054778
"78",3.20742178252111,-4.68861822054778
"79",3.29767765276697,-4.68861822054778
"80",3.38793352301283,-4.68861822054778
"81",3.47818939325869,-4.69024265654832
"82",3.56844526350454,-4.69037220405007
"83",3.6587011337504,-4.69028945871236
"84",3.74895700399626,-4.68975936562896
"85",3.83921287424212,-4.68959276565998
"86",3.92946874448798,-4.68789268025793
"87",4.01972461473384,-4.68777624843916
"88",4.1099804849797,-4.68759468283236
"89",4.20023635522556,-4.68766660987687
"90",4.29049222547141,-4.68765071708225
"91",4.38074809571727,-4.6881171534136
"92",4.47100396596313,-4.6894260833672
"93",4.56125983620899,-4.68939737654653
"94",4.65151570645485,-4.68886468552842
"95",4.74177157670071,-4.68794830050291
"96",4.83202744694657,-4.68797254174605
"97",4.92228331719242,-4.68764813042334
"98",5.01253918743828,-4.68508144873115
"99",5.10279505768414,-4.67377010767991
"100",5.19305092793,-4.71353782597932
