"","Bio12_mean","y"
"1",-1088.93080487,-4.51528653259854
"2",-1019.07000913889,-4.51528653259854
"3",-949.209213407778,-4.51528653259854
"4",-879.348417676667,-4.51528653259854
"5",-809.487621945555,-4.51528653259854
"6",-739.626826214444,-4.51528653259854
"7",-669.766030483333,-4.51528653259854
"8",-599.905234752222,-4.51528653259854
"9",-530.044439021111,-4.51528653259854
"10",-460.18364329,-4.51528653259854
"11",-390.322847558889,-4.51528653259854
"12",-320.462051827778,-4.51483155433384
"13",-250.601256096667,-4.49771983367125
"14",-180.740460365556,-4.49227453534165
"15",-110.879664634444,-4.52382046162964
"16",-41.0188689033332,-4.55057118121024
"17",28.8419268277778,-4.99919773862275
"18",98.7027225588888,-5.01276998014628
"19",168.56351829,-5.01692749944459
"20",238.424314021111,-5.01902316948472
"21",308.285109752222,-5.02269363897771
"22",378.145905483333,-5.02520983291775
"23",448.006701214445,-5.03087002910097
"24",517.867496945556,-5.03083012498709
"25",587.728292676667,-5.05449198418955
"26",657.589088407778,-5.05736290825061
"27",727.449884138889,-5.05799493848353
"28",797.31067987,-5.05836354738028
"29",867.171475601111,-5.05876967216224
"30",937.032271332222,-5.05999768741921
"31",1006.89306706333,-5.06129431806993
"32",1076.75386279444,-5.06192974203374
"33",1146.61465852556,-5.06250329325753
"34",1216.47545425667,-5.06243822383176
"35",1286.33624998778,-5.06271643904642
"36",1356.19704571889,-5.062738845717
"37",1426.05784145,-5.06296159998782
"38",1495.91863718111,-5.06301102479662
"39",1565.77943291222,-5.06306652303957
"40",1635.64022864333,-5.06312284945362
"41",1705.50102437444,-5.0638773760321
"42",1775.36182010556,-5.06411975264985
"43",1845.22261583667,-5.06411975264985
"44",1915.08341156778,-5.06425632243915
"45",1984.94420729889,-5.0644147450644
"46",2054.80500303,-5.06439419086624
"47",2124.66579876111,-5.0640857861795
"48",2194.52659449222,-5.06348982892816
"49",2264.38739022333,-5.0638808459514
"50",2334.24818595444,-5.0638808459514
"51",2404.10898168556,-5.06390897194983
"52",2473.96977741667,-5.06368468250225
"53",2543.83057314778,-5.06369824108444
"54",2613.69136887889,-5.06369824108444
"55",2683.55216461,-5.0634131597843
"56",2753.41296034111,-5.0612512516547
"57",2823.27375607222,-5.06062872914161
"58",2893.13455180333,-5.05881994681535
"59",2962.99534753444,-5.05868366975559
"60",3032.85614326556,-5.05868366975559
"61",3102.71693899667,-5.05868366975559
"62",3172.57773472778,-5.05868366975559
"63",3242.43853045889,-5.05868366975559
"64",3312.29932619,-5.05868366975559
"65",3382.16012192111,-5.05868366975559
"66",3452.02091765222,-5.05868366975559
"67",3521.88171338333,-5.05868366975559
"68",3591.74250911444,-5.05868366975559
"69",3661.60330484556,-5.05868366975559
"70",3731.46410057667,-5.05868366975559
"71",3801.32489630778,-5.05868366975559
"72",3871.18569203889,-5.05868366975559
"73",3941.04648777,-5.05868366975559
"74",4010.90728350111,-5.05868366975559
"75",4080.76807923222,-5.05868366975559
"76",4150.62887496333,-5.05868366975559
"77",4220.48967069444,-5.05868366975559
"78",4290.35046642556,-5.05868366975559
"79",4360.21126215667,-5.05868366975559
"80",4430.07205788778,-5.05868366975559
"81",4499.93285361889,-5.05868366975559
"82",4569.79364935,-5.05868366975559
"83",4639.65444508111,-5.05868366975559
"84",4709.51524081222,-5.05868366975559
"85",4779.37603654333,-5.05868366975559
"86",4849.23683227444,-5.05868366975559
"87",4919.09762800555,-5.05868366975559
"88",4988.95842373667,-5.05868366975559
"89",5058.81921946778,-5.05868366975559
"90",5128.68001519889,-5.05868366975559
"91",5198.54081093,-5.05868366975559
"92",5268.40160666111,-5.05868366975559
"93",5338.26240239222,-5.05868366975559
"94",5408.12319812333,-5.05868366975559
"95",5477.98399385444,-5.05868366975559
"96",5547.84478958556,-5.05868366975559
"97",5617.70558531667,-5.05868366975559
"98",5687.56638104778,-5.05868366975559
"99",5757.42717677889,-5.05868366975559
"100",5827.28797251,-5.05868366975559
