"","maxlat","y"
"1",-53.9807128902,-6.69637027990672
"2",-52.590731592401,-6.69637027990672
"3",-51.200750294602,-6.69637027990672
"4",-49.810768996803,-6.69637027990672
"5",-48.420787699004,-6.69637027990672
"6",-47.0308064012051,-6.69637027990672
"7",-45.6408251034061,-6.69637027990672
"8",-44.2508438056071,-6.69637027990672
"9",-42.8608625078081,-6.69637027990672
"10",-41.4708812100091,-6.69637027990672
"11",-40.0808999122101,-6.69637027990672
"12",-38.6909186144111,-6.69637027990672
"13",-37.3009373166121,-6.69637027990672
"14",-35.9109560188131,-6.69637027990672
"15",-34.5209747210141,-6.69637027990672
"16",-33.1309934232152,-6.69637027990672
"17",-31.7410121254162,-6.69637027990672
"18",-30.3510308276172,-6.69637027990672
"19",-28.9610495298182,-6.69637027990672
"20",-27.5710682320192,-6.69637027990672
"21",-26.1810869342202,-6.69637027990672
"22",-24.7911056364212,-6.69637027990672
"23",-23.4011243386222,-6.69637027990672
"24",-22.0111430408232,-6.69637027990672
"25",-20.6211617430242,-6.69637027990672
"26",-19.2311804452252,-6.69637027990672
"27",-17.8411991474263,-6.69637027990672
"28",-16.4512178496273,-6.69637027990672
"29",-15.0612365518283,-6.69637027990672
"30",-13.6712552540293,-6.69637027990672
"31",-12.2812739562303,-6.69637027990672
"32",-10.8912926584313,-6.69637027990672
"33",-9.50131136063232,-6.69637027990672
"34",-8.11133006283333,-6.69637027990672
"35",-6.72134876503434,-6.69637027990672
"36",-5.33136746723535,-6.69637027990672
"37",-3.94138616943636,-6.69637027990672
"38",-2.55140487163737,-6.69667276464537
"39",-1.16142357383838,-6.69667276464537
"40",0.228557723960606,-6.69667276464537
"41",1.6185390217596,-6.69667276464537
"42",3.00852031955859,-6.69667276464537
"43",4.39850161735758,-6.69667276464537
"44",5.78848291515657,-6.69667276464537
"45",7.17846421295556,-6.69667276464537
"46",8.56844551075455,-6.69667276464537
"47",9.95842680855354,-6.69667276464537
"48",11.3484081063525,-6.69667276464537
"49",12.7383894041515,-6.69667276464537
"50",14.1283707019505,-6.69667276464537
"51",15.5183519997495,-6.69667276464537
"52",16.9083332975485,-6.69667276464537
"53",18.2983145953475,-6.69667276464537
"54",19.6882958931465,-6.69667276464537
"55",21.0782771909455,-6.69662364925734
"56",22.4682584887444,-6.69662364925734
"57",23.8582397865434,-6.69662364925734
"58",25.2482210843424,-6.69662364925734
"59",26.6382023821414,-6.69662364925734
"60",28.0281836799404,-6.69657773641093
"61",29.4181649777394,-6.68361575547234
"62",30.8081462755384,-6.58276028287663
"63",32.1981275733374,-6.57781706941469
"64",33.5881088711364,-6.49521313820411
"65",34.9780901689354,-6.51374363336039
"66",36.3680714667344,-6.50873153216316
"67",37.7580527645333,-6.50873153216316
"68",39.1480340623323,-6.50873153216316
"69",40.5380153601313,-6.50873153216316
"70",41.9279966579303,-6.50873153216316
"71",43.3179779557293,-6.50873153216316
"72",44.7079592535283,-6.50873153216316
"73",46.0979405513273,-6.50873153216316
"74",47.4879218491263,-6.50873153216316
"75",48.8779031469253,-6.50873153216316
"76",50.2678844447243,-6.50873153216316
"77",51.6578657425232,-6.50873153216316
"78",53.0478470403222,-6.50910873288508
"79",54.4378283381212,-6.50910873288508
"80",55.8278096359202,-6.50910873288508
"81",57.2177909337192,-6.50910873288508
"82",58.6077722315182,-6.50910873288508
"83",59.9977535293172,-6.50910873288508
"84",61.3877348271162,-6.50910873288508
"85",62.7777161249152,-6.50910873288508
"86",64.1676974227142,-6.50910873288508
"87",65.5576787205131,-6.50910873288508
"88",66.9476600183121,-6.50910873288508
"89",68.3376413161111,-6.50910873288508
"90",69.7276226139101,-6.50933722406224
"91",71.1176039117091,-6.1255557347692
"92",72.5075852095081,-6.14438398684274
"93",73.8975665073071,-6.14438398684274
"94",75.2875478051061,-6.14438398684274
"95",76.6775291029051,-6.14438398684274
"96",78.067510400704,-6.14438398684274
"97",79.457491698503,-6.14438398684274
"98",80.847472996302,-6.14438398684274
"99",82.237454294101,-6.14438398684274
"100",83.6274355919,-6.14438398684274
