"","Crops_majority","y"
"1",0,-5.75410173744235
"2",5.41414141414141,-5.75410173744235
"3",10.8282828282828,-5.75410173744235
"4",16.2424242424242,-5.75410173744235
"5",21.6565656565657,-5.75410173744235
"6",27.0707070707071,-5.75410173744235
"7",32.4848484848485,-5.75410173744235
"8",37.8989898989899,-5.75410173744235
"9",43.3131313131313,-5.75410173744235
"10",48.7272727272727,-5.75410173744235
"11",54.1414141414141,-5.75410173744235
"12",59.5555555555556,-5.75410173744235
"13",64.969696969697,-5.75410173744235
"14",70.3838383838384,-5.75410173744235
"15",75.7979797979798,-5.75410173744235
"16",81.2121212121212,-5.75410173744235
"17",86.6262626262626,-5.75410173744235
"18",92.040404040404,-5.75410173744235
"19",97.4545454545455,-5.7542874394832
"20",102.868686868687,-5.7542874394832
"21",108.282828282828,-5.7542874394832
"22",113.69696969697,-5.7542874394832
"23",119.111111111111,-5.7542874394832
"24",124.525252525253,-5.7542874394832
"25",129.939393939394,-5.7542874394832
"26",135.353535353535,-5.7542874394832
"27",140.767676767677,-5.7542874394832
"28",146.181818181818,-5.7542874394832
"29",151.59595959596,-5.7542874394832
"30",157.010101010101,-5.7542874394832
"31",162.424242424242,-5.7542874394832
"32",167.838383838384,-5.7542874394832
"33",173.252525252525,-5.7542874394832
"34",178.666666666667,-5.7542874394832
"35",184.080808080808,-5.7542874394832
"36",189.49494949495,-5.7542874394832
"37",194.909090909091,-5.7542874394832
"38",200.323232323232,-5.7542874394832
"39",205.737373737374,-5.7542874394832
"40",211.151515151515,-5.7542874394832
"41",216.565656565657,-5.7542874394832
"42",221.979797979798,-5.7542874394832
"43",227.393939393939,-5.7542874394832
"44",232.808080808081,-5.7542874394832
"45",238.222222222222,-5.7542874394832
"46",243.636363636364,-5.7542874394832
"47",249.050505050505,-5.7542874394832
"48",254.464646464646,-5.7542874394832
"49",259.878787878788,-5.7542874394832
"50",265.292929292929,-5.7542874394832
"51",270.707070707071,-5.7542874394832
"52",276.121212121212,-5.7542874394832
"53",281.535353535354,-5.7542874394832
"54",286.949494949495,-5.7542874394832
"55",292.363636363636,-5.7542874394832
"56",297.777777777778,-5.7542874394832
"57",303.191919191919,-5.7542874394832
"58",308.606060606061,-5.7542874394832
"59",314.020202020202,-5.7542874394832
"60",319.434343434343,-5.7542874394832
"61",324.848484848485,-5.7542874394832
"62",330.262626262626,-5.7542874394832
"63",335.676767676768,-5.7542874394832
"64",341.090909090909,-5.7542874394832
"65",346.505050505051,-5.7542874394832
"66",351.919191919192,-5.7542874394832
"67",357.333333333333,-5.7542874394832
"68",362.747474747475,-5.7542874394832
"69",368.161616161616,-5.7542874394832
"70",373.575757575758,-5.7542874394832
"71",378.989898989899,-5.7542874394832
"72",384.40404040404,-5.7542874394832
"73",389.818181818182,-5.7542874394832
"74",395.232323232323,-5.7542874394832
"75",400.646464646465,-5.7542874394832
"76",406.060606060606,-5.7542874394832
"77",411.474747474748,-5.7542874394832
"78",416.888888888889,-5.7542874394832
"79",422.30303030303,-5.7542874394832
"80",427.717171717172,-5.7542874394832
"81",433.131313131313,-5.7542874394832
"82",438.545454545455,-5.7542874394832
"83",443.959595959596,-5.7542874394832
"84",449.373737373737,-5.7542874394832
"85",454.787878787879,-5.7542874394832
"86",460.20202020202,-5.7542874394832
"87",465.616161616162,-5.7542874394832
"88",471.030303030303,-5.7542874394832
"89",476.444444444444,-5.7542874394832
"90",481.858585858586,-5.7542874394832
"91",487.272727272727,-5.7542874394832
"92",492.686868686869,-5.7542874394832
"93",498.10101010101,-5.7542874394832
"94",503.515151515152,-5.75452569502143
"95",508.929292929293,-5.75452569502143
"96",514.343434343434,-5.75452569502143
"97",519.757575757576,-5.75452569502143
"98",525.171717171717,-5.75452569502143
"99",530.585858585859,-5.75452569502143
"100",536,-5.75452569502143
