"","Shape_Area_log","y"
"1",-6.90773996628,-6.94022506586828
"2",-6.74103679530152,-6.94022506586828
"3",-6.57433362432303,-6.94022506586828
"4",-6.40763045334455,-6.94022506586828
"5",-6.24092728236606,-6.94022506586828
"6",-6.07422411138758,-6.94022506586828
"7",-5.90752094040909,-6.94022506586828
"8",-5.74081776943061,-6.94022506586828
"9",-5.57411459845212,-6.94022506586828
"10",-5.40741142747364,-6.94022506586828
"11",-5.24070825649515,-6.94022506586828
"12",-5.07400508551667,-6.94022506586828
"13",-4.90730191453818,-6.94022506586828
"14",-4.7405987435597,-6.94022506586828
"15",-4.57389557258121,-6.94022506586828
"16",-4.40719240160273,-6.94022506586828
"17",-4.24048923062424,-6.94022506586828
"18",-4.07378605964576,-6.94022506586828
"19",-3.90708288866727,-6.94022506586828
"20",-3.74037971768879,-6.94022506586828
"21",-3.5736765467103,-6.94022506586828
"22",-3.40697337573182,-6.94022506586828
"23",-3.24027020475333,-6.94022506586828
"24",-3.07356703377485,-6.94022506586828
"25",-2.90686386279636,-6.94022506586828
"26",-2.74016069181788,-6.94022506586828
"27",-2.5734575208394,-6.94022506586828
"28",-2.40675434986091,-6.94022506586828
"29",-2.24005117888242,-6.94022506586828
"30",-2.07334800790394,-6.94022506586828
"31",-1.90664483692546,-6.94022506586828
"32",-1.73994166594697,-6.94022506586828
"33",-1.57323849496849,-6.94022506586828
"34",-1.40653532399,-6.94022506586828
"35",-1.23983215301152,-6.94022506586828
"36",-1.07312898203303,-6.94022506586828
"37",-0.906425811054547,-6.94022506586828
"38",-0.739722640076062,-6.94022506586828
"39",-0.573019469097576,-6.94022506586828
"40",-0.406316298119092,-6.94022506586828
"41",-0.239613127140607,-6.94022506586828
"42",-0.072909956162122,-6.94022506586828
"43",0.0937932148163627,-6.94022506586828
"44",0.260496385794847,-6.94022506586828
"45",0.427199556773332,-6.94022506586828
"46",0.593902727751817,-6.94022506586828
"47",0.760605898730302,-6.94022506586828
"48",0.927309069708786,-6.94022506586828
"49",1.09401224068727,-6.94022506586828
"50",1.26071541166576,-6.94022506586828
"51",1.42741858264424,-6.94022506586828
"52",1.59412175362273,-6.94022506586828
"53",1.76082492460121,-6.94022506586828
"54",1.92752809557969,-6.94022506586828
"55",2.09423126655818,-6.94022506586828
"56",2.26093443753667,-6.94022506586828
"57",2.42763760851515,-6.94022506586828
"58",2.59434077949364,-6.94022506586828
"59",2.76104395047212,-6.94022506586828
"60",2.92774712145061,-6.94022506586828
"61",3.09445029242909,-6.94022506586828
"62",3.26115346340757,-6.94012240964004
"63",3.42785663438606,-6.94003443948801
"64",3.59455980536454,-6.94003443948801
"65",3.76126297634303,-6.93992608351063
"66",3.92796614732151,-6.93992608351063
"67",4.0946693183,-6.93992608351063
"68",4.26137248927848,-6.93992608351063
"69",4.42807566025697,-6.93992608351063
"70",4.59477883123545,-6.93992608351063
"71",4.76148200221394,-6.93992608351063
"72",4.92818517319242,-6.94005492409701
"73",5.09488834417091,-6.94005492409701
"74",5.26159151514939,-6.94005492409701
"75",5.42829468612788,-6.94005492409701
"76",5.59499785710636,-6.94005492409701
"77",5.76170102808485,-6.94016907127898
"78",5.92840419906333,-6.94015128916288
"79",6.09510737004182,-6.94013167487476
"80",6.2618105410203,-6.940161163745
"81",6.42851371199879,-6.94020030720899
"82",6.59521688297727,-6.94018113804157
"83",6.76192005395576,-6.94016531934079
"84",6.92862322493424,-6.94007322941982
"85",7.09532639591273,-6.9163944928311
"86",7.26202956689121,-6.88450515781073
"87",7.4287327378697,-6.67826971847496
"88",7.59543590884818,-5.33156453858663
"89",7.76213907982666,-5.0258438395374
"90",7.92884225080515,-3.95595063435096
"91",8.09554542178363,-3.05618727525996
"92",8.26224859276212,-3.21461209904017
"93",8.4289517637406,-2.87064730265271
"94",8.59565493471909,-3.1531800075078
"95",8.76235810569757,-2.00384019137801
"96",8.92906127667606,-2.00288256060466
"97",9.09576444765454,-2.00288256060466
"98",9.26246761863303,-2.00288256060466
"99",9.42917078961151,-2.00288256060466
"100",9.59587396059,-2.00288256060466
