"","Bio3_mean","y"
"1",1.51461512539,-4.24555795833157
"2",1.59280443869778,-4.24555795833157
"3",1.67099375200556,-4.24555795833157
"4",1.74918306531333,-4.24555795833157
"5",1.82737237862111,-4.24555795833157
"6",1.90556169192889,-4.24555795833157
"7",1.98375100523667,-4.24555795833157
"8",2.06194031854444,-4.25002725481467
"9",2.14012963185222,-4.25142985809887
"10",2.21831894516,-4.25531785722712
"11",2.29650825846778,-4.26158291960411
"12",2.37469757177556,-4.22896831491146
"13",2.45288688508333,-4.30964208110602
"14",2.53107619839111,-4.4030617625066
"15",2.60926551169889,-4.53227501441687
"16",2.68745482500667,-4.55962925575172
"17",2.76564413831444,-4.51574632466039
"18",2.84383345162222,-4.60173775594461
"19",2.92202276493,-4.60810020182453
"20",3.00021207823778,-4.61319191490892
"21",3.07840139154556,-4.60236976458064
"22",3.15659070485333,-4.64032840327566
"23",3.23478001816111,-4.59953721915685
"24",3.31296933146889,-4.68996077707372
"25",3.39115864477667,-4.69027770353281
"26",3.46934795808444,-4.68965436965469
"27",3.54753727139222,-4.68956934012789
"28",3.6257265847,-4.68963866980245
"29",3.70391589800778,-4.68981993691078
"30",3.78210521131556,-4.68979052838271
"31",3.86029452462333,-4.68976522743179
"32",3.93848383793111,-4.69220540140434
"33",4.01667315123889,-4.69443512697737
"34",4.09486246454667,-4.69550415520353
"35",4.17305177785444,-4.69666682162845
"36",4.25124109116222,-4.6973521589346
"37",4.32943040447,-4.69821155768754
"38",4.40761971777778,-4.69831674382334
"39",4.48580903108556,-4.69854553089946
"40",4.56399834439333,-4.69949691380979
"41",4.64218765770111,-4.69993286059229
"42",4.72037697100889,-4.70024281933389
"43",4.79856628431667,-4.70035557076798
"44",4.87675559762444,-4.70180299858086
"45",4.95494491093222,-4.70184981828284
"46",5.03313422424,-4.7018684140682
"47",5.11132353754778,-4.70182491677451
"48",5.18951285085556,-4.70186043392445
"49",5.26770216416333,-4.70189650449835
"50",5.34589147747111,-4.70184238265427
"51",5.42408079077889,-4.70165451090485
"52",5.50227010408667,-4.70151434017785
"53",5.58045941739444,-4.70153619398926
"54",5.65864873070222,-4.70140572405785
"55",5.73683804401,-4.70134082593313
"56",5.81502735731778,-4.70097574519483
"57",5.89321667062555,-4.70095692300593
"58",5.97140598393333,-4.70114614491367
"59",6.04959529724111,-4.70171563574082
"60",6.12778461054889,-4.70201294823047
"61",6.20597392385667,-4.70209368824375
"62",6.28416323716444,-4.70223352608987
"63",6.36235255047222,-4.7023652259252
"64",6.44054186378,-4.70223722400243
"65",6.51873117708778,-4.70223722400243
"66",6.59692049039556,-4.70219892193103
"67",6.67510980370333,-4.70216025333256
"68",6.75329911701111,-4.70221194166286
"69",6.83148843031889,-4.70221194166286
"70",6.90967774362667,-4.70221194166286
"71",6.98786705693444,-4.7022044754178
"72",7.06605637024222,-4.70218996540508
"73",7.14424568355,-4.70222953614822
"74",7.22243499685778,-4.70149208728636
"75",7.30062431016555,-4.70167695080395
"76",7.37881362347333,-4.70177004460992
"77",7.45700293678111,-4.7022746988457
"78",7.53519225008889,-4.7025069542544
"79",7.61338156339667,-4.70255203709118
"80",7.69157087670444,-4.70312666724875
"81",7.76976019001222,-4.70499547484809
"82",7.84794950332,-4.7048444245767
"83",7.92613881662778,-4.70492172986188
"84",8.00432812993555,-4.70445592164539
"85",8.08251744324333,-4.70445592164539
"86",8.16070675655111,-4.70442206749532
"87",8.23889606985889,-4.70442206749532
"88",8.31708538316667,-4.70447228735214
"89",8.39527469647444,-4.70457603725202
"90",8.47346400978222,-4.70474198232089
"91",8.55165332309,-4.70461963345651
"92",8.62984263639778,-4.70461963345651
"93",8.70803194970556,-4.70315259271736
"94",8.78622126301333,-4.70315259271736
"95",8.86441057632111,-4.70138961223928
"96",8.94259988962889,-4.70138961223928
"97",9.02078920293667,-4.70138961223928
"98",9.09897851624444,-4.70138961223928
"99",9.17716782955222,-4.70138961223928
"100",9.25535714286,-4.70138961223928
