"","LARIDAE","y"
"1",0,-5.05628476596531
"2",0.0101010101010101,-5.05628476596531
"3",0.0202020202020202,-5.05628476596531
"4",0.0303030303030303,-5.05628476596531
"5",0.0404040404040404,-5.05628476596531
"6",0.0505050505050505,-5.05628476596531
"7",0.0606060606060606,-5.05628476596531
"8",0.0707070707070707,-5.05628476596531
"9",0.0808080808080808,-5.05628476596531
"10",0.0909090909090909,-5.05628476596531
"11",0.101010101010101,-5.05628476596531
"12",0.111111111111111,-5.05628476596531
"13",0.121212121212121,-5.05628476596531
"14",0.131313131313131,-5.05628476596531
"15",0.141414141414141,-5.05628476596531
"16",0.151515151515152,-5.05628476596531
"17",0.161616161616162,-5.05628476596531
"18",0.171717171717172,-5.05628476596531
"19",0.181818181818182,-5.05628476596531
"20",0.191919191919192,-5.05628476596531
"21",0.202020202020202,-5.05628476596531
"22",0.212121212121212,-5.05628476596531
"23",0.222222222222222,-5.05628476596531
"24",0.232323232323232,-5.05628476596531
"25",0.242424242424242,-5.05628476596531
"26",0.252525252525253,-5.05628476596531
"27",0.262626262626263,-5.05628476596531
"28",0.272727272727273,-5.05628476596531
"29",0.282828282828283,-5.05628476596531
"30",0.292929292929293,-5.05628476596531
"31",0.303030303030303,-5.05628476596531
"32",0.313131313131313,-5.05628476596531
"33",0.323232323232323,-5.05628476596531
"34",0.333333333333333,-5.05628476596531
"35",0.343434343434343,-5.05628476596531
"36",0.353535353535354,-5.05628476596531
"37",0.363636363636364,-5.05628476596531
"38",0.373737373737374,-5.05628476596531
"39",0.383838383838384,-5.05628476596531
"40",0.393939393939394,-5.05628476596531
"41",0.404040404040404,-5.05628476596531
"42",0.414141414141414,-5.05628476596531
"43",0.424242424242424,-5.05628476596531
"44",0.434343434343434,-5.05628476596531
"45",0.444444444444444,-5.05628476596531
"46",0.454545454545455,-5.05628476596531
"47",0.464646464646465,-5.05628476596531
"48",0.474747474747475,-5.05628476596531
"49",0.484848484848485,-5.05628476596531
"50",0.494949494949495,-5.05628476596531
"51",0.505050505050505,-4.46719171295339
"52",0.515151515151515,-4.46719171295339
"53",0.525252525252525,-4.46719171295339
"54",0.535353535353535,-4.46719171295339
"55",0.545454545454546,-4.46719171295339
"56",0.555555555555556,-4.46719171295339
"57",0.565656565656566,-4.46719171295339
"58",0.575757575757576,-4.46719171295339
"59",0.585858585858586,-4.46719171295339
"60",0.595959595959596,-4.46719171295339
"61",0.606060606060606,-4.46719171295339
"62",0.616161616161616,-4.46719171295339
"63",0.626262626262626,-4.46719171295339
"64",0.636363636363636,-4.46719171295339
"65",0.646464646464647,-4.46719171295339
"66",0.656565656565657,-4.46719171295339
"67",0.666666666666667,-4.46719171295339
"68",0.676767676767677,-4.46719171295339
"69",0.686868686868687,-4.46719171295339
"70",0.696969696969697,-4.46719171295339
"71",0.707070707070707,-4.46719171295339
"72",0.717171717171717,-4.46719171295339
"73",0.727272727272727,-4.46719171295339
"74",0.737373737373737,-4.46719171295339
"75",0.747474747474748,-4.46719171295339
"76",0.757575757575758,-4.46719171295339
"77",0.767676767676768,-4.46719171295339
"78",0.777777777777778,-4.46719171295339
"79",0.787878787878788,-4.46719171295339
"80",0.797979797979798,-4.46719171295339
"81",0.808080808080808,-4.46719171295339
"82",0.818181818181818,-4.46719171295339
"83",0.828282828282828,-4.46719171295339
"84",0.838383838383838,-4.46719171295339
"85",0.848484848484849,-4.46719171295339
"86",0.858585858585859,-4.46719171295339
"87",0.868686868686869,-4.46719171295339
"88",0.878787878787879,-4.46719171295339
"89",0.888888888888889,-4.46719171295339
"90",0.898989898989899,-4.46719171295339
"91",0.909090909090909,-4.46719171295339
"92",0.919191919191919,-4.46719171295339
"93",0.929292929292929,-4.46719171295339
"94",0.939393939393939,-4.46719171295339
"95",0.94949494949495,-4.46719171295339
"96",0.95959595959596,-4.46719171295339
"97",0.96969696969697,-4.46719171295339
"98",0.97979797979798,-4.46719171295339
"99",0.98989898989899,-4.46719171295339
"100",1,-4.46719171295339
