"","mdiversity_mean","y"
"1",2,-6.17468686205606
"2",4.1088073719697,-6.17468686205606
"3",6.21761474393939,-6.17468686205606
"4",8.32642211590909,-6.17468686205606
"5",10.4352294878788,-6.17468686205606
"6",12.5440368598485,-6.17468686205606
"7",14.6528442318182,-6.17468686205606
"8",16.7616516037879,-6.17468686205606
"9",18.8704589757576,-6.17468686205606
"10",20.9792663477273,-6.17468686205606
"11",23.088073719697,-6.17468686205606
"12",25.1968810916667,-6.17468686205606
"13",27.3056884636364,-6.17468686205606
"14",29.4144958356061,-6.17468686205606
"15",31.5233032075758,-6.17468686205606
"16",33.6321105795455,-6.17468686205606
"17",35.7409179515152,-6.17468686205606
"18",37.8497253234848,-6.17468686205606
"19",39.9585326954545,-6.17468686205606
"20",42.0673400674242,-6.17468686205606
"21",44.1761474393939,-6.17468686205606
"22",46.2849548113636,-6.17468686205606
"23",48.3937621833333,-6.17402397799862
"24",50.502569555303,-6.17402397799862
"25",52.6113769272727,-6.17402397799862
"26",54.7201842992424,-6.17378322435579
"27",56.8289916712121,-6.17378322435579
"28",58.9377990431818,-6.17378848207023
"29",61.0466064151515,-6.17335808609066
"30",63.1554137871212,-6.1709064329492
"31",65.2642211590909,-6.16487704223106
"32",67.3730285310606,-6.16186974206004
"33",69.4818359030303,-6.16175793419712
"34",71.590643275,-6.16176753384621
"35",73.6994506469697,-6.16176753384621
"36",75.8082580189394,-6.16176753384621
"37",77.9170653909091,-6.16176753384621
"38",80.0258727628788,-6.16176753384621
"39",82.1346801348485,-6.1615706051346
"40",84.2434875068182,-6.1615706051346
"41",86.3522948787879,-6.1615706051346
"42",88.4611022507576,-6.1615706051346
"43",90.5699096227273,-6.1615706051346
"44",92.678716994697,-6.1615706051346
"45",94.7875243666667,-6.1615706051346
"46",96.8963317386364,-6.1615706051346
"47",99.0051391106061,-6.1615706051346
"48",101.113946482576,-6.1615706051346
"49",103.222753854545,-6.1615706051346
"50",105.331561226515,-6.16108343568441
"51",107.440368598485,-6.16108343568441
"52",109.549175970455,-6.16108343568441
"53",111.657983342424,-6.16033052245347
"54",113.766790714394,-6.16033052245347
"55",115.875598086364,-6.16005966675909
"56",117.984405458333,-6.1566160250935
"57",120.093212830303,-6.1563528701818
"58",122.202020202273,-6.15594737349817
"59",124.310827574242,-6.15594737349817
"60",126.419634946212,-6.15594737349817
"61",128.528442318182,-6.15594737349817
"62",130.637249690152,-6.15594737349817
"63",132.746057062121,-6.15594737349817
"64",134.854864434091,-6.15594737349817
"65",136.963671806061,-6.15594737349817
"66",139.07247917803,-6.15462564163268
"67",141.18128655,-6.15462564163268
"68",143.29009392197,-6.15462564163268
"69",145.398901293939,-6.15462564163268
"70",147.507708665909,-6.15462564163268
"71",149.616516037879,-6.15310313124133
"72",151.725323409848,-6.15310313124133
"73",153.834130781818,-6.15310313124133
"74",155.942938153788,-6.15310313124133
"75",158.051745525758,-6.15310313124133
"76",160.160552897727,-6.15310313124133
"77",162.269360269697,-6.15310313124133
"78",164.378167641667,-6.15310313124133
"79",166.486975013636,-6.15310313124133
"80",168.595782385606,-6.15310313124133
"81",170.704589757576,-6.15310313124133
"82",172.813397129545,-6.15310313124133
"83",174.922204501515,-6.15310313124133
"84",177.031011873485,-6.15310313124133
"85",179.139819245455,-6.15310313124133
"86",181.248626617424,-6.15310313124133
"87",183.357433989394,-6.15310313124133
"88",185.466241361364,-6.15310313124133
"89",187.575048733333,-6.15310313124133
"90",189.683856105303,-6.15310313124133
"91",191.792663477273,-6.15310313124133
"92",193.901470849242,-6.15310313124133
"93",196.010278221212,-6.15310313124133
"94",198.119085593182,-6.15310313124133
"95",200.227892965152,-6.15310313124133
"96",202.336700337121,-6.15310313124133
"97",204.445507709091,-6.15310313124133
"98",206.554315081061,-6.15310313124133
"99",208.66312245303,-6.15310313124133
"100",210.771929825,-6.15310313124133
