"","BodyMass_ln","y"
"1",1.54777525204,-6.22741740708998
"2",1.64104995374768,-6.22741740708998
"3",1.73432465545535,-6.22741740708998
"4",1.82759935716303,-6.22741740708998
"5",1.92087405887071,-6.22741740708998
"6",2.01414876057838,-6.22741740708998
"7",2.10742346228606,-6.22741740708998
"8",2.20069816399374,-6.22741740708998
"9",2.29397286570141,-6.22741740708998
"10",2.38724756740909,-6.22741740708998
"11",2.48052226911677,-6.22741740708998
"12",2.57379697082444,-6.22741740708998
"13",2.66707167253212,-6.22741740708998
"14",2.7603463742398,-6.22741740708998
"15",2.85362107594747,-6.22741740708998
"16",2.94689577765515,-6.22741740708998
"17",3.04017047936283,-6.22741740708998
"18",3.13344518107051,-6.22741740708998
"19",3.22671988277818,-6.22741740708998
"20",3.31999458448586,-6.22741740708998
"21",3.41326928619354,-6.22741740708998
"22",3.50654398790121,-6.22741740708998
"23",3.59981868960889,-6.22741740708998
"24",3.69309339131657,-6.22741740708998
"25",3.78636809302424,-6.22741740708998
"26",3.87964279473192,-6.22749096563139
"27",3.9729174964396,-6.22749096563139
"28",4.06619219814727,-6.22738303041171
"29",4.15946689985495,-6.22738303041171
"30",4.25274160156263,-6.22724806486042
"31",4.3460163032703,-6.22724806486042
"32",4.43929100497798,-6.22724806486042
"33",4.53256570668566,-6.22724806486042
"34",4.62584040839333,-6.22676792021841
"35",4.71911511010101,-6.22631135341878
"36",4.81238981180869,-6.22616512151497
"37",4.90566451351636,-6.22573525196063
"38",4.99893921522404,-6.22388313704929
"39",5.09221391693172,-6.21947969820951
"40",5.1854886186394,-6.2159391094809
"41",5.27876332034707,-6.21423062352376
"42",5.37203802205475,-6.2098398980855
"43",5.46531272376243,-6.20480657343481
"44",5.5585874254701,-6.20109182012528
"45",5.65186212717778,-6.19884574125251
"46",5.74513682888545,-6.12241459985763
"47",5.83841153059313,-6.17072272743399
"48",5.93168623230081,-6.17168251793485
"49",6.02496093400849,-6.17169672404932
"50",6.11823563571616,-6.17192862148482
"51",6.21151033742384,-6.17193508214714
"52",6.30478503913152,-6.17194087033309
"53",6.39805974083919,-6.17194908339385
"54",6.49133444254687,-6.17194908339385
"55",6.58460914425455,-6.17194908339385
"56",6.67788384596222,-6.17194908339385
"57",6.7711585476699,-6.1719527103524
"58",6.86443324937758,-6.1719957170408
"59",6.95770795108525,-6.17202036205663
"60",7.05098265279293,-6.17202036205663
"61",7.14425735450061,-6.17202036205663
"62",7.23753205620828,-6.17202036205663
"63",7.33080675791596,-6.17202036205663
"64",7.42408145962364,-6.17203157332825
"65",7.51735616133131,-6.17203157332825
"66",7.61063086303899,-6.17203157332825
"67",7.70390556474667,-6.16754239242829
"68",7.79718026645434,-6.16339450467755
"69",7.89045496816202,-6.15270592436585
"70",7.9837296698697,-6.08188282555935
"71",8.07700437157737,-5.98543493762483
"72",8.17027907328505,-5.81269643848988
"73",8.26355377499273,-4.82047019829786
"74",8.3568284767004,-4.52953716434939
"75",8.45010317840808,-4.44781532354953
"76",8.54337788011576,-4.19001550984625
"77",8.63665258182344,-4.08097411830225
"78",8.72992728353111,-3.55582116891416
"79",8.82320198523879,-3.54471659076795
"80",8.91647668694647,-3.48474548996053
"81",9.00975138865414,-3.43316828965874
"82",9.10302609036182,-3.43316828965874
"83",9.1963007920695,-3.43316828965874
"84",9.28957549377717,-3.43316828965874
"85",9.38285019548485,-3.43316828965874
"86",9.47612489719253,-3.43316828965874
"87",9.5693995989002,-3.43316828965874
"88",9.66267430060788,-3.43316828965874
"89",9.75594900231556,-3.43316828965874
"90",9.84922370402323,-3.43316828965874
"91",9.94249840573091,-3.43316828965874
"92",10.0357731074386,-3.43316828965874
"93",10.1290478091463,-3.43316828965874
"94",10.2223225108539,-3.43316828965874
"95",10.3155972125616,-3.43316828965874
"96",10.4088719142693,-3.43316828965874
"97",10.502146615977,-3.43316828965874
"98",10.5954213176846,-3.43316828965874
"99",10.6886960193923,-3.43316828965874
"100",10.7819707211,-3.43316828965874
