"","BodyMass_ln","y"
"1",0.728031582413,-5.44332494920633
"2",0.791183555022869,-5.44332494920633
"3",0.854335527632737,-5.44332494920633
"4",0.917487500242606,-5.44332494920633
"5",0.980639472852475,-5.44332494920633
"6",1.04379144546234,-5.44332494920633
"7",1.10694341807221,-5.44332494920633
"8",1.17009539068208,-5.44332494920633
"9",1.23324736329195,-5.44332494920633
"10",1.29639933590182,-5.44332494920633
"11",1.35955130851169,-5.44332494920633
"12",1.42270328112156,-5.44332494920633
"13",1.48585525373142,-5.44332494920633
"14",1.54900722634129,-5.44332494920633
"15",1.61215919895116,-5.44332494920633
"16",1.67531117156103,-5.44332494920633
"17",1.7384631441709,-5.44332494920633
"18",1.80161511678077,-5.44332494920633
"19",1.86476708939064,-5.44332494920633
"20",1.9279190620005,-5.44332494920633
"21",1.99107103461037,-5.44332494920633
"22",2.05422300722024,-5.44394954849365
"23",2.11737497983011,-5.44447160492065
"24",2.18052695243998,-5.44421497827835
"25",2.24367892504985,-5.44297325755734
"26",2.30683089765972,-5.44289110610486
"27",2.36998287026959,-5.44189718970219
"28",2.43313484287945,-5.44101691777653
"29",2.49628681548932,-5.44101691777653
"30",2.55943878809919,-5.44069328059018
"31",2.62259076070906,-5.43980110055204
"32",2.68574273331893,-5.4293154482678
"33",2.7488947059288,-5.42714322255538
"34",2.81204667853867,-5.42180143908099
"35",2.87519865114854,-5.41963479871014
"36",2.9383506237584,-5.41707153148768
"37",3.00150259636827,-5.41516378122067
"38",3.06465456897814,-5.41205729354506
"39",3.12780654158801,-5.40474482840442
"40",3.19095851419788,-5.39450541405933
"41",3.25411048680775,-5.38548337193108
"42",3.31726245941762,-5.37992057533355
"43",3.38041443202748,-5.36237464396169
"44",3.44356640463735,-5.36237464396169
"45",3.50671837724722,-5.34747787334682
"46",3.56987034985709,-5.32794080153175
"47",3.63302232246696,-5.32616719001614
"48",3.69617429507683,-5.32616719001614
"49",3.7593262676867,-5.32616719001614
"50",3.82247824029657,-5.32616719001614
"51",3.88563021290643,-5.32557766702569
"52",3.9487821855163,-5.32557766702569
"53",4.01193415812617,-5.32515930159837
"54",4.07508613073604,-5.32515930159837
"55",4.13823810334591,-5.32515930159837
"56",4.20139007595578,-5.32515930159837
"57",4.26454204856565,-5.32515930159837
"58",4.32769402117551,-5.32515930159837
"59",4.39084599378538,-5.32439628612967
"60",4.45399796639525,-5.32439628612967
"61",4.51714993900512,-5.32256115865462
"62",4.58030191161499,-5.32377323690763
"63",4.64345388422486,-5.32377323690763
"64",4.70660585683473,-5.32377323690763
"65",4.7697578294446,-5.32377323690763
"66",4.83290980205446,-5.32377323690763
"67",4.89606177466433,-5.32377323690763
"68",4.9592137472742,-5.32377323690763
"69",5.02236571988407,-5.32377323690763
"70",5.08551769249394,-5.32377323690763
"71",5.14866966510381,-5.32377323690763
"72",5.21182163771368,-5.32377323690763
"73",5.27497361032355,-5.32377323690763
"74",5.33812558293341,-5.32377323690763
"75",5.40127755554328,-5.32377323690763
"76",5.46442952815315,-5.32377323690763
"77",5.52758150076302,-5.32005366557229
"78",5.59073347337289,-5.31516769707504
"79",5.65388544598276,-5.31516769707504
"80",5.71703741859263,-5.31516769707504
"81",5.7801893912025,-5.31516769707504
"82",5.84334136381236,-5.31516769707504
"83",5.90649333642223,-5.31516769707504
"84",5.9696453090321,-5.31516769707504
"85",6.03279728164197,-5.31516769707504
"86",6.09594925425184,-5.31516769707504
"87",6.15910122686171,-5.31516769707504
"88",6.22225319947158,-5.31516769707504
"89",6.28540517208144,-5.31516769707504
"90",6.34855714469131,-5.31516769707504
"91",6.41170911730118,-5.31516769707504
"92",6.47486108991105,-5.31516769707504
"93",6.53801306252092,-5.31516769707504
"94",6.60116503513079,-5.31516769707504
"95",6.66431700774066,-5.31516769707504
"96",6.72746898035053,-5.31516769707504
"97",6.79062095296039,-5.31516769707504
"98",6.85377292557026,-5.31516769707504
"99",6.91692489818013,-5.31516769707504
"100",6.98007687079,-5.31516769707504
