"","Metabolic_Rate_ln","y"
"1",-2.52220984256,-6.63610587244816
"2",-2.44390108659919,-6.63610587244816
"3",-2.36559233063838,-6.63610587244816
"4",-2.28728357467758,-6.63610587244816
"5",-2.20897481871677,-6.63610587244816
"6",-2.13066606275596,-6.63610587244816
"7",-2.05235730679515,-6.63610587244816
"8",-1.97404855083434,-6.63610587244816
"9",-1.89573979487354,-6.63610587244816
"10",-1.81743103891273,-6.63610587244816
"11",-1.73912228295192,-6.63610587244816
"12",-1.66081352699111,-6.63610587244816
"13",-1.5825047710303,-6.63610587244816
"14",-1.5041960150695,-6.63610587244816
"15",-1.42588725910869,-6.63610587244816
"16",-1.34757850314788,-6.67198363266799
"17",-1.26926974718707,-6.67198363266799
"18",-1.19096099122626,-6.67236536081771
"19",-1.11265223526545,-6.67234474806846
"20",-1.03434347930465,-6.67182904510869
"21",-0.956034723343838,-6.67157092211028
"22",-0.87772596738303,-6.67081813218745
"23",-0.799417211422222,-6.67081813218745
"24",-0.721108455461414,-6.6686631205779
"25",-0.642799699500606,-6.6686631205779
"26",-0.564490943539798,-6.66703778925888
"27",-0.48618218757899,-6.66533310007979
"28",-0.407873431618182,-6.66533310007979
"29",-0.329564675657374,-6.66533310007979
"30",-0.251255919696566,-6.66533310007979
"31",-0.172947163735758,-6.66500302785762
"32",-0.0946384077749496,-6.66500302785762
"33",-0.0163296518141416,-6.66473127630794
"34",0.0619791041466664,-6.66473127630794
"35",0.140287860107474,-6.66473127630794
"36",0.218596616068283,-6.66463254178567
"37",0.296905372029091,-6.66424089365282
"38",0.375214127989899,-6.66424089365282
"39",0.453522883950707,-6.66411155420084
"40",0.531831639911515,-6.66411155420084
"41",0.610140395872323,-6.66411155420084
"42",0.688449151833131,-6.6625210162377
"43",0.766757907793939,-6.66242912421972
"44",0.845066663754747,-6.66242912421972
"45",0.923375419715555,-6.66242912421972
"46",1.00168417567636,-6.66225996532518
"47",1.07999293163717,-6.65825937538435
"48",1.15830168759798,-6.65825937538435
"49",1.23661044355879,-6.65825937538435
"50",1.3149191995196,-6.65825937538435
"51",1.3932279554804,-6.65825937538435
"52",1.47153671144121,-6.65825937538435
"53",1.54984546740202,-6.65825937538435
"54",1.62815422336283,-6.65825937538435
"55",1.70646297932364,-6.65825937538435
"56",1.78477173528444,-6.65825937538435
"57",1.86308049124525,-6.65825937538435
"58",1.94138924720606,-6.65825937538435
"59",2.01969800316687,-6.65825937538435
"60",2.09800675912768,-6.65825937538435
"61",2.17631551508848,-6.65825937538435
"62",2.25462427104929,-6.65825937538435
"63",2.3329330270101,-6.65825937538435
"64",2.41124178297091,-6.65825937538435
"65",2.48955053893172,-6.65825937538435
"66",2.56785929489253,-6.65825937538435
"67",2.64616805085333,-6.65825937538435
"68",2.72447680681414,-6.65825937538435
"69",2.80278556277495,-6.65825937538435
"70",2.88109431873576,-6.65825937538435
"71",2.95940307469657,-6.65825937538435
"72",3.03771183065737,-6.65825937538435
"73",3.11602058661818,-6.65825937538435
"74",3.19432934257899,-6.65825937538435
"75",3.2726380985398,-6.65825937538435
"76",3.35094685450061,-6.65795053536704
"77",3.42925561046141,-6.65795053536704
"78",3.50756436642222,-6.65795053536704
"79",3.58587312238303,-6.65795053536704
"80",3.66418187834384,-6.65795053536704
"81",3.74249063430465,-6.65795053536704
"82",3.82079939026545,-6.65795053536704
"83",3.89910814622626,-6.65795053536704
"84",3.97741690218707,-6.65795053536704
"85",4.05572565814788,-6.65795053536704
"86",4.13403441410869,-6.65795053536704
"87",4.2123431700695,-6.65795053536704
"88",4.2906519260303,-6.65795053536704
"89",4.36896068199111,-6.65795053536704
"90",4.44726943795192,-6.65795053536704
"91",4.52557819391273,-6.65795053536704
"92",4.60388694987354,-6.65630808657253
"93",4.68219570583434,-6.65630808657253
"94",4.76050446179515,-6.61324410295246
"95",4.83881321775596,-6.61324410295246
"96",4.91712197371677,-6.5474802338298
"97",4.99543072967758,-6.5474802338298
"98",5.07373948563838,-6.5474802338298
"99",5.15204824159919,-6.5474802338298
"100",5.23035699756,-6.5474802338298
