"","centroidX_log","y"
"1",-2.22116320571,-5.7067688092485
"2",-2.14632503481232,-5.7067688092485
"3",-2.07148686391465,-5.7067688092485
"4",-1.99664869301697,-5.7067688092485
"5",-1.92181052211929,-5.7067688092485
"6",-1.84697235122162,-5.7067688092485
"7",-1.77213418032394,-5.7067688092485
"8",-1.69729600942626,-5.7067688092485
"9",-1.62245783852859,-5.7067688092485
"10",-1.54761966763091,-5.7067688092485
"11",-1.47278149673323,-5.7067688092485
"12",-1.39794332583556,-5.7067688092485
"13",-1.32310515493788,-5.7067688092485
"14",-1.2482669840402,-5.7067688092485
"15",-1.17342881314253,-5.7067688092485
"16",-1.09859064224485,-5.7067688092485
"17",-1.02375247134717,-5.7067688092485
"18",-0.948914300449495,-5.7067688092485
"19",-0.874076129551818,-5.7067688092485
"20",-0.799237958654141,-5.7067688092485
"21",-0.724399787756465,-5.7067688092485
"22",-0.649561616858788,-5.7067688092485
"23",-0.574723445961111,-5.7067688092485
"24",-0.499885275063434,-5.7067688092485
"25",-0.425047104165758,-5.7067688092485
"26",-0.350208933268081,-5.7067688092485
"27",-0.275370762370404,-5.7067688092485
"28",-0.200532591472727,-5.7067688092485
"29",-0.125694420575051,-5.7067688092485
"30",-0.0508562496773739,-5.7067688092485
"31",0.0239819212203027,-5.7067688092485
"32",0.0988200921179798,-5.7067688092485
"33",0.173658263015656,-5.7067688092485
"34",0.248496433913333,-5.7067688092485
"35",0.32333460481101,-5.7067688092485
"36",0.398172775708687,-5.7067688092485
"37",0.473010946606363,-5.7067688092485
"38",0.54784911750404,-5.7067688092485
"39",0.622687288401717,-5.7067688092485
"40",0.697525459299394,-5.7067688092485
"41",0.77236363019707,-5.71911078004973
"42",0.847201801094748,-5.72653933180132
"43",0.922039971992424,-5.72653933180132
"44",0.996878142890101,-5.72653933180132
"45",1.07171631378778,-5.72653933180132
"46",1.14655448468545,-5.72653933180132
"47",1.22139265558313,-5.72653933180132
"48",1.29623082648081,-5.72653933180132
"49",1.37106899737848,-5.72653933180132
"50",1.44590716827616,-5.72653933180132
"51",1.52074533917384,-5.72653933180132
"52",1.59558351007151,-5.72653933180132
"53",1.67042168096919,-5.72653933180132
"54",1.74525985186687,-5.72653933180132
"55",1.82009802276455,-5.72653933180132
"56",1.89493619366222,-5.72653933180132
"57",1.9697743645599,-5.72653933180132
"58",2.04461253545758,-5.72653933180132
"59",2.11945070635525,-5.72653933180132
"60",2.19428887725293,-5.72698999270259
"61",2.26912704815061,-5.72698999270259
"62",2.34396521904828,-5.72771160181755
"63",2.41880338994596,-5.72815908650502
"64",2.49364156084364,-5.72815908650502
"65",2.56847973174131,-5.72815908650502
"66",2.64331790263899,-5.72815908650502
"67",2.71815607353667,-5.72815908650502
"68",2.79299424443434,-5.72837462008426
"69",2.86783241533202,-5.72865000419702
"70",2.9426705862297,-5.7289143689804
"71",3.01750875712737,-5.72904110555454
"72",3.09234692802505,-5.72943492600296
"73",3.16718509892273,-5.73008431807477
"74",3.2420232698204,-5.73101842442224
"75",3.31686144071808,-5.73176686785723
"76",3.39169961161576,-5.73370208089224
"77",3.46653778251343,-5.73391603560863
"78",3.54137595341111,-5.73388515399941
"79",3.61621412430879,-5.73354992329424
"80",3.69105229520646,-5.73383119326416
"81",3.76589046610414,-5.73564668150328
"82",3.84072863700182,-5.73652268444712
"83",3.91556680789949,-5.73705241296114
"84",3.99040497879717,-5.73700820066997
"85",4.06524314969485,-5.73613393403891
"86",4.14008132059252,-5.73781362909931
"87",4.2149194914902,-5.73799962010341
"88",4.28975766238788,-5.73068625312949
"89",4.36459583328555,-5.75152641706729
"90",4.43943400418323,-5.76112845270463
"91",4.51427217508091,-5.75557482611457
"92",4.58911034597859,-5.77290006293163
"93",4.66394851687626,-5.77367054009996
"94",4.73878668777394,-5.77372311099651
"95",4.81362485867162,-5.77372311099651
"96",4.88846302956929,-5.77372311099651
"97",4.96330120046697,-5.77019170520887
"98",5.03813937136465,-5.77019170520887
"99",5.11297754226232,-5.77019170520887
"100",5.18781571316,-5.77019170520887
