"","minlong","y"
"1",-180,-6.37616519944244
"2",-176.491019191919,-6.37616519944244
"3",-172.982038383838,-6.37616519944244
"4",-169.473057575758,-6.37616519944244
"5",-165.964076767677,-6.37616519944244
"6",-162.455095959596,-6.37616519944244
"7",-158.946115151515,-6.37616519944244
"8",-155.437134343434,-6.37616519944244
"9",-151.928153535354,-6.37616519944244
"10",-148.419172727273,-6.37616519944244
"11",-144.910191919192,-6.37616519944244
"12",-141.401211111111,-6.37626799285332
"13",-137.89223030303,-6.37626799285332
"14",-134.383249494949,-6.37626799285332
"15",-130.874268686869,-6.37626799285332
"16",-127.365287878788,-6.37626799285332
"17",-123.856307070707,-6.37673432105967
"18",-120.347326262626,-6.37673432105967
"19",-116.838345454545,-6.37673432105967
"20",-113.329364646465,-6.37673432105967
"21",-109.820383838384,-6.37777810772324
"22",-106.311403030303,-6.37986473996878
"23",-102.802422222222,-6.38075174666751
"24",-99.2934414141414,-6.38296878954602
"25",-95.7844606060606,-6.39035243234816
"26",-92.2754797979798,-6.39039795046607
"27",-88.766498989899,-6.39059178022699
"28",-85.2575181818182,-6.39059178022699
"29",-81.7485373737374,-6.39050834471167
"30",-78.2395565656566,-6.39066045744339
"31",-74.7305757575758,-6.39077955013436
"32",-71.221594949495,-6.39081547643576
"33",-67.7126141414142,-6.39057979313496
"34",-64.2036333333333,-6.38907726000479
"35",-60.6946525252525,-6.39023379863264
"36",-57.1856717171717,-6.39023379863264
"37",-53.6766909090909,-6.39023379863264
"38",-50.1677101010101,-6.39023379863264
"39",-46.6587292929293,-6.39023379863264
"40",-43.1497484848485,-6.39023379863264
"41",-39.6407676767677,-6.39023379863264
"42",-36.1317868686869,-6.39023379863264
"43",-32.6228060606061,-6.39023379863264
"44",-29.1138252525253,-6.39023379863264
"45",-25.6048444444445,-6.39023379863264
"46",-22.0958636363636,-6.39023379863264
"47",-18.5868828282829,-6.39023379863264
"48",-15.077902020202,-6.39023379863264
"49",-11.5689212121212,-6.39023379863264
"50",-8.05994040404042,-6.38994638351919
"51",-4.5509595959596,-6.38994638351919
"52",-1.0419787878788,-6.38964818310495
"53",2.46700202020202,-6.38964818310495
"54",5.97598282828281,-6.38964818310495
"55",9.48496363636363,-6.38964818310495
"56",12.9939444444444,-6.38875331357913
"57",16.5029252525252,-6.38875331357913
"58",20.011906060606,-6.38875331357913
"59",23.5208868686869,-6.38875331357913
"60",27.0298676767677,-6.38875331357913
"61",30.5388484848485,-6.38875331357913
"62",34.0478292929293,-6.38807787852103
"63",37.5568101010101,-6.38636119249261
"64",41.0657909090909,-6.38636119249261
"65",44.5747717171717,-6.38636119249261
"66",48.0837525252525,-6.38546781291886
"67",51.5927333333333,-6.38546781291886
"68",55.1017141414141,-6.38546781291886
"69",58.6106949494949,-6.38499065439781
"70",62.1196757575757,-6.38499065439781
"71",65.6286565656565,-6.38428351312161
"72",69.1376373737374,-6.38338332585749
"73",72.6466181818182,-6.38338332585749
"74",76.155598989899,-6.38338332585749
"75",79.6645797979798,-6.38338332585749
"76",83.1735606060606,-6.38338332585749
"77",86.6825414141414,-6.38338332585749
"78",90.1915222222222,-6.38338332585749
"79",93.700503030303,-6.38338332585749
"80",97.2094838383838,-6.38338332585749
"81",100.718464646465,-6.38338332585749
"82",104.227445454545,-6.38338332585749
"83",107.736426262626,-6.38338332585749
"84",111.245407070707,-6.38338332585749
"85",114.754387878788,-6.38338332585749
"86",118.263368686869,-6.38338332585749
"87",121.772349494949,-6.38338332585749
"88",125.28133030303,-6.38338332585749
"89",128.790311111111,-6.38338332585749
"90",132.299291919192,-6.38338332585749
"91",135.808272727273,-6.38338332585749
"92",139.317253535354,-6.38338332585749
"93",142.826234343434,-6.38338332585749
"94",146.335215151515,-6.38338332585749
"95",149.844195959596,-6.38338332585749
"96",153.353176767677,-6.38338332585749
"97",156.862157575758,-6.38338332585749
"98",160.371138383838,-6.38338332585749
"99",163.880119191919,-6.38338332585749
"100",167.3891,-6.38338332585749
