"","centroidX_log","y"
"1",-1.77661994898,-4.63882307575903
"2",-1.7063092679295,-4.63882307575903
"3",-1.63599858687899,-4.63882307575903
"4",-1.56568790582848,-4.63882307575903
"5",-1.49537722477798,-4.63882307575903
"6",-1.42506654372747,-4.63882307575903
"7",-1.35475586267697,-4.63882307575903
"8",-1.28444518162646,-4.63882307575903
"9",-1.21413450057596,-4.63882307575903
"10",-1.14382381952545,-4.63882307575903
"11",-1.07351313847495,-4.63882307575903
"12",-1.00320245742444,-4.63882307575903
"13",-0.932891776373939,-4.63882307575903
"14",-0.862581095323434,-4.63882307575903
"15",-0.792270414272929,-4.63882307575903
"16",-0.721959733222424,-4.63882307575903
"17",-0.651649052171919,-4.63882307575903
"18",-0.581338371121414,-4.63882307575903
"19",-0.511027690070909,-4.63882307575903
"20",-0.440717009020404,-4.63882307575903
"21",-0.370406327969899,-4.63882307575903
"22",-0.300095646919394,-4.63882307575903
"23",-0.229784965868889,-4.63882307575903
"24",-0.159474284818384,-4.63882307575903
"25",-0.0891636037678787,-4.63882307575903
"26",-0.0188529227173737,-4.63882307575903
"27",0.0514577583331315,-4.63882307575903
"28",0.121768439383636,-4.63882307575903
"29",0.192079120434141,-4.63882307575903
"30",0.262389801484646,-4.63882307575903
"31",0.332700482535152,-4.63882307575903
"32",0.403011163585657,-4.63882307575903
"33",0.473321844636162,-4.63882307575903
"34",0.543632525686667,-4.63882307575903
"35",0.613943206737172,-4.63882307575903
"36",0.684253887787677,-4.63882307575903
"37",0.754564568838182,-4.63882307575903
"38",0.824875249888687,-4.63882307575903
"39",0.895185930939192,-4.63882307575903
"40",0.965496611989697,-4.63882307575903
"41",1.0358072930402,-4.63882307575903
"42",1.10611797409071,-4.63882307575903
"43",1.17642865514121,-4.63882307575903
"44",1.24673933619172,-4.63882307575903
"45",1.31705001724222,-4.63882307575903
"46",1.38736069829273,-4.63882307575903
"47",1.45767137934323,-4.63882307575903
"48",1.52798206039374,-4.63882307575903
"49",1.59829274144424,-4.63882307575903
"50",1.66860342249475,-4.63882307575903
"51",1.73891410354525,-4.63882307575903
"52",1.80922478459576,-4.63882307575903
"53",1.87953546564626,-4.63992167276931
"54",1.94984614669677,-4.64335911271478
"55",2.02015682774727,-4.64423656827283
"56",2.09046750879778,-4.6445638186961
"57",2.16077818984828,-4.6445638186961
"58",2.23108887089879,-4.6445638186961
"59",2.30139955194929,-4.6445638186961
"60",2.3717102329998,-4.6445638186961
"61",2.4420209140503,-4.64484667048761
"62",2.51233159510081,-4.64641120670796
"63",2.58264227615131,-4.64710342903796
"64",2.65295295720182,-4.64710342903796
"65",2.72326363825232,-4.64721020646013
"66",2.79357431930283,-4.64906238419712
"67",2.86388500035333,-4.64920726954523
"68",2.93419568140384,-4.64941286886764
"69",3.00450636245434,-4.64963849296672
"70",3.07481704350485,-4.64941986116479
"71",3.14512772455535,-4.64874726085892
"72",3.21543840560586,-4.65213975789351
"73",3.28574908665636,-4.65375610564395
"74",3.35605976770687,-4.65501769187354
"75",3.42637044875737,-4.65764347354708
"76",3.49668112980788,-4.65894908840976
"77",3.56699181085838,-4.66097914605778
"78",3.63730249190889,-4.66068255587339
"79",3.70761317295939,-4.66160186920116
"80",3.7779238540099,-4.66345125999325
"81",3.84823453506041,-4.66375310911867
"82",3.91854521611091,-4.66287781335808
"83",3.98885589716141,-4.66276499724309
"84",4.05916657821192,-4.66350191398145
"85",4.12947725926242,-4.66346854030351
"86",4.19978794031293,-4.66400214201015
"87",4.27009862136343,-4.6668597152428
"88",4.34040930241394,-4.6717205377495
"89",4.41071998346444,-4.66968574012173
"90",4.48103066451495,-4.67467595259965
"91",4.55134134556545,-4.67929139811986
"92",4.62165202661596,-4.68528371707121
"93",4.69196270766647,-4.68541912102756
"94",4.76227338871697,-4.68431384662638
"95",4.83258406976748,-4.68410581144234
"96",4.90289475081798,-4.6840036116684
"97",4.97320543186849,-4.67919362671155
"98",5.04351611291899,-4.67919362671155
"99",5.1138267939695,-4.67919362671155
"100",5.18413747502,-4.67919362671155
