"","BodyMass_ln","y"
"1",-6.90775527898,-5.07507101890928
"2",-6.68750208335394,-5.07507101890928
"3",-6.46724888772788,-5.07507101890928
"4",-6.24699569210182,-5.07507101890928
"5",-6.02674249647576,-5.07507101890928
"6",-5.8064893008497,-5.07507101890928
"7",-5.58623610522364,-5.07507101890928
"8",-5.36598290959758,-5.07507101890928
"9",-5.14572971397152,-5.07507101890928
"10",-4.92547651834545,-5.07507101890928
"11",-4.70522332271939,-5.07507101890928
"12",-4.48497012709333,-5.07507101890928
"13",-4.26471693146727,-5.07507101890928
"14",-4.04446373584121,-5.07507101890928
"15",-3.82421054021515,-5.07507101890928
"16",-3.60395734458909,-5.07507101890928
"17",-3.38370414896303,-5.07507101890928
"18",-3.16345095333697,-5.07507101890928
"19",-2.94319775771091,-5.07507101890928
"20",-2.72294456208485,-5.07507101890928
"21",-2.50269136645879,-5.07507101890928
"22",-2.28243817083273,-5.07507101890928
"23",-2.06218497520667,-5.07507101890928
"24",-1.84193177958061,-5.07507101890928
"25",-1.62167858395455,-5.07507101890928
"26",-1.40142538832848,-5.07507101890928
"27",-1.18117219270242,-5.07507101890928
"28",-0.960918997076363,-5.07507101890928
"29",-0.740665801450303,-5.07507101890928
"30",-0.520412605824243,-5.07507101890928
"31",-0.300159410198182,-5.07507101890928
"32",-0.0799062145721212,-5.07507101890928
"33",0.14034698105394,-5.07507101890928
"34",0.36060017668,-5.07507101890928
"35",0.580853372306061,-5.07507101890928
"36",0.801106567932122,-5.07507101890928
"37",1.02135976355818,-5.07507101890928
"38",1.24161295918424,-5.07507101890928
"39",1.4618661548103,-5.07507101890928
"40",1.68211935043636,-5.07507101890928
"41",1.90237254606243,-5.07507101890928
"42",2.12262574168848,-5.07507101890928
"43",2.34287893731454,-5.06959850149158
"44",2.56313213294061,-5.06332030050554
"45",2.78338532856667,-5.06118985241532
"46",3.00363852419273,-5.065305627617
"47",3.22389171981879,-5.069721328627
"48",3.44414491544485,-5.07132648497698
"49",3.66439811107091,-5.06976880452327
"50",3.88465130669697,-5.06831544311376
"51",4.10490450232303,-5.06823281747575
"52",4.32515769794909,-5.06732633625397
"53",4.54541089357515,-5.06735159501115
"54",4.76566408920121,-5.06728920110393
"55",4.98591728482727,-5.06784027363706
"56",5.20617048045333,-5.0665778019043
"57",5.42642367607939,-5.06558778269111
"58",5.64667687170545,-5.06509139576199
"59",5.86693006733151,-5.06475808928496
"60",6.08718326295758,-5.06437536292842
"61",6.30743645858364,-5.06347056444857
"62",6.5276896542097,-5.06362615241881
"63",6.74794284983576,-5.03793858359926
"64",6.96819604546182,-5.03258484466829
"65",7.18844924108788,-5.02138592797469
"66",7.40870243671394,-5.01129811234422
"67",7.62895563234,-4.99381731901443
"68",7.84920882796606,-4.95178186252758
"69",8.06946202359212,-4.87219477475316
"70",8.28971521921818,-4.84142333384566
"71",8.50996841484424,-4.74290945674154
"72",8.7302216104703,-4.75777132946726
"73",8.95047480609636,-4.75927441058743
"74",9.17072800172243,-4.7615624946999
"75",9.39098119734849,-4.7615624946999
"76",9.61123439297455,-4.7615624946999
"77",9.83148758860061,-4.7615624946999
"78",10.0517407842267,-4.7615624946999
"79",10.2719939798527,-4.76073975357019
"80",10.4922471754788,-4.75593793115761
"81",10.7125003711049,-4.65560828064944
"82",10.9327535667309,-4.6369088297402
"83",11.153006762357,-4.6369088297402
"84",11.373259957983,-4.62686775181518
"85",11.5935131536091,-4.62686775181518
"86",11.8137663492352,-4.62686775181518
"87",12.0340195448612,-4.62686775181518
"88",12.2542727404873,-4.62686775181518
"89",12.4745259361133,-4.62686775181518
"90",12.6947791317394,-4.62686775181518
"91",12.9150323273655,-4.62686775181518
"92",13.1352855229915,-4.62686775181518
"93",13.3555387186176,-4.62686775181518
"94",13.5757919142436,-4.62686775181518
"95",13.7960451098697,-4.62686775181518
"96",14.0162983054958,-4.62686775181518
"97",14.2365515011218,-4.62686775181518
"98",14.4568046967479,-4.62686775181518
"99",14.6770578923739,-4.62686775181518
"100",14.897311088,-4.62686775181518
