"","Ticks_mean","y"
"1",0,-6.17266489345618
"2",0.018077708709899,-6.17266529416149
"3",0.036155417419798,-6.17251588905726
"4",0.054233126129697,-6.17251588905726
"5",0.072310834839596,-6.17252067695832
"6",0.090388543549495,-6.17212115164793
"7",0.108466252259394,-6.17186083252251
"8",0.126543960969293,-6.17166288439747
"9",0.144621669679192,-6.17166288439747
"10",0.162699378389091,-6.16851048361588
"11",0.18077708709899,-6.16821513133874
"12",0.198854795808889,-6.16798296834838
"13",0.216932504518788,-6.16798296834838
"14",0.235010213228687,-6.16798296834838
"15",0.253087921938586,-6.16772121796506
"16",0.271165630648485,-6.16603022706851
"17",0.289243339358384,-6.16636929657974
"18",0.307321048068283,-6.16636929657974
"19",0.325398756778182,-6.16636929657974
"20",0.343476465488081,-6.16636929657974
"21",0.36155417419798,-6.16636929657974
"22",0.379631882907879,-6.16637850627331
"23",0.397709591617778,-6.16637850627331
"24",0.415787300327677,-6.16637850627331
"25",0.433865009037576,-6.16637850627331
"26",0.451942717747475,-6.16637850627331
"27",0.470020426457374,-6.16637850627331
"28",0.488098135167273,-6.16637850627331
"29",0.506175843877172,-6.16637850627331
"30",0.524253552587071,-6.16637850627331
"31",0.54233126129697,-6.16637850627331
"32",0.560408970006869,-6.16637850627331
"33",0.578486678716768,-6.16479902622297
"34",0.596564387426667,-6.16219669820604
"35",0.614642096136566,-6.16219669820604
"36",0.632719804846465,-6.16219669820604
"37",0.650797513556364,-6.16219669820604
"38",0.668875222266263,-6.16219669820604
"39",0.686952930976162,-6.16219669820604
"40",0.705030639686061,-6.16219669820604
"41",0.72310834839596,-6.12384641530473
"42",0.741186057105859,-6.13205874243792
"43",0.759263765815758,-6.13948524982585
"44",0.777341474525657,-6.14376659889222
"45",0.795419183235556,-6.14376659889222
"46",0.813496891945455,-6.14376659889222
"47",0.831574600655354,-6.14376659889222
"48",0.849652309365253,-6.14376659889222
"49",0.867730018075152,-6.14376659889222
"50",0.885807726785051,-6.14376659889222
"51",0.90388543549495,-6.14376659889222
"52",0.921963144204849,-6.14376659889222
"53",0.940040852914748,-6.14376659889222
"54",0.958118561624647,-6.14376659889222
"55",0.976196270334546,-6.14376659889222
"56",0.994273979044445,-6.14376659889222
"57",1.01235168775434,-6.14376659889222
"58",1.03042939646424,-6.14376659889222
"59",1.04850710517414,-6.14376659889222
"60",1.06658481388404,-6.14376659889222
"61",1.08466252259394,-6.14376659889222
"62",1.10274023130384,-6.14376659889222
"63",1.12081794001374,-6.14376659889222
"64",1.13889564872364,-6.14376659889222
"65",1.15697335743354,-6.14376659889222
"66",1.17505106614343,-6.14376659889222
"67",1.19312877485333,-6.14376659889222
"68",1.21120648356323,-6.14376659889222
"69",1.22928419227313,-6.14376659889222
"70",1.24736190098303,-6.14376659889222
"71",1.26543960969293,-6.14376659889222
"72",1.28351731840283,-6.14376659889222
"73",1.30159502711273,-6.14376659889222
"74",1.31967273582263,-6.14376659889222
"75",1.33775044453253,-6.14376659889222
"76",1.35582815324242,-6.14376659889222
"77",1.37390586195232,-6.14376659889222
"78",1.39198357066222,-6.14376659889222
"79",1.41006127937212,-6.14376659889222
"80",1.42813898808202,-6.14376659889222
"81",1.44621669679192,-6.14376659889222
"82",1.46429440550182,-6.14376659889222
"83",1.48237211421172,-6.14376659889222
"84",1.50044982292162,-6.14376659889222
"85",1.51852753163152,-6.14376659889222
"86",1.53660524034141,-6.14376659889222
"87",1.55468294905131,-6.14376659889222
"88",1.57276065776121,-6.14376659889222
"89",1.59083836647111,-6.14376659889222
"90",1.60891607518101,-6.14376659889222
"91",1.62699378389091,-6.14376659889222
"92",1.64507149260081,-6.14376659889222
"93",1.66314920131071,-6.14376659889222
"94",1.68122691002061,-6.14376659889222
"95",1.69930461873051,-6.14376659889222
"96",1.7173823274404,-6.14376659889222
"97",1.7354600361503,-6.14376659889222
"98",1.7535377448602,-6.14376659889222
"99",1.7716154535701,-6.14376659889222
"100",1.78969316228,-6.14376659889222
