"","Shape_Area_log","y"
"1",-6.88661578639,-6.52992937031465
"2",-6.7240391577896,-6.52992937031465
"3",-6.56146252918919,-6.52992937031465
"4",-6.39888590058879,-6.52992937031465
"5",-6.23630927198838,-6.52992937031465
"6",-6.07373264338798,-6.52992937031465
"7",-5.91115601478758,-6.52992937031465
"8",-5.74857938618717,-6.52992937031465
"9",-5.58600275758677,-6.52992937031465
"10",-5.42342612898636,-6.52992937031465
"11",-5.26084950038596,-6.52992937031465
"12",-5.09827287178556,-6.52992937031465
"13",-4.93569624318515,-6.52992937031465
"14",-4.77311961458475,-6.52992937031465
"15",-4.61054298598434,-6.52992937031465
"16",-4.44796635738394,-6.52992937031465
"17",-4.28538972878354,-6.52992937031465
"18",-4.12281310018313,-6.52992937031465
"19",-3.96023647158273,-6.52992937031465
"20",-3.79765984298232,-6.52992937031465
"21",-3.63508321438192,-6.64842889661813
"22",-3.47250658578152,-6.65967177577381
"23",-3.30992995718111,-6.66845365640074
"24",-3.14735332858071,-6.67225899314669
"25",-2.9847766999803,-6.67634763231862
"26",-2.8222000713799,-6.67634763231862
"27",-2.6596234427795,-6.67847036743784
"28",-2.49704681417909,-6.67847036743784
"29",-2.33447018557869,-6.67847036743784
"30",-2.17189355697828,-6.67847036743784
"31",-2.00931692837788,-6.67847036743784
"32",-1.84674029977748,-6.67847036743784
"33",-1.68416367117707,-6.67847036743784
"34",-1.52158704257667,-6.67847036743784
"35",-1.35901041397626,-6.67847036743784
"36",-1.19643378537586,-6.67847036743784
"37",-1.03385715677546,-6.67847036743784
"38",-0.871280528175051,-6.67847036743784
"39",-0.708703899574647,-6.67847036743784
"40",-0.546127270974243,-6.67847036743784
"41",-0.383550642373839,-6.67847036743784
"42",-0.220974013773435,-6.67847036743784
"43",-0.0583973851730306,-6.67847036743784
"44",0.104179243427374,-6.67847036743784
"45",0.266755872027777,-6.67847036743784
"46",0.429332500628181,-6.67836349329801
"47",0.591909129228585,-6.67836349329801
"48",0.75448575782899,-6.67836349329801
"49",0.917062386429394,-6.67836349329801
"50",1.0796390150298,-6.67836349329801
"51",1.2422156436302,-6.67836349329801
"52",1.40479227223061,-6.67836349329801
"53",1.56736890083101,-6.67850186617327
"54",1.72994552943141,-6.67858690505956
"55",1.89252215803182,-6.67854132951402
"56",2.05509878663222,-6.67854132951402
"57",2.21767541523263,-6.6782759459968
"58",2.38025204383303,-6.67748785157886
"59",2.54282867243343,-6.67468968568782
"60",2.70540530103384,-6.67464156768681
"61",2.86798192963424,-6.67471190784272
"62",3.03055855823465,-6.67480369812667
"63",3.19313518683505,-6.67458666491288
"64",3.35571181543545,-6.6732703015756
"65",3.51828844403586,-6.6732703015756
"66",3.68086507263626,-6.6732703015756
"67",3.84344170123667,-6.67319684856601
"68",4.00601832983707,-6.67330129669112
"69",4.16859495843747,-6.67316762610122
"70",4.33117158703788,-6.67311881895676
"71",4.49374821563828,-6.67215612911756
"72",4.65632484423869,-6.67146827337893
"73",4.81890147283909,-6.67146827337893
"74",4.9814781014395,-6.67028579486119
"75",5.1440547300399,-6.66928961482332
"76",5.3066313586403,-6.66863231355511
"77",5.46920798724071,-6.66863231355511
"78",5.63178461584111,-6.66795277897394
"79",5.79436124444151,-6.66795277897394
"80",5.95693787304192,-6.66691584425187
"81",6.11951450164232,-6.65104766361316
"82",6.28209113024273,-6.64585377648589
"83",6.44466775884313,-6.64525024817188
"84",6.60724438744353,-6.64413776862505
"85",6.76982101604394,-6.64413776862505
"86",6.93239764464434,-6.64413776862505
"87",7.09497427324475,-6.64413776862505
"88",7.25755090184515,-6.64413776862505
"89",7.42012753044555,-6.64413776862505
"90",7.58270415904596,-6.64413776862505
"91",7.74528078764636,-6.44619761999625
"92",7.90785741624677,-6.13601708632035
"93",8.07043404484717,-5.67722515412557
"94",8.23301067344757,-5.67984186990094
"95",8.39558730204798,-5.62924196760125
"96",8.55816393064838,-5.56051063289181
"97",8.72074055924879,-5.56051063289181
"98",8.88331718784919,-5.56051063289181
"99",9.0458938164496,-5.56051063289181
"100",9.20847044505,-5.56051063289181
