"","Body_Temperature","y"
"1",305.635714286,-4.94997740167458
"2",305.721717172,-4.94997740167458
"3",305.807720058,-4.94997740167458
"4",305.893722944,-4.94997740167458
"5",305.97972583,-4.94997740167458
"6",306.065728716,-4.94997740167458
"7",306.151731602,-4.94997740167458
"8",306.237734488,-4.94997740167458
"9",306.323737374,-4.94997740167458
"10",306.40974026,-4.94997740167458
"11",306.495743146,-4.94997740167458
"12",306.581746032,-4.94997740167458
"13",306.667748918,-4.94997740167458
"14",306.753751804,-4.94997740167458
"15",306.83975469,-4.94997740167458
"16",306.925757576,-4.94997740167458
"17",307.011760462,-4.94997740167458
"18",307.097763348,-4.94997740167458
"19",307.183766234,-4.94997740167458
"20",307.26976912,-4.94997740167458
"21",307.355772006,-4.94997740167458
"22",307.441774892,-4.94997740167458
"23",307.527777778,-4.94997740167458
"24",307.613780664,-4.94997740167458
"25",307.69978355,-4.94997740167458
"26",307.785786436,-4.94997740167458
"27",307.871789322,-4.94997740167458
"28",307.957792208,-4.94997740167458
"29",308.043795094,-4.94997740167458
"30",308.12979798,-4.94997740167458
"31",308.215800866,-4.94997740167458
"32",308.301803752,-4.94997740167458
"33",308.387806638,-4.94997740167458
"34",308.473809524,-4.94997740167458
"35",308.55981241,-4.94997740167458
"36",308.645815296,-4.94997740167458
"37",308.731818182,-4.94997740167458
"38",308.817821068,-4.94997740167458
"39",308.903823954,-4.94997740167458
"40",308.98982684,-4.95087888979422
"41",309.075829726,-4.95087888979422
"42",309.161832612,-4.95087888979422
"43",309.247835498,-4.95087888979422
"44",309.333838384,-4.95087888979422
"45",309.41984127,-4.95087888979422
"46",309.505844156,-4.95087888979422
"47",309.591847042,-4.95087888979422
"48",309.677849928,-4.95087888979422
"49",309.763852814,-4.95087888979422
"50",309.8498557,-4.95087888979422
"51",309.935858586,-4.95087888979422
"52",310.021861472,-4.95087888979422
"53",310.107864358,-4.95087888979422
"54",310.193867244,-4.95087888979422
"55",310.27987013,-4.95087888979422
"56",310.365873016,-4.9508543511717
"57",310.451875902,-4.9508543511717
"58",310.537878788,-4.9508543511717
"59",310.623881674,-4.9508543511717
"60",310.70988456,-4.9508543511717
"61",310.795887446,-4.9508543511717
"62",310.881890332,-4.9508543511717
"63",310.967893218,-4.9508543511717
"64",311.053896104,-4.95081505056026
"65",311.13989899,-4.95081505056026
"66",311.225901876,-4.95080363980701
"67",311.311904762,-4.95071682344536
"68",311.397907648,-4.94746849196555
"69",311.483910534,-4.94090961789887
"70",311.56991342,-4.94090961789887
"71",311.655916306,-4.94019129321015
"72",311.741919192,-4.94002679928907
"73",311.827922078,-4.94002679928907
"74",311.913924964,-4.94002679928907
"75",311.99992785,-4.94002679928907
"76",312.085930736,-4.94002679928907
"77",312.171933622,-4.94002679928907
"78",312.257936508,-4.94002679928907
"79",312.343939394,-4.94002679928907
"80",312.42994228,-4.93986816292607
"81",312.515945166,-4.93986816292607
"82",312.601948052,-4.93986816292607
"83",312.687950938,-4.93986816292607
"84",312.773953824,-4.93982765650554
"85",312.85995671,-4.93708050660432
"86",312.945959596,-4.93708050660432
"87",313.031962482,-4.93706055495284
"88",313.117965368,-4.93308137149595
"89",313.203968254,-4.92776117190083
"90",313.28997114,-4.92776117190083
"91",313.375974026,-4.92776117190083
"92",313.461976912,-4.92776117190083
"93",313.547979798,-4.92776117190083
"94",313.633982684,-4.92776117190083
"95",313.71998557,-4.90971337751939
"96",313.805988456,-4.90971337751939
"97",313.891991342,-4.90971337751939
"98",313.977994228,-4.90971337751939
"99",314.063997114,-4.90971337751939
"100",314.15,-4.90971337751939
