"","PARIDAE","y"
"1",0,-5.75744249341191
"2",0.0101010101010101,-5.75744249341191
"3",0.0202020202020202,-5.75744249341191
"4",0.0303030303030303,-5.75744249341191
"5",0.0404040404040404,-5.75744249341191
"6",0.0505050505050505,-5.75744249341191
"7",0.0606060606060606,-5.75744249341191
"8",0.0707070707070707,-5.75744249341191
"9",0.0808080808080808,-5.75744249341191
"10",0.0909090909090909,-5.75744249341191
"11",0.101010101010101,-5.75744249341191
"12",0.111111111111111,-5.75744249341191
"13",0.121212121212121,-5.75744249341191
"14",0.131313131313131,-5.75744249341191
"15",0.141414141414141,-5.75744249341191
"16",0.151515151515152,-5.75744249341191
"17",0.161616161616162,-5.75744249341191
"18",0.171717171717172,-5.75744249341191
"19",0.181818181818182,-5.75744249341191
"20",0.191919191919192,-5.75744249341191
"21",0.202020202020202,-5.75744249341191
"22",0.212121212121212,-5.75744249341191
"23",0.222222222222222,-5.75744249341191
"24",0.232323232323232,-5.75744249341191
"25",0.242424242424242,-5.75744249341191
"26",0.252525252525253,-5.75744249341191
"27",0.262626262626263,-5.75744249341191
"28",0.272727272727273,-5.75744249341191
"29",0.282828282828283,-5.75744249341191
"30",0.292929292929293,-5.75744249341191
"31",0.303030303030303,-5.75744249341191
"32",0.313131313131313,-5.75744249341191
"33",0.323232323232323,-5.75744249341191
"34",0.333333333333333,-5.75744249341191
"35",0.343434343434343,-5.75744249341191
"36",0.353535353535354,-5.75744249341191
"37",0.363636363636364,-5.75744249341191
"38",0.373737373737374,-5.75744249341191
"39",0.383838383838384,-5.75744249341191
"40",0.393939393939394,-5.75744249341191
"41",0.404040404040404,-5.75744249341191
"42",0.414141414141414,-5.75744249341191
"43",0.424242424242424,-5.75744249341191
"44",0.434343434343434,-5.75744249341191
"45",0.444444444444444,-5.75744249341191
"46",0.454545454545455,-5.75744249341191
"47",0.464646464646465,-5.75744249341191
"48",0.474747474747475,-5.75744249341191
"49",0.484848484848485,-5.75744249341191
"50",0.494949494949495,-5.75744249341191
"51",0.505050505050505,-4.94168948727553
"52",0.515151515151515,-4.94168948727553
"53",0.525252525252525,-4.94168948727553
"54",0.535353535353535,-4.94168948727553
"55",0.545454545454546,-4.94168948727553
"56",0.555555555555556,-4.94168948727553
"57",0.565656565656566,-4.94168948727553
"58",0.575757575757576,-4.94168948727553
"59",0.585858585858586,-4.94168948727553
"60",0.595959595959596,-4.94168948727553
"61",0.606060606060606,-4.94168948727553
"62",0.616161616161616,-4.94168948727553
"63",0.626262626262626,-4.94168948727553
"64",0.636363636363636,-4.94168948727553
"65",0.646464646464647,-4.94168948727553
"66",0.656565656565657,-4.94168948727553
"67",0.666666666666667,-4.94168948727553
"68",0.676767676767677,-4.94168948727553
"69",0.686868686868687,-4.94168948727553
"70",0.696969696969697,-4.94168948727553
"71",0.707070707070707,-4.94168948727553
"72",0.717171717171717,-4.94168948727553
"73",0.727272727272727,-4.94168948727553
"74",0.737373737373737,-4.94168948727553
"75",0.747474747474748,-4.94168948727553
"76",0.757575757575758,-4.94168948727553
"77",0.767676767676768,-4.94168948727553
"78",0.777777777777778,-4.94168948727553
"79",0.787878787878788,-4.94168948727553
"80",0.797979797979798,-4.94168948727553
"81",0.808080808080808,-4.94168948727553
"82",0.818181818181818,-4.94168948727553
"83",0.828282828282828,-4.94168948727553
"84",0.838383838383838,-4.94168948727553
"85",0.848484848484849,-4.94168948727553
"86",0.858585858585859,-4.94168948727553
"87",0.868686868686869,-4.94168948727553
"88",0.878787878787879,-4.94168948727553
"89",0.888888888888889,-4.94168948727553
"90",0.898989898989899,-4.94168948727553
"91",0.909090909090909,-4.94168948727553
"92",0.919191919191919,-4.94168948727553
"93",0.929292929292929,-4.94168948727553
"94",0.939393939393939,-4.94168948727553
"95",0.94949494949495,-4.94168948727553
"96",0.95959595959596,-4.94168948727553
"97",0.96969696969697,-4.94168948727553
"98",0.97979797979798,-4.94168948727553
"99",0.98989898989899,-4.94168948727553
"100",1,-4.94168948727553
