"","centroidX_log","y"
"1",-2.22116320571,-4.91032197293247
"2",-2.14632503481232,-4.91032197293247
"3",-2.07148686391465,-4.91032197293247
"4",-1.99664869301697,-4.91032197293247
"5",-1.92181052211929,-4.91032197293247
"6",-1.84697235122162,-4.91032197293247
"7",-1.77213418032394,-4.91032197293247
"8",-1.69729600942626,-4.91032197293247
"9",-1.62245783852859,-4.91032197293247
"10",-1.54761966763091,-4.91032197293247
"11",-1.47278149673323,-4.91032197293247
"12",-1.39794332583556,-4.91032197293247
"13",-1.32310515493788,-4.91032197293247
"14",-1.2482669840402,-4.91032197293247
"15",-1.17342881314253,-4.91032197293247
"16",-1.09859064224485,-4.91032197293247
"17",-1.02375247134717,-4.91032197293247
"18",-0.948914300449495,-4.91032197293247
"19",-0.874076129551818,-4.91032197293247
"20",-0.799237958654141,-4.91032197293247
"21",-0.724399787756465,-4.91032197293247
"22",-0.649561616858788,-4.91032197293247
"23",-0.574723445961111,-4.91032197293247
"24",-0.499885275063434,-4.91032197293247
"25",-0.425047104165758,-4.91032197293247
"26",-0.350208933268081,-4.91032197293247
"27",-0.275370762370404,-4.91032197293247
"28",-0.200532591472727,-4.91032197293247
"29",-0.125694420575051,-4.91032197293247
"30",-0.0508562496773739,-4.91032197293247
"31",0.0239819212203027,-4.91032197293247
"32",0.0988200921179798,-4.91032197293247
"33",0.173658263015656,-4.91032197293247
"34",0.248496433913333,-4.91032197293247
"35",0.32333460481101,-4.91032197293247
"36",0.398172775708687,-4.91032197293247
"37",0.473010946606363,-4.91032197293247
"38",0.54784911750404,-4.91032197293247
"39",0.622687288401717,-4.91032197293247
"40",0.697525459299394,-4.91032197293247
"41",0.77236363019707,-4.91032197293247
"42",0.847201801094748,-4.91032197293247
"43",0.922039971992424,-4.91032197293247
"44",0.996878142890101,-4.91032197293247
"45",1.07171631378778,-4.91032197293247
"46",1.14655448468545,-4.91032197293247
"47",1.22139265558313,-4.91032197293247
"48",1.29623082648081,-4.91032197293247
"49",1.37106899737848,-4.91032197293247
"50",1.44590716827616,-4.91032197293247
"51",1.52074533917384,-4.91032197293247
"52",1.59558351007151,-4.91032197293247
"53",1.67042168096919,-4.91032197293247
"54",1.74525985186687,-4.91032197293247
"55",1.82009802276455,-4.91032197293247
"56",1.89493619366222,-4.91078641055182
"57",1.9697743645599,-4.91078641055182
"58",2.04461253545758,-4.9110616075119
"59",2.11945070635525,-4.91143453362152
"60",2.19428887725293,-4.91143453362152
"61",2.26912704815061,-4.91143453362152
"62",2.34396521904828,-4.91206875517688
"63",2.41880338994596,-4.91440563328026
"64",2.49364156084364,-4.91440563328026
"65",2.56847973174131,-4.91440563328026
"66",2.64331790263899,-4.91440563328026
"67",2.71815607353667,-4.91447084350338
"68",2.79299424443434,-4.91567517603094
"69",2.86783241533202,-4.91601146183979
"70",2.9426705862297,-4.91605187881028
"71",3.01750875712737,-4.91625663056728
"72",3.09234692802505,-4.91628814614992
"73",3.16718509892273,-4.9163218939939
"74",3.2420232698204,-4.91770312821246
"75",3.31686144071808,-4.9174875158513
"76",3.39169961161576,-4.91717833657813
"77",3.46653778251343,-4.91768879353398
"78",3.54137595341111,-4.91799975483905
"79",3.61621412430879,-4.91812218545427
"80",3.69105229520646,-4.91825787196414
"81",3.76589046610414,-4.91902019814232
"82",3.84072863700182,-4.91919740756981
"83",3.91556680789949,-4.91926458435097
"84",3.99040497879717,-4.91898969264516
"85",4.06524314969485,-4.91771175787771
"86",4.14008132059252,-4.91871929704203
"87",4.2149194914902,-4.91860224909925
"88",4.28975766238788,-4.91857710524522
"89",4.36459583328555,-4.91931818760054
"90",4.43943400418323,-4.91958657409358
"91",4.51427217508091,-4.91855990459253
"92",4.58911034597859,-4.92308275325139
"93",4.66394851687626,-4.92708545027641
"94",4.73878668777394,-4.92718771339127
"95",4.81362485867162,-4.92737774209455
"96",4.88846302956929,-4.92737774209455
"97",4.96330120046697,-4.92737774209455
"98",5.03813937136465,-4.92737774209455
"99",5.11297754226232,-4.92737774209455
"100",5.18781571316,-4.92737774209455
