"","Ticks_mean","y"
"1",0,-5.07303730061153
"2",0.0193500377419192,-5.07938787271733
"3",0.0387000754838384,-5.07817061999019
"4",0.0580501132257576,-5.065710020672
"5",0.0774001509676768,-5.06066723973148
"6",0.096750188709596,-5.04927432869806
"7",0.116100226451515,-5.04894900976834
"8",0.135450264193434,-5.04865612055502
"9",0.154800301935354,-5.04702197599631
"10",0.174150339677273,-5.04520731889856
"11",0.193500377419192,-5.03268683200919
"12",0.212850415161111,-5.02724944366033
"13",0.23220045290303,-5.02839563370055
"14",0.251550490644949,-5.0284911793409
"15",0.270900528386869,-5.02859948876279
"16",0.290250566128788,-5.02733324513612
"17",0.309600603870707,-5.02708664189106
"18",0.328950641612626,-5.02675492010834
"19",0.348300679354545,-5.02657597611299
"20",0.367650717096465,-5.02636327800042
"21",0.387000754838384,-5.02636327800042
"22",0.406350792580303,-5.02636327800042
"23",0.425700830322222,-5.02636327800042
"24",0.445050868064141,-5.02606817725582
"25",0.464400905806061,-5.02558475566668
"26",0.48375094354798,-5.02398363322008
"27",0.503100981289899,-5.02315134608712
"28",0.522451019031818,-5.02315134608712
"29",0.541801056773737,-5.02239009514337
"30",0.561151094515656,-5.02196305575915
"31",0.580501132257576,-5.02155768702475
"32",0.599851169999495,-5.02155768702475
"33",0.619201207741414,-5.02155768702475
"34",0.638551245483333,-5.02155768702475
"35",0.657901283225252,-5.02155768702475
"36",0.677251320967172,-5.02155768702475
"37",0.696601358709091,-5.02155768702475
"38",0.71595139645101,-5.02155768702475
"39",0.735301434192929,-5.02155768702475
"40",0.754651471934848,-5.02155768702475
"41",0.774001509676768,-5.02155768702475
"42",0.793351547418687,-5.02155768702475
"43",0.812701585160606,-5.02155768702475
"44",0.832051622902525,-5.02155768702475
"45",0.851401660644444,-5.02155768702475
"46",0.870751698386364,-5.02155768702475
"47",0.890101736128283,-5.02155768702475
"48",0.909451773870202,-5.02155768702475
"49",0.928801811612121,-5.02155768702475
"50",0.94815184935404,-5.02155768702475
"51",0.96750188709596,-5.02155768702475
"52",0.986851924837879,-5.02155768702475
"53",1.0062019625798,-5.02155768702475
"54",1.02555200032172,-5.02155768702475
"55",1.04490203806364,-5.02155768702475
"56",1.06425207580556,-5.02155768702475
"57",1.08360211354747,-5.02155768702475
"58",1.10295215128939,-5.02155768702475
"59",1.12230218903131,-5.02155768702475
"60",1.14165222677323,-5.02155768702475
"61",1.16100226451515,-5.02155768702475
"62",1.18035230225707,-5.02155768702475
"63",1.19970233999899,-5.02155768702475
"64",1.21905237774091,-5.02155768702475
"65",1.23840241548283,-5.02155768702475
"66",1.25775245322475,-5.02155768702475
"67",1.27710249096667,-5.02155768702475
"68",1.29645252870859,-5.02155768702475
"69",1.3158025664505,-5.02155768702475
"70",1.33515260419242,-5.02155768702475
"71",1.35450264193434,-5.02155768702475
"72",1.37385267967626,-5.02155768702475
"73",1.39320271741818,-5.02155768702475
"74",1.4125527551601,-5.02155768702475
"75",1.43190279290202,-5.02155768702475
"76",1.45125283064394,-5.02155768702475
"77",1.47060286838586,-5.02155768702475
"78",1.48995290612778,-5.02155768702475
"79",1.5093029438697,-5.02155768702475
"80",1.52865298161162,-5.02155768702475
"81",1.54800301935354,-5.02155768702475
"82",1.56735305709545,-5.02155768702475
"83",1.58670309483737,-5.02155768702475
"84",1.60605313257929,-5.02155768702475
"85",1.62540317032121,-5.02155768702475
"86",1.64475320806313,-5.02155768702475
"87",1.66410324580505,-5.02155768702475
"88",1.68345328354697,-5.02155768702475
"89",1.70280332128889,-5.02155768702475
"90",1.72215335903081,-5.02155768702475
"91",1.74150339677273,-5.02155768702475
"92",1.76085343451465,-5.02155768702475
"93",1.78020347225657,-5.02155768702475
"94",1.79955350999848,-5.02155768702475
"95",1.8189035477404,-5.02155768702475
"96",1.83825358548232,-5.02155768702475
"97",1.85760362322424,-5.02155768702475
"98",1.87695366096616,-5.02155768702475
"99",1.89630369870808,-5.02155768702475
"100",1.91565373645,-5.02155768702475
