"","minlong","y"
"1",-180,-6.85846555088236
"2",-176.384233571061,-6.86073386116671
"3",-172.768467142121,-6.86060595601157
"4",-169.152700713182,-6.86195298546991
"5",-165.536934284242,-6.86194379806551
"6",-161.921167855303,-6.86180956361587
"7",-158.305401426364,-6.86140639503176
"8",-154.689634997424,-6.86140639503176
"9",-151.073868568485,-6.8613567088438
"10",-147.458102139545,-6.8613567088438
"11",-143.842335710606,-6.8613567088438
"12",-140.226569281667,-6.8613567088438
"13",-136.610802852727,-6.8613567088438
"14",-132.995036423788,-6.8613567088438
"15",-129.379269994848,-6.8613567088438
"16",-125.763503565909,-6.86134313254966
"17",-122.14773713697,-6.86134313254966
"18",-118.53197070803,-6.86134313254966
"19",-114.916204279091,-6.86134313254966
"20",-111.300437850152,-6.86130201607657
"21",-107.684671421212,-6.86125600178403
"22",-104.068904992273,-6.86125600178403
"23",-100.453138563333,-6.86125600178403
"24",-96.8373721343939,-6.86125600178403
"25",-93.2216057054546,-6.86119595680383
"26",-89.6058392765152,-6.86100374974525
"27",-85.9900728475758,-6.86100374974525
"28",-82.3743064186364,-6.86100374974525
"29",-78.758539989697,-6.86100374974525
"30",-75.1427735607576,-6.86079894454618
"31",-71.5270071318182,-6.86079894454618
"32",-67.9112407028788,-6.86078732508505
"33",-64.2954742739394,-6.86075235958711
"34",-60.679707845,-6.86075235958711
"35",-57.0639414160606,-6.8608295331539
"36",-53.4481749871212,-6.86077489915259
"37",-49.8324085581818,-6.86079463838862
"38",-46.2166421292424,-6.86079463838862
"39",-42.600875700303,-6.86079463838862
"40",-38.9851092713636,-6.86043926689573
"41",-35.3693428424242,-6.86043926689573
"42",-31.7535764134848,-6.86043926689573
"43",-28.1378099845454,-6.85961499434169
"44",-24.522043555606,-6.85804341662315
"45",-20.9062771266667,-6.85808463244233
"46",-17.2905106977273,-6.85340332252819
"47",-13.6747442687879,-6.8483732603115
"48",-10.0589778398485,-6.84306406538473
"49",-6.4432114109091,-6.84316554679503
"50",-2.82744498196971,-6.84342785857639
"51",0.78832144696969,-6.84337225946694
"52",4.40408787590908,-6.8433635188761
"53",8.01985430484848,-6.84373206034726
"54",11.6356207337879,-6.84530656403433
"55",15.2513871627273,-6.84533575796749
"56",18.8671535916667,-6.84533575796749
"57",22.4829200206061,-6.84522260149739
"58",26.0986864495455,-6.84522260149739
"59",29.7144528784848,-6.84522260149739
"60",33.3302193074242,-6.8450017030355
"61",36.9459857363636,-6.8450017030355
"62",40.561752165303,-6.8450017030355
"63",44.1775185942424,-6.8450017030355
"64",47.7932850231818,-6.8450017030355
"65",51.4090514521212,-6.8450017030355
"66",55.0248178810606,-6.84493674778849
"67",58.64058431,-6.84493674778849
"68",62.2563507389394,-6.84493674778849
"69",65.8721171678788,-6.84493674778849
"70",69.4878835968182,-6.84493674778849
"71",73.1036500257576,-6.84493674778849
"72",76.719416454697,-6.84493674778849
"73",80.3351828836364,-6.84493674778849
"74",83.9509493125757,-6.84493674778849
"75",87.5667157415152,-6.84493674778849
"76",91.1824821704545,-6.84493674778849
"77",94.798248599394,-6.84493674778849
"78",98.4140150283333,-6.84493674778849
"79",102.029781457273,-6.84199423747927
"80",105.645547886212,-6.84199423747927
"81",109.261314315152,-6.84199423747927
"82",112.877080744091,-6.84199423747927
"83",116.49284717303,-6.84199423747927
"84",120.10861360197,-6.84199423747927
"85",123.724380030909,-6.84199423747927
"86",127.340146459848,-6.84199423747927
"87",130.955912888788,-6.84199423747927
"88",134.571679317727,-6.84199423747927
"89",138.187445746667,-6.84199423747927
"90",141.803212175606,-6.84199423747927
"91",145.418978604545,-6.84199423747927
"92",149.034745033485,-6.84199423747927
"93",152.650511462424,-6.84199423747927
"94",156.266277891364,-6.84199423747927
"95",159.882044320303,-6.84199423747927
"96",163.497810749242,-6.84199423747927
"97",167.113577178182,-6.84199423747927
"98",170.729343607121,-6.84199423747927
"99",174.345110036061,-6.84199423747927
"100",177.960876465,-6.84199423747927
