"","maxlong_log","y"
"1",-3.74228022641,-6.66145398435654
"2",-3.65202525032071,-6.66145398435654
"3",-3.56177027423141,-6.66145398435654
"4",-3.47151529814212,-6.66145398435654
"5",-3.38126032205283,-6.66145398435654
"6",-3.29100534596354,-6.66145398435654
"7",-3.20075036987424,-6.66145398435654
"8",-3.11049539378495,-6.66145398435654
"9",-3.02024041769566,-6.66145398435654
"10",-2.92998544160636,-6.66145398435654
"11",-2.83973046551707,-6.66145398435654
"12",-2.74947548942778,-6.66145398435654
"13",-2.65922051333848,-6.66145398435654
"14",-2.56896553724919,-6.66145398435654
"15",-2.4787105611599,-6.66145398435654
"16",-2.38845558507061,-6.66145398435654
"17",-2.29820060898131,-6.66145398435654
"18",-2.20794563289202,-6.66145398435654
"19",-2.11769065680273,-6.66145398435654
"20",-2.02743568071343,-6.66145398435654
"21",-1.93718070462414,-6.66145398435654
"22",-1.84692572853485,-6.66145398435654
"23",-1.75667075244556,-6.66145398435654
"24",-1.66641577635626,-6.66145398435654
"25",-1.57616080026697,-6.66145398435654
"26",-1.48590582417768,-6.66145398435654
"27",-1.39565084808838,-6.66145398435654
"28",-1.30539587199909,-6.66145398435654
"29",-1.2151408959098,-6.66145398435654
"30",-1.1248859198205,-6.66145398435654
"31",-1.03463094373121,-6.66145398435654
"32",-0.944375967641919,-6.66145398435654
"33",-0.854120991552626,-6.66145398435654
"34",-0.763866015463333,-6.66145398435654
"35",-0.67361103937404,-6.66145398435654
"36",-0.583356063284747,-6.66145398435654
"37",-0.493101087195454,-6.66145398435654
"38",-0.402846111106161,-6.66145398435654
"39",-0.312591135016868,-6.66145398435654
"40",-0.222336158927575,-6.66145398435654
"41",-0.132081182838282,-6.66145398435654
"42",-0.0418262067489894,-6.66145398435654
"43",0.0484287693403038,-6.66145398435654
"44",0.138683745429597,-6.66145398435654
"45",0.228938721518889,-6.66145398435654
"46",0.319193697608182,-6.66145398435654
"47",0.409448673697476,-6.66145398435654
"48",0.499703649786769,-6.66145398435654
"49",0.589958625876061,-6.66145398435654
"50",0.680213601965354,-6.66145398435654
"51",0.770468578054647,-6.66145398435654
"52",0.860723554143941,-6.66145398435654
"53",0.950978530233233,-6.66145398435654
"54",1.04123350632253,-6.66145398435654
"55",1.13148848241182,-6.66145398435654
"56",1.22174345850111,-6.66145398435654
"57",1.3119984345904,-6.66145398435654
"58",1.4022534106797,-6.66145398435654
"59",1.49250838676899,-6.66145398435654
"60",1.58276336285828,-6.66145398435654
"61",1.67301833894758,-6.66145398435654
"62",1.76327331503687,-6.66145398435654
"63",1.85352829112616,-6.66145398435654
"64",1.94378326721546,-6.66145398435654
"65",2.03403824330475,-6.66145398435654
"66",2.12429321939404,-6.66145398435654
"67",2.21454819548333,-6.66145398435654
"68",2.30480317157263,-6.66145398435654
"69",2.39505814766192,-6.66145398435654
"70",2.48531312375121,-6.66145398435654
"71",2.57556809984051,-6.66145398435654
"72",2.6658230759298,-6.66145398435654
"73",2.75607805201909,-6.66145398435654
"74",2.84633302810839,-6.66145398435654
"75",2.93658800419768,-6.66145398435654
"76",3.02684298028697,-6.66145398435654
"77",3.11709795637626,-6.66145398435654
"78",3.20735293246556,-6.66145398435654
"79",3.29760790855485,-6.66145398435654
"80",3.38786288464414,-6.66145398435654
"81",3.47811786073344,-6.66145398435654
"82",3.56837283682273,-6.66145398435654
"83",3.65862781291202,-6.66145398435654
"84",3.74888278900131,-6.66145398435654
"85",3.83913776509061,-6.66145398435654
"86",3.9293927411799,-6.66161860873414
"87",4.01964771726919,-6.66161860873414
"88",4.10990269335849,-6.66161860873414
"89",4.20015766944778,-6.66161860873414
"90",4.29041264553707,-6.66161860873414
"91",4.38066762162636,-6.66161860873414
"92",4.47092259771566,-6.66161860873414
"93",4.56117757380495,-6.66161860873414
"94",4.65143254989424,-6.66150005909026
"95",4.74168752598354,-6.66097008193027
"96",4.83194250207283,-6.65971268321969
"97",4.92219747816212,-6.65980142191614
"98",5.01245245425142,-6.65902602512265
"99",5.10270743034071,-6.65902602512265
"100",5.19296240643,-6.65838177371897
