"","Metabolic_Rate_ln","y"
"1",-2.52220984256,-6.41078810364587
"2",-2.44516266730343,-6.41078810364587
"3",-2.36811549204687,-6.41078810364587
"4",-2.2910683167903,-6.41078810364587
"5",-2.21402114153374,-6.41102528740426
"6",-2.13697396627717,-6.41102528740426
"7",-2.05992679102061,-6.41102528740426
"8",-1.98287961576404,-6.41102528740426
"9",-1.90583244050747,-6.41144191963976
"10",-1.82878526525091,-6.41144191963976
"11",-1.75173808999434,-6.41167844618802
"12",-1.67469091473778,-6.41167844618802
"13",-1.59764373948121,-6.41167844618802
"14",-1.52059656422465,-6.41167844618802
"15",-1.44354938896808,-6.41167844618802
"16",-1.36650221371152,-6.41167844618802
"17",-1.28945503845495,-6.41232336906729
"18",-1.21240786319838,-6.41232336906729
"19",-1.13536068794182,-6.41204560494437
"20",-1.05831351268525,-6.41204560494437
"21",-0.981266337428687,-6.41192418177373
"22",-0.904219162172121,-6.41192418177373
"23",-0.827171986915555,-6.4110669323302
"24",-0.75012481165899,-6.4110669323302
"25",-0.673077636402424,-6.4105818736933
"26",-0.596030461145858,-6.41022065168537
"27",-0.518983285889293,-6.41022065168537
"28",-0.441936110632727,-6.4100202996867
"29",-0.364888935376162,-6.40873085180104
"30",-0.287841760119596,-6.40873085180104
"31",-0.21079458486303,-6.40851444754745
"32",-0.133747409606464,-6.40851444754745
"33",-0.0567002343498988,-6.40629964846281
"34",0.0203469409066668,-6.40513390821624
"35",0.0973941161632323,-6.40513390821624
"36",0.174441291419798,-6.40321305303241
"37",0.251488466676364,-6.40321305303241
"38",0.32853564193293,-6.40047043190826
"39",0.405582817189495,-6.40024525449829
"40",0.482629992446061,-6.40024525449829
"41",0.559677167702627,-6.3999013910236
"42",0.636724342959192,-6.3999013910236
"43",0.713771518215758,-6.3999013910236
"44",0.790818693472323,-6.3999013910236
"45",0.867865868728889,-6.3999013910236
"46",0.944913043985455,-6.4022408186906
"47",1.02196021924202,-6.4022408186906
"48",1.09900739449859,-6.4022408186906
"49",1.17605456975515,-6.4022408186906
"50",1.25310174501172,-6.4022408186906
"51",1.33014892026828,-6.4022408186906
"52",1.40719609552485,-6.4022408186906
"53",1.48424327078141,-6.4022408186906
"54",1.56129044603798,-6.4022408186906
"55",1.63833762129455,-6.4022408186906
"56",1.71538479655111,-6.4022408186906
"57",1.79243197180768,-6.4022408186906
"58",1.86947914706424,-6.4022408186906
"59",1.94652632232081,-6.40128266191538
"60",2.02357349757737,-6.40128266191538
"61",2.10062067283394,-6.40128266191538
"62",2.17766784809051,-6.40128266191538
"63",2.25471502334707,-6.40128266191538
"64",2.33176219860364,-6.37391862124335
"65",2.4088093738602,-6.37391862124335
"66",2.48585654911677,-5.73433212195548
"67",2.56290372437333,-5.73433212195548
"68",2.6399508996299,-5.73433212195548
"69",2.71699807488646,-4.70803446275906
"70",2.79404525014303,-3.84216825472032
"71",2.8710924253996,-3.84216825472032
"72",2.94813960065616,-3.84216825472032
"73",3.02518677591273,-3.84216825472032
"74",3.10223395116929,-3.84216825472032
"75",3.17928112642586,-3.84216825472032
"76",3.25632830168243,-3.84216825472032
"77",3.33337547693899,-3.84216825472032
"78",3.41042265219556,-3.84216825472032
"79",3.48746982745212,-3.84216825472032
"80",3.56451700270869,-3.84216825472032
"81",3.64156417796525,-3.84216825472032
"82",3.71861135322182,-3.84216825472032
"83",3.79565852847838,-3.84216825472032
"84",3.87270570373495,-3.84216825472032
"85",3.94975287899152,-3.84216825472032
"86",4.02680005424808,-3.84216825472032
"87",4.10384722950465,-3.84216825472032
"88",4.18089440476121,-3.84216825472032
"89",4.25794158001778,-3.84216825472032
"90",4.33498875527434,-3.84216825472032
"91",4.41203593053091,-3.84216825472032
"92",4.48908310578748,-3.84216825472032
"93",4.56613028104404,-3.84216825472032
"94",4.64317745630061,-3.84216825472032
"95",4.72022463155717,-3.84216825472032
"96",4.79727180681374,-3.84216825472032
"97",4.8743189820703,-3.84216825472032
"98",4.95136615732687,-3.84216825472032
"99",5.02841333258344,-3.84216825472032
"100",5.10546050784,-3.84216825472032
