"","Metabolic_Rate_ln","y"
"1",-2.52220984256,-6.87091333191536
"2",-2.44390108659919,-6.87091333191536
"3",-2.36559233063838,-6.87091333191536
"4",-2.28728357467758,-6.87091333191536
"5",-2.20897481871677,-6.87091333191536
"6",-2.13066606275596,-6.87091333191536
"7",-2.05235730679515,-6.87091333191536
"8",-1.97404855083434,-6.87091333191536
"9",-1.89573979487354,-6.87091333191536
"10",-1.81743103891273,-6.87091333191536
"11",-1.73912228295192,-6.87091333191536
"12",-1.66081352699111,-6.87091333191536
"13",-1.5825047710303,-6.87091333191536
"14",-1.5041960150695,-6.87091333191536
"15",-1.42588725910869,-6.87091333191536
"16",-1.34757850314788,-6.87091333191536
"17",-1.26926974718707,-6.87110807851613
"18",-1.19096099122626,-6.87105038784893
"19",-1.11265223526545,-6.8709502290256
"20",-1.03434347930465,-6.87083462077472
"21",-0.956034723343838,-6.86720773107009
"22",-0.87772596738303,-6.86624303787688
"23",-0.799417211422222,-6.86621576813221
"24",-0.721108455461414,-6.86627942491469
"25",-0.642799699500606,-6.86653269498728
"26",-0.564490943539798,-6.86651655685083
"27",-0.48618218757899,-6.86717903831089
"28",-0.407873431618182,-6.86718649008905
"29",-0.329564675657374,-6.86718649008905
"30",-0.251255919696566,-6.86725892435728
"31",-0.172947163735758,-6.86734187764863
"32",-0.0946384077749496,-6.86734187764863
"33",-0.0163296518141416,-6.8675237070935
"34",0.0619791041466664,-6.86789697587969
"35",0.140287860107474,-6.86853851383601
"36",0.218596616068283,-6.87358480032487
"37",0.296905372029091,-6.87362618843923
"38",0.375214127989899,-6.87369364379367
"39",0.453522883950707,-6.87369364379367
"40",0.531831639911515,-6.87382135816526
"41",0.610140395872323,-6.87382135816526
"42",0.688449151833131,-6.8738130767183
"43",0.766757907793939,-6.87386369732453
"44",0.845066663754747,-6.87437924402571
"45",0.923375419715555,-6.87437924402571
"46",1.00168417567636,-6.87437924402571
"47",1.07999293163717,-6.87506662878021
"48",1.15830168759798,-6.87527923245618
"49",1.23661044355879,-6.87527923245618
"50",1.3149191995196,-6.87527923245618
"51",1.3932279554804,-6.87532859456196
"52",1.47153671144121,-6.87532859456196
"53",1.54984546740202,-6.87532859456196
"54",1.62815422336283,-6.87532859456196
"55",1.70646297932364,-6.87532859456196
"56",1.78477173528444,-6.87532859456196
"57",1.86308049124525,-6.87532859456196
"58",1.94138924720606,-6.87532859456196
"59",2.01969800316687,-6.87532859456196
"60",2.09800675912768,-6.87532859456196
"61",2.17631551508848,-6.87532859456196
"62",2.25462427104929,-6.8751777932915
"63",2.3329330270101,-6.8751393822734
"64",2.41124178297091,-6.87492436942313
"65",2.48955053893172,-6.86641375209555
"66",2.56785929489253,-6.86641375209555
"67",2.64616805085333,-6.86641375209555
"68",2.72447680681414,-6.83710266743425
"69",2.80278556277495,-6.8237042084245
"70",2.88109431873576,-6.8237042084245
"71",2.95940307469657,-6.8237042084245
"72",3.03771183065737,-6.8237042084245
"73",3.11602058661818,-6.8237042084245
"74",3.19432934257899,-6.82362766549249
"75",3.2726380985398,-6.82362766549249
"76",3.35094685450061,-6.82362766549249
"77",3.42925561046141,-6.82338436804274
"78",3.50756436642222,-6.82338436804274
"79",3.58587312238303,-6.82338436804274
"80",3.66418187834384,-6.82338436804274
"81",3.74249063430465,-6.82338436804274
"82",3.82079939026545,-6.82338436804274
"83",3.89910814622626,-6.82182954964479
"84",3.97741690218707,-6.82182954964479
"85",4.05572565814788,-6.82182954964479
"86",4.13403441410869,-6.82182954964479
"87",4.2123431700695,-6.82182954964479
"88",4.2906519260303,-6.47713774543079
"89",4.36896068199111,-6.44063454614496
"90",4.44726943795192,-6.44063454614496
"91",4.52557819391273,-6.44063454614496
"92",4.60388694987354,-6.44063454614496
"93",4.68219570583434,-6.44063454614496
"94",4.76050446179515,-6.01840837842503
"95",4.83881321775596,-6.01840837842503
"96",4.91712197371677,-6.01840837842503
"97",4.99543072967758,-6.01840837842503
"98",5.07373948563838,-6.01840837842503
"99",5.15204824159919,-6.01840837842503
"100",5.23035699756,-6.01840837842503
