"","mdiversity_mean","y"
"1",1,-4.92233632844199
"2",3.11890838207071,-4.92233632844199
"3",5.23781676414141,-4.92233632844199
"4",7.35672514621212,-4.92233632844199
"5",9.47563352828283,-4.92233632844199
"6",11.5945419103535,-4.92233632844199
"7",13.7134502924242,-4.92233632844199
"8",15.8323586744949,-4.92233632844199
"9",17.9512670565657,-4.92233632844199
"10",20.0701754386364,-4.92233632844199
"11",22.1890838207071,-4.92243897051541
"12",24.3079922027778,-4.92243897051541
"13",26.4269005848485,-4.92243897051541
"14",28.5458089669192,-4.92243897051541
"15",30.6647173489899,-4.92255548382877
"16",32.7836257310606,-4.92261330988416
"17",34.9025341131313,-4.92276559758731
"18",37.021442495202,-4.92304931754134
"19",39.1403508772727,-4.92171045068537
"20",41.2592592593434,-4.91778652085887
"21",43.3781676414141,-4.91841645550445
"22",45.4970760234848,-4.92061191268304
"23",47.6159844055556,-4.92093527252132
"24",49.7348927876263,-4.92103864292817
"25",51.853801169697,-4.92109831610212
"26",53.9727095517677,-4.92210811831591
"27",56.0916179338384,-4.92248893313103
"28",58.2105263159091,-4.9235602780591
"29",60.3294346979798,-4.92436659894823
"30",62.4483430800505,-4.92447224085501
"31",64.5672514621212,-4.92480536860865
"32",66.6861598441919,-4.92480405089635
"33",68.8050682262626,-4.92474207569561
"34",70.9239766083333,-4.92476549237619
"35",73.042884990404,-4.92472102432008
"36",75.1617933724747,-4.92461998056259
"37",77.2807017545454,-4.92460833040697
"38",79.3996101366162,-4.92401430430423
"39",81.5185185186869,-4.92421677815416
"40",83.6374269007576,-4.92526546658426
"41",85.7563352828283,-4.92508360804188
"42",87.875243664899,-4.9252214005913
"43",89.9941520469697,-4.9252214005913
"44",92.1130604290404,-4.92534527779088
"45",94.2319688111111,-4.92527033480068
"46",96.3508771931818,-4.92529674992326
"47",98.4697855752525,-4.92529674992326
"48",100.588693957323,-4.92512319201048
"49",102.707602339394,-4.92464627841086
"50",104.826510721465,-4.92464627841086
"51",106.945419103535,-4.92464627841086
"52",109.064327485606,-4.92444337309466
"53",111.183235867677,-4.92443517322673
"54",113.302144249747,-4.92443517322673
"55",115.421052631818,-4.92400667643134
"56",117.539961013889,-4.92410843266568
"57",119.65886939596,-4.92436366023259
"58",121.77777777803,-4.92444255259575
"59",123.896686160101,-4.92444255259575
"60",126.015594542172,-4.92444255259575
"61",128.134502924242,-4.92448556743047
"62",130.253411306313,-4.92443523104717
"63",132.372319688384,-4.92443523104717
"64",134.491228070455,-4.92443523104717
"65",136.610136452525,-4.92443523104717
"66",138.729044834596,-4.924562724794
"67",140.847953216667,-4.92356466999682
"68",142.966861598737,-4.92356466999682
"69",145.085769980808,-4.92356466999682
"70",147.204678362879,-4.92309953754678
"71",149.323586744949,-4.91342837676256
"72",151.44249512702,-4.91342837676256
"73",153.561403509091,-4.91342837676256
"74",155.680311891162,-4.91342837676256
"75",157.799220273232,-4.91342837676256
"76",159.918128655303,-4.91301430834063
"77",162.037037037374,-4.91217120999384
"78",164.155945419444,-4.91175229687883
"79",166.274853801515,-4.91139031165463
"80",168.393762183586,-4.91117915783157
"81",170.512670565657,-4.9041598823859
"82",172.631578947727,-4.9041598823859
"83",174.750487329798,-4.9041598823859
"84",176.869395711869,-4.9041598823859
"85",178.988304093939,-4.9041598823859
"86",181.10721247601,-4.9041598823859
"87",183.226120858081,-4.9041598823859
"88",185.345029240151,-4.9041598823859
"89",187.463937622222,-4.9041598823859
"90",189.582846004293,-4.9041598823859
"91",191.701754386364,-4.9041598823859
"92",193.820662768434,-4.9041598823859
"93",195.939571150505,-4.9041598823859
"94",198.058479532576,-4.9041598823859
"95",200.177387914646,-4.9041598823859
"96",202.296296296717,-4.9041598823859
"97",204.415204678788,-4.9041598823859
"98",206.534113060859,-4.9041598823859
"99",208.653021442929,-4.9041598823859
"100",210.771929825,-4.9041598823859
